"","gene_id","gene_name","phage","mmseqs_qseqid","mmseqs_sseqid","mmseqs_Gene.Names","mmseqs_FinalID","mmseqs_sporulation","kegg_sporulation","phrog_best_hit","cog_best_hit","sporulation_hit","Host","Description","f_spor","predicted_label","life_bool"
"19720","MISSING",NA,"KP296795","KP296795_30","P35878","nisX1 LL0137 L0458; nisX2 LL0140 L0459; nisX3 LL0637 L0461; nisX4 LL0822 L0462; nisX5 LL2145 L0465",NA,"no_hit","no_hit","phrog_157","COG2801","no_hit","Paenibacillus","Paenibacillus phage Shelly",TRUE,"temperate",TRUE
"19721","MISSING",NA,"KP296795","KP296795_15",NA,NA,NA,"no_hit","no_hit","phrog_538",NA,"no_hit","Paenibacillus","Paenibacillus phage Shelly",TRUE,"temperate",TRUE
"19722","MISSING",NA,"KP296795","KP296795_62",NA,NA,NA,"no_hit","no_hit","phrog_353","COG1724","no_hit","Paenibacillus","Paenibacillus phage Shelly",TRUE,"temperate",TRUE
"19723","MISSING",NA,"KP296795","KP296795_1",NA,NA,NA,"no_hit","no_hit","phrog_361",NA,"no_hit","Paenibacillus","Paenibacillus phage Shelly",TRUE,"temperate",TRUE
"19724","MISSING",NA,"KP296795","KP296795_14",NA,NA,NA,"no_hit","no_hit","phrog_33",NA,"no_hit","Paenibacillus","Paenibacillus phage Shelly",TRUE,"temperate",TRUE
"19725","MISSING",NA,"KP296795","KP296795_60",NA,NA,NA,"no_hit","no_hit","phrog_1454",NA,"no_hit","Paenibacillus","Paenibacillus phage Shelly",TRUE,"temperate",TRUE
"19726","MISSING",NA,"KP296795","KP296795_10",NA,NA,NA,"no_hit","no_hit","phrog_1407","COG5437","no_hit","Paenibacillus","Paenibacillus phage Shelly",TRUE,"temperate",TRUE
"19727","MISSING",NA,"KP296795","KP296795_21",NA,NA,NA,"no_hit","no_hit","phrog_1299",NA,"no_hit","Paenibacillus","Paenibacillus phage Shelly",TRUE,"temperate",TRUE
"19728","MISSING",NA,"KP296795","KP296795_29",NA,NA,NA,"no_hit","no_hit","phrog_8703",NA,"no_hit","Paenibacillus","Paenibacillus phage Shelly",TRUE,"temperate",TRUE
"19729","MISSING",NA,"KP296795","KP296795_7",NA,NA,NA,"no_hit","no_hit","phrog_25","COG5614","no_hit","Paenibacillus","Paenibacillus phage Shelly",TRUE,"temperate",TRUE
"19730","MISSING",NA,"KP296795","KP296795_24",NA,NA,NA,"no_hit","no_hit","phrog_15378",NA,"no_hit","Paenibacillus","Paenibacillus phage Shelly",TRUE,"temperate",TRUE
"19731","MISSING",NA,"KP296795","KP296795_40",NA,NA,NA,"no_hit","no_hit","phrog_130","COG3645","no_hit","Paenibacillus","Paenibacillus phage Shelly",TRUE,"temperate",TRUE
"19732","MISSING",NA,"KP296795","KP296795_56",NA,NA,NA,"no_hit","no_hit","phrog_5494",NA,"no_hit","Paenibacillus","Paenibacillus phage Shelly",TRUE,"temperate",TRUE
"19733","MISSING",NA,"KP296795","KP296795_9",NA,NA,NA,"no_hit","no_hit","phrog_176",NA,"no_hit","Paenibacillus","Paenibacillus phage Shelly",TRUE,"temperate",TRUE
"19734","MISSING",NA,"KP296795","KP296795_6",NA,NA,NA,"no_hit","no_hit","phrog_40",NA,"no_hit","Paenibacillus","Paenibacillus phage Shelly",TRUE,"temperate",TRUE
"19735","MISSING",NA,"KP296795","KP296795_22",NA,NA,NA,"no_hit","no_hit","phrog_9393",NA,"no_hit","Paenibacillus","Paenibacillus phage Shelly",TRUE,"temperate",TRUE
"19736","MISSING",NA,"KP296795","KP296795_17",NA,NA,NA,"no_hit","no_hit","phrog_6220",NA,"no_hit","Paenibacillus","Paenibacillus phage Shelly",TRUE,"temperate",TRUE
"19737","MISSING",NA,"KP296795","KP296795_42",NA,NA,NA,"no_hit","no_hit","phrog_8406",NA,"no_hit","Paenibacillus","Paenibacillus phage Shelly",TRUE,"temperate",TRUE
"19738","MISSING",NA,"KP296795","KP296795_23",NA,NA,NA,"no_hit","no_hit","phrog_15561","COG5890","no_hit","Paenibacillus","Paenibacillus phage Shelly",TRUE,"temperate",TRUE
"19739","MISSING",NA,"KP296795","KP296795_57",NA,NA,NA,"no_hit","no_hit","phrog_248",NA,"no_hit","Paenibacillus","Paenibacillus phage Shelly",TRUE,"temperate",TRUE
"19740","MISSING",NA,"KP296795","KP296795_12",NA,NA,NA,"no_hit","no_hit","phrog_7848",NA,"no_hit","Paenibacillus","Paenibacillus phage Shelly",TRUE,"temperate",TRUE
"19741","MISSING",NA,"KP296795","KP296795_19",NA,NA,NA,"no_hit","no_hit","phrog_2429",NA,"no_hit","Paenibacillus","Paenibacillus phage Shelly",TRUE,"temperate",TRUE
"19742","MISSING",NA,"KP296795","KP296795_64",NA,NA,NA,"no_hit","no_hit","phrog_119",NA,"no_hit","Paenibacillus","Paenibacillus phage Shelly",TRUE,"temperate",TRUE
"19743","MISSING",NA,"KP296795","KP296795_36",NA,NA,NA,"no_hit","no_hit","phrog_373","COG3646","no_hit","Paenibacillus","Paenibacillus phage Shelly",TRUE,"temperate",TRUE
"19744","MISSING",NA,"KP296795","KP296795_2","P59217","2",NA,"no_hit","no_hit","phrog_9","COG4626","no_hit","Paenibacillus","Paenibacillus phage Shelly",TRUE,"temperate",TRUE
"19745","MISSING",NA,"KP296795","KP296795_11",NA,NA,NA,"no_hit","no_hit","phrog_7902",NA,"no_hit","Paenibacillus","Paenibacillus phage Shelly",TRUE,"temperate",TRUE
"19746","MISSING",NA,"KP296795","KP296795_38",NA,NA,NA,"no_hit","no_hit","phrog_12380",NA,"no_hit","Paenibacillus","Paenibacillus phage Shelly",TRUE,"temperate",TRUE
"19747","MISSING",NA,"KP296795","KP296795_37",NA,NA,NA,"no_hit","no_hit","phrog_12765",NA,"no_hit","Paenibacillus","Paenibacillus phage Shelly",TRUE,"temperate",TRUE
"19748","MISSING",NA,"KP296795","KP296795_31",NA,NA,NA,"no_hit","no_hit","phrog_151","COG2963","no_hit","Paenibacillus","Paenibacillus phage Shelly",TRUE,"temperate",TRUE
"19749","MISSING",NA,"KP296795","KP296795_25","P19769","insK dinS b3558 JW3528",NA,"no_hit","no_hit","phrog_157","COG2801","no_hit","Paenibacillus","Paenibacillus phage Shelly",TRUE,"temperate",TRUE
"19750","MISSING",NA,"KP296795","KP296795_4",NA,NA,NA,"no_hit","no_hit","phrog_94","COG0740","no_hit","Paenibacillus","Paenibacillus phage Shelly",TRUE,"temperate",TRUE
"19751","MISSING",NA,"KP296795","KP296795_39",NA,NA,NA,"no_hit","no_hit","phrog_9497",NA,"no_hit","Paenibacillus","Paenibacillus phage Shelly",TRUE,"temperate",TRUE
"19752","MISSING",NA,"KP296795","KP296795_35",NA,NA,NA,"no_hit","no_hit","phrog_13096",NA,"no_hit","Paenibacillus","Paenibacillus phage Shelly",TRUE,"temperate",TRUE
"19753","MISSING",NA,"KP296796","KP296796_19",NA,NA,NA,"no_hit","no_hit","phrog_2429",NA,"no_hit","Paenibacillus","Paenibacillus phage Sitara",TRUE,"temperate",TRUE
"19754","MISSING",NA,"KP296796","KP296796_59",NA,NA,NA,"no_hit","no_hit","phrog_5494",NA,"no_hit","Paenibacillus","Paenibacillus phage Sitara",TRUE,"temperate",TRUE
"19755","MISSING",NA,"KP296796","KP296796_45",NA,NA,NA,"no_hit","no_hit","phrog_8288",NA,"no_hit","Paenibacillus","Paenibacillus phage Sitara",TRUE,"temperate",TRUE
"19756","MISSING",NA,"KP296796","KP296796_51",NA,NA,NA,"no_hit","no_hit","phrog_2514",NA,"no_hit","Paenibacillus","Paenibacillus phage Sitara",TRUE,"temperate",TRUE
"19757","MISSING",NA,"KP296796","KP296796_5",NA,NA,NA,"no_hit","no_hit","phrog_10","COG4653","no_hit","Paenibacillus","Paenibacillus phage Sitara",TRUE,"temperate",TRUE
"19758","MISSING",NA,"KP296796","KP296796_62",NA,NA,NA,"no_hit","no_hit","phrog_497",NA,"no_hit","Paenibacillus","Paenibacillus phage Sitara",TRUE,"temperate",TRUE
"19759","MISSING",NA,"KP296796","KP296796_60","Q926A6","lin1259; lin1739",NA,"no_hit","no_hit","phrog_248",NA,"no_hit","Paenibacillus","Paenibacillus phage Sitara",TRUE,"temperate",TRUE
"19760","MISSING",NA,"KP296796","KP296796_26",NA,NA,NA,"no_hit","no_hit","phrog_151",NA,"no_hit","Paenibacillus","Paenibacillus phage Sitara",TRUE,"temperate",TRUE
"19761","MISSING",NA,"KP296796","KP296796_44",NA,NA,NA,"no_hit","no_hit","phrog_8406",NA,"no_hit","Paenibacillus","Paenibacillus phage Sitara",TRUE,"temperate",TRUE
"19762","MISSING",NA,"KP296796","KP296796_48",NA,NA,NA,"no_hit","no_hit","phrog_2780",NA,"no_hit","Paenibacillus","Paenibacillus phage Sitara",TRUE,"temperate",TRUE
"19763","MISSING",NA,"KP296796","KP296796_27",NA,NA,NA,"no_hit","no_hit","phrog_3374",NA,"no_hit","Paenibacillus","Paenibacillus phage Sitara",TRUE,"temperate",TRUE
"19764","MISSING",NA,"KP296796","KP296796_58",NA,NA,NA,"no_hit","no_hit","phrog_159",NA,"no_hit","Paenibacillus","Paenibacillus phage Sitara",TRUE,"temperate",TRUE
"19765","MISSING",NA,"KP296796","KP296796_3","P49859","3",NA,"no_hit","no_hit","phrog_12","COG4695","no_hit","Paenibacillus","Paenibacillus phage Sitara",TRUE,"temperate",TRUE
"19766","MISSING",NA,"KP296796","KP296796_15",NA,NA,NA,"no_hit","no_hit","phrog_538",NA,"no_hit","Paenibacillus","Paenibacillus phage Sitara",TRUE,"temperate",TRUE
"19767","MISSING",NA,"KP296796","KP296796_50",NA,NA,NA,"no_hit","no_hit","phrog_7503",NA,"no_hit","Paenibacillus","Paenibacillus phage Sitara",TRUE,"temperate",TRUE
"19768","MISSING",NA,"KP296796","KP296796_23",NA,NA,NA,"no_hit","no_hit","phrog_15561","COG5890","no_hit","Paenibacillus","Paenibacillus phage Sitara",TRUE,"temperate",TRUE
"19769","MISSING",NA,"KP296796","KP296796_67",NA,NA,NA,"no_hit","no_hit","phrog_119",NA,"no_hit","Paenibacillus","Paenibacillus phage Sitara",TRUE,"temperate",TRUE
"19770","MISSING",NA,"KP296796","KP296796_53",NA,NA,NA,"no_hit","no_hit","phrog_6868",NA,"no_hit","Paenibacillus","Paenibacillus phage Sitara",TRUE,"temperate",TRUE
"19771","MISSING",NA,"KP296796","KP296796_25","P19769","insK dinS b3558 JW3528",NA,"no_hit","no_hit","phrog_157","COG2801","no_hit","Paenibacillus","Paenibacillus phage Sitara",TRUE,"temperate",TRUE
"19772","MISSING",NA,"KP296796","KP296796_49","A0A4Y1WBN6","yycJ GBAA_5711",NA,"no_hit","no_hit","phrog_392","COG1235","no_hit","Paenibacillus","Paenibacillus phage Sitara",TRUE,"temperate",TRUE
"19773","MISSING",NA,"KP296796","KP296796_61",NA,NA,NA,"no_hit","no_hit","phrog_1454",NA,"no_hit","Paenibacillus","Paenibacillus phage Sitara",TRUE,"temperate",TRUE
"19774","MISSING",NA,"KP296796","KP296796_40",NA,NA,NA,"no_hit","no_hit","phrog_12380",NA,"no_hit","Paenibacillus","Paenibacillus phage Sitara",TRUE,"temperate",TRUE
"19775","MISSING",NA,"KP296796","KP296796_7",NA,NA,NA,"no_hit","no_hit","phrog_25","COG5614","no_hit","Paenibacillus","Paenibacillus phage Sitara",TRUE,"temperate",TRUE
"19776","MISSING",NA,"KP296796","KP296796_8",NA,NA,NA,"no_hit","no_hit","phrog_5",NA,"no_hit","Paenibacillus","Paenibacillus phage Sitara",TRUE,"temperate",TRUE
"19777","MISSING",NA,"KP296796","KP296796_46",NA,NA,NA,"no_hit","no_hit","phrog_1499","COG0419","no_hit","Paenibacillus","Paenibacillus phage Sitara",TRUE,"temperate",TRUE
"19778","MISSING",NA,"KP296796","KP296796_35",NA,NA,NA,"no_hit","no_hit","phrog_1468",NA,"no_hit","Paenibacillus","Paenibacillus phage Sitara",TRUE,"temperate",TRUE
"19779","MISSING",NA,"KP296796","KP296796_42",NA,NA,NA,"no_hit","no_hit","phrog_130","COG3645","no_hit","Paenibacillus","Paenibacillus phage Sitara",TRUE,"temperate",TRUE
"19780","MISSING",NA,"KP296796","KP296796_64","P09358","dpnA",NA,"no_hit","no_hit","phrog_67","COG0863","no_hit","Paenibacillus","Paenibacillus phage Sitara",TRUE,"temperate",TRUE
"19781","MISSING",NA,"KP296796","KP296796_1",NA,NA,NA,"no_hit","no_hit","phrog_361",NA,"no_hit","Paenibacillus","Paenibacillus phage Sitara",TRUE,"temperate",TRUE
"19782","MISSING",NA,"KP296796","KP296796_13","Q24LI1","",NA,"no_hit","no_hit","phrog_1272","COG5280","no_hit","Paenibacillus","Paenibacillus phage Sitara",TRUE,"temperate",TRUE
"19783","MISSING",NA,"KP296796","KP296796_29",NA,NA,NA,"no_hit","no_hit","phrog_8703",NA,"no_hit","Paenibacillus","Paenibacillus phage Sitara",TRUE,"temperate",TRUE
"19784","MISSING",NA,"KP296796","KP296796_55",NA,NA,NA,"no_hit","no_hit","phrog_715","COG1694","no_hit","Paenibacillus","Paenibacillus phage Sitara",TRUE,"temperate",TRUE
"19785","MISSING",NA,"KP296796","KP296796_17",NA,NA,NA,"no_hit","no_hit","phrog_6220",NA,"no_hit","Paenibacillus","Paenibacillus phage Sitara",TRUE,"temperate",TRUE
"19786","MISSING",NA,"KP296796","KP296796_2","P59217","2",NA,"no_hit","no_hit","phrog_9","COG4626","no_hit","Paenibacillus","Paenibacillus phage Sitara",TRUE,"temperate",TRUE
"19787","MISSING",NA,"KP296796","KP296796_66",NA,NA,NA,"no_hit","no_hit","phrog_1315",NA,"no_hit","Paenibacillus","Paenibacillus phage Sitara",TRUE,"temperate",TRUE
"19788","MISSING",NA,"KP296796","KP296796_39",NA,NA,NA,"no_hit","no_hit","phrog_12765",NA,"no_hit","Paenibacillus","Paenibacillus phage Sitara",TRUE,"temperate",TRUE
"19789","MISSING",NA,"KP296796","KP296796_22",NA,NA,NA,"no_hit","no_hit","phrog_9393",NA,"no_hit","Paenibacillus","Paenibacillus phage Sitara",TRUE,"temperate",TRUE
"19790","MISSING",NA,"KP296796","KP296796_28",NA,NA,NA,"no_hit","no_hit","phrog_8263",NA,"no_hit","Paenibacillus","Paenibacillus phage Sitara",TRUE,"temperate",TRUE
"19791","MISSING",NA,"KP296796","KP296796_56",NA,NA,NA,"no_hit","no_hit","phrog_98",NA,"no_hit","Paenibacillus","Paenibacillus phage Sitara",TRUE,"temperate",TRUE
"19792","MISSING",NA,"KP296796","KP296796_34",NA,NA,NA,"no_hit","no_hit","phrog_18248",NA,"no_hit","Paenibacillus","Paenibacillus phage Sitara",TRUE,"temperate",TRUE
"19793","MISSING",NA,"KP296796","KP296796_33","P20709","int",NA,"no_hit","no_hit","phrog_1","COG4974","no_hit","Paenibacillus","Paenibacillus phage Sitara",TRUE,"temperate",TRUE
"19794","MISSING",NA,"KP296796","KP296796_4",NA,NA,NA,"no_hit","no_hit","phrog_94","COG0740","no_hit","Paenibacillus","Paenibacillus phage Sitara",TRUE,"temperate",TRUE
"19795","MISSING",NA,"KP296796","KP296796_32",NA,NA,NA,"no_hit","no_hit","phrog_17477",NA,"no_hit","Paenibacillus","Paenibacillus phage Sitara",TRUE,"temperate",TRUE
"19796","MISSING",NA,"KP296796","KP296796_12",NA,NA,NA,"no_hit","no_hit","phrog_7848",NA,"no_hit","Paenibacillus","Paenibacillus phage Sitara",TRUE,"temperate",TRUE
"19797","MISSING",NA,"KP296796","KP296796_6",NA,NA,NA,"no_hit","no_hit","phrog_40",NA,"no_hit","Paenibacillus","Paenibacillus phage Sitara",TRUE,"temperate",TRUE
"19798","MISSING",NA,"KP296796","KP296796_47",NA,NA,NA,"no_hit","no_hit","phrog_5189",NA,"no_hit","Paenibacillus","Paenibacillus phage Sitara",TRUE,"temperate",TRUE
"19799","MISSING",NA,"KP296796","KP296796_11",NA,NA,NA,"no_hit","no_hit","phrog_7902",NA,"no_hit","Paenibacillus","Paenibacillus phage Sitara",TRUE,"temperate",TRUE
"19800","MISSING",NA,"KP296796","KP296796_57",NA,NA,NA,"no_hit","no_hit","phrog_6998",NA,"no_hit","Paenibacillus","Paenibacillus phage Sitara",TRUE,"temperate",TRUE
"19801","MISSING",NA,"KP296796","KP296796_10",NA,NA,NA,"no_hit","no_hit","phrog_1407","COG5437","no_hit","Paenibacillus","Paenibacillus phage Sitara",TRUE,"temperate",TRUE
"19802","MISSING",NA,"KP296796","KP296796_52","Q9X4C9","dnaB",NA,"no_hit","no_hit","phrog_19","COG0305","no_hit","Paenibacillus","Paenibacillus phage Sitara",TRUE,"temperate",TRUE
"19803","MISSING",NA,"KP296796","KP296796_9",NA,NA,NA,"no_hit","no_hit","phrog_176",NA,"no_hit","Paenibacillus","Paenibacillus phage Sitara",TRUE,"temperate",TRUE
"19804","MISSING",NA,"KP296796","KP296796_41",NA,NA,NA,"no_hit","no_hit","phrog_9497",NA,"no_hit","Paenibacillus","Paenibacillus phage Sitara",TRUE,"temperate",TRUE
"19805","MISSING",NA,"KP296796","KP296796_30","P35878","nisX1 LL0137 L0458; nisX2 LL0140 L0459; nisX3 LL0637 L0461; nisX4 LL0822 L0462; nisX5 LL2145 L0465",NA,"no_hit","no_hit","phrog_157","COG2801","no_hit","Paenibacillus","Paenibacillus phage Sitara",TRUE,"temperate",TRUE
"19806","MISSING",NA,"KP296796","KP296796_16",NA,NA,NA,"no_hit","no_hit","phrog_5339",NA,"no_hit","Paenibacillus","Paenibacillus phage Sitara",TRUE,"temperate",TRUE
"19807","MISSING",NA,"KP296796","KP296796_14",NA,NA,NA,"no_hit","no_hit","phrog_33",NA,"no_hit","Paenibacillus","Paenibacillus phage Sitara",TRUE,"temperate",TRUE
"19808","MISSING",NA,"KP296796","KP296796_38",NA,NA,NA,"no_hit","no_hit","phrog_373","COG3646","no_hit","Paenibacillus","Paenibacillus phage Sitara",TRUE,"temperate",TRUE
"19809","MISSING",NA,"KP296796","KP296796_43",NA,NA,NA,"no_hit","no_hit","phrog_12825",NA,"no_hit","Paenibacillus","Paenibacillus phage Sitara",TRUE,"temperate",TRUE
"19810","MISSING",NA,"KP296796","KP296796_31",NA,NA,NA,"no_hit","no_hit","phrog_151","COG2963","no_hit","Paenibacillus","Paenibacillus phage Sitara",TRUE,"temperate",TRUE
"19811","MISSING",NA,"KP296796","KP296796_36",NA,NA,NA,"no_hit","no_hit","phrog_63","COG3561","no_hit","Paenibacillus","Paenibacillus phage Sitara",TRUE,"temperate",TRUE
"19812","MISSING",NA,"KP296796","KP296796_54",NA,NA,NA,"no_hit","no_hit","phrog_363","COG0270","no_hit","Paenibacillus","Paenibacillus phage Sitara",TRUE,"temperate",TRUE
"19813","MISSING",NA,"KP296796","KP296796_24",NA,NA,NA,"no_hit","no_hit","phrog_15378",NA,"no_hit","Paenibacillus","Paenibacillus phage Sitara",TRUE,"temperate",TRUE
"19814","MISSING",NA,"KP296796","KP296796_21",NA,NA,NA,"no_hit","no_hit","phrog_1299",NA,"no_hit","Paenibacillus","Paenibacillus phage Sitara",TRUE,"temperate",TRUE
"19815","MISSING",NA,"KP411017","KP411017_13",NA,NA,NA,"no_hit","no_hit","phrog_2234",NA,"no_hit","Bacillus","Bacillus phage Palmer",TRUE,"temperate",TRUE
"19816","MISSING",NA,"KP411017","KP411017_5",NA,NA,NA,"no_hit","no_hit","phrog_14606",NA,"no_hit","Bacillus","Bacillus phage Palmer",TRUE,"temperate",TRUE
"19817","MISSING",NA,"KP411017","KP411017_42",NA,NA,NA,"no_hit","no_hit","phrog_7370",NA,"no_hit","Bacillus","Bacillus phage Palmer",TRUE,"temperate",TRUE
"19818","MISSING",NA,"KP411017","KP411017_16",NA,NA,NA,"no_hit","no_hit","phrog_14469",NA,"no_hit","Bacillus","Bacillus phage Palmer",TRUE,"temperate",TRUE
"19819","MISSING",NA,"KP411017","KP411017_6",NA,NA,NA,"no_hit","no_hit","phrog_1357",NA,"no_hit","Bacillus","Bacillus phage Palmer",TRUE,"temperate",TRUE
"19820","MISSING",NA,"KP411017","KP411017_12",NA,NA,NA,"no_hit","no_hit","phrog_13046",NA,"no_hit","Bacillus","Bacillus phage Palmer",TRUE,"temperate",TRUE
"19821","MISSING",NA,"KP411017","KP411017_11",NA,NA,NA,"no_hit","no_hit","phrog_13963",NA,"no_hit","Bacillus","Bacillus phage Palmer",TRUE,"temperate",TRUE
"19822","MISSING",NA,"KP411017","KP411017_3",NA,NA,NA,"no_hit","no_hit","phrog_14137",NA,"no_hit","Bacillus","Bacillus phage Palmer",TRUE,"temperate",TRUE
"19823","MISSING",NA,"KP411017","KP411017_1",NA,NA,NA,"no_hit","no_hit","phrog_51","COG3728","no_hit","Bacillus","Bacillus phage Palmer",TRUE,"temperate",TRUE
"19824","MISSING",NA,"KP411017","KP411017_15",NA,NA,NA,"no_hit","no_hit","phrog_3287",NA,"no_hit","Bacillus","Bacillus phage Palmer",TRUE,"temperate",TRUE
"19825","MISSING",NA,"KP411017","KP411017_35",NA,NA,NA,"no_hit","no_hit","phrog_186","COG3935","no_hit","Bacillus","Bacillus phage Palmer",TRUE,"temperate",TRUE
"19826","MISSING",NA,"KP411017","KP411017_22","Q9ZXD8","45",NA,"no_hit","no_hit","phrog_199","COG4824","no_hit","Bacillus","Bacillus phage Palmer",TRUE,"temperate",TRUE
"19827","MISSING",NA,"KP411017","KP411017_8",NA,NA,NA,"no_hit","no_hit","phrog_10590",NA,"no_hit","Bacillus","Bacillus phage Palmer",TRUE,"temperate",TRUE
"19828","MISSING",NA,"KP411017","KP411017_43",NA,NA,NA,"no_hit","no_hit","phrog_18145",NA,"no_hit","Bacillus","Bacillus phage Palmer",TRUE,"temperate",TRUE
"19829","MISSING",NA,"KP411017","KP411017_10",NA,NA,NA,"no_hit","no_hit","phrog_18629",NA,"no_hit","Bacillus","Bacillus phage Palmer",TRUE,"temperate",TRUE
"19830","MISSING",NA,"KP411017","KP411017_17",NA,NA,NA,"no_hit","no_hit","phrog_14746",NA,"no_hit","Bacillus","Bacillus phage Palmer",TRUE,"temperate",TRUE
"19831","MISSING",NA,"KP411017","KP411017_34",NA,NA,NA,"no_hit","no_hit","phrog_1065",NA,"no_hit","Bacillus","Bacillus phage Palmer",TRUE,"temperate",TRUE
"19832","MISSING",NA,"KP411017","KP411017_20",NA,NA,NA,"no_hit","no_hit","phrog_9854",NA,"no_hit","Bacillus","Bacillus phage Palmer",TRUE,"temperate",TRUE
"19833","MISSING",NA,"KP411017","KP411017_37",NA,NA,NA,"no_hit","no_hit","phrog_15296",NA,"no_hit","Bacillus","Bacillus phage Palmer",TRUE,"temperate",TRUE
"19834","MISSING",NA,"KP411017","KP411017_4",NA,NA,NA,"no_hit","no_hit","phrog_156",NA,"no_hit","Bacillus","Bacillus phage Palmer",TRUE,"temperate",TRUE
"19835","MISSING",NA,"KP411017","KP411017_44","Q928X8","ssb3 lin2402",NA,"no_hit","no_hit","phrog_44","COG0629","no_hit","Bacillus","Bacillus phage Palmer",TRUE,"temperate",TRUE
"19836","MISSING",NA,"KP411017","KP411017_7",NA,NA,NA,"no_hit","no_hit","phrog_13966",NA,"no_hit","Bacillus","Bacillus phage Palmer",TRUE,"temperate",TRUE
"19837","MISSING",NA,"KP411017","KP411017_32",NA,NA,NA,"no_hit","no_hit","phrog_148","COG3723","no_hit","Bacillus","Bacillus phage Palmer",TRUE,"temperate",TRUE
"19838","MISSING",NA,"KP411017","KP411017_14",NA,NA,NA,"no_hit","no_hit","phrog_4722","COG2866","no_hit","Bacillus","Bacillus phage Palmer",TRUE,"temperate",TRUE
"19839","MISSING",NA,"KP411017","KP411017_39",NA,NA,NA,"no_hit","no_hit","phrog_3910",NA,"no_hit","Bacillus","Bacillus phage Palmer",TRUE,"temperate",TRUE
"19840","MISSING",NA,"KP411017","KP411017_21",NA,NA,NA,"no_hit","no_hit","phrog_14607",NA,"no_hit","Bacillus","Bacillus phage Palmer",TRUE,"temperate",TRUE
"19841","MISSING",NA,"KP411017","KP411017_38",NA,NA,NA,"no_hit","no_hit","phrog_11547",NA,"no_hit","Bacillus","Bacillus phage Palmer",TRUE,"temperate",TRUE
"19842","MISSING",NA,"KP411017","KP411017_36",NA,NA,NA,"no_hit","no_hit","phrog_50","COG1484","no_hit","Bacillus","Bacillus phage Palmer",TRUE,"temperate",TRUE
"19843","MISSING",NA,"KP411017","KP411017_9",NA,NA,NA,"no_hit","no_hit","phrog_11740",NA,"no_hit","Bacillus","Bacillus phage Palmer",TRUE,"temperate",TRUE
"19844","MISSING",NA,"KP411017","KP411017_2",NA,NA,NA,"no_hit","no_hit","phrog_38","COG5410","no_hit","Bacillus","Bacillus phage Palmer",TRUE,"temperate",TRUE
"19845","MISSING",NA,"MN882551","MN882551_17",NA,NA,NA,"no_hit","no_hit","phrog_16914","COG2340","no_hit","Butyrivibrio","Butyrivibrio virus Arian",TRUE,"temperate",TRUE
"19846","MISSING",NA,"KP411017","KP411017_18",NA,NA,NA,"no_hit","no_hit","phrog_13399",NA,"no_hit","Bacillus","Bacillus phage Palmer",TRUE,"temperate",TRUE
"19847","MISSING",NA,"KP411017","KP411017_41",NA,NA,NA,"no_hit","no_hit","phrog_13852",NA,"no_hit","Bacillus","Bacillus phage Palmer",TRUE,"temperate",TRUE
"19848","MISSING",NA,"KP411017","KP411017_33","C0SP91","yycJ BSU40370",NA,"no_hit","no_hit","phrog_392","COG1235","no_hit","Bacillus","Bacillus phage Palmer",TRUE,"temperate",TRUE
