"","ID","GTDB_tax","sequence_id","predicted_label","p_temperate","p_virulent","matched_phyla","matched_class","matched_order","matched_family","matched_word"
"35477","uvig_202700","Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;NA;NA,Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;CAG-65;GCA_900066365.1,Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Roseburia;Roseburia intestinalis,Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;UBA9502;NA,Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Roseburia;Roseburia intestinalis,Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;UBA7182;NA,Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Lachnospira;Lachnospira eligens,Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;CAG-65;NA,Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Ruminococcus_B;Ruminococcus_B lactaris,Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Roseburia;Roseburia inulinivorans,Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Roseburia;Roseburia intestinalis,Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Dorea;Dorea formicigenerans,Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;UBA7182;NA,Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Roseburia;Roseburia intestinalis,Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;NA;NA",54894,"virulent","0.3408775369906161","0.6591224630093839",NA,"Clostridia","Lachnospirales","Lachnospiraceae","Roseburia"
"35481","uvig_202714","Firmicutes;Clostridia;Oscillospirales;Ruminococcaceae;Ruminococcus_D;Ruminococcus_D bicirculans,Firmicutes;Clostridia;Oscillospirales;Ruminococcaceae;Ruminococcus_D;Ruminococcus_D bicirculans,Firmicutes;Clostridia;Oscillospirales;Ruminococcaceae;Ruminococcus_D;Ruminococcus_D bicirculans,Firmicutes;Clostridia;Oscillospirales;Ruminococcaceae;Ruminococcus_D;Ruminococcus_D bicirculans",54898,"virulent","0.40068419688352386","0.5993158031164761",NA,"Clostridia","Oscillospirales","Ruminococcaceae",NA
"35483","uvig_202744","Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Roseburia;Roseburia inulinivorans,Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Roseburia;Roseburia inulinivorans,Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Roseburia;Roseburia inulinivorans,Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Roseburia;Roseburia inulinivorans,Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Roseburia;Roseburia inulinivorans,Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Roseburia;Roseburia inulinivorans,Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Roseburia;Roseburia inulinivorans",54900,"temperate","0.8188497127343831","0.1811502872656169",NA,"Clostridia","Lachnospirales","Lachnospiraceae","Roseburia"
"35486","uvig_202747","Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Roseburia;Roseburia intestinalis",54903,"temperate","0.7630562212319687","0.2369437787680313",NA,"Clostridia","Lachnospirales","Lachnospiraceae","Roseburia"
"35488","uvig_202754","Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;TF01-11;GCF_001414325.1",54905,"temperate","0.5799188566304372","0.42008114336956287",NA,"Clostridia","Lachnospirales","Lachnospiraceae",NA
"35491","uvig_202759","Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Lachnospira;Lachnospira eligens,Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Lachnospira;Lachnospira eligens,Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Lachnospira;UBA10788,Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Lachnospira;Lachnospira eligens,Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Lachnospira;Lachnospira eligens",54908,"temperate","0.6163865117975413","0.38361348820245866",NA,"Clostridia","Lachnospirales","Lachnospiraceae","Lachnospira"
"35492","uvig_202760","Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;CAG-65;CAG-65 sp3,Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;CAG-65;CAG-65 sp3,Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;CAG-65;NA,Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;CAG-65;CAG-65 sp3,Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;CAG-65;CAG-65 sp3",54909,"temperate","0.5818772809835722","0.4181227190164279",NA,"Clostridia","Lachnospirales","Lachnospiraceae",NA
"35498","uvig_202770","Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides_B;Bacteroides_B massiliensis",54915,"temperate","0.6052282148894242","0.3947717851105758","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae",NA
"35520","uvig_202820","Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides_B;Bacteroides_B massiliensis,Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides_B;Bacteroides_B massiliensis,Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides_B;Bacteroides_B massiliensis",54937,"temperate","0.5412931480616014","0.4587068519383985","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae",NA
"35524","uvig_202869","Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Anaerostipes;Anaerostipes hadrus",54941,"temperate","0.7624336679596915","0.2375663320403086",NA,"Clostridia","Lachnospirales","Lachnospiraceae","Anaerostipes"
"35530","uvig_20288","Firmicutes;Clostridia;Oscillospirales;Ruminococcaceae;Ruminococcus_D;Ruminococcus_D bicirculans",7035,"virulent","0.4654503336984858","0.5345496663015141",NA,"Clostridia","Oscillospirales","Ruminococcaceae",NA
"35539","uvig_202908","Bacteroidota;Bacteroidia;Bacteroidales;Marinifilaceae;Odoribacter;Odoribacter splanchnicus,Bacteroidota;Bacteroidia;Bacteroidales;Marinifilaceae;Odoribacter;Odoribacter splanchnicus,Bacteroidota;Bacteroidia;Bacteroidales;Marinifilaceae;Odoribacter;Odoribacter splanchnicus,Bacteroidota;Bacteroidia;Bacteroidales;Marinifilaceae;Odoribacter;Odoribacter splanchnicus,Bacteroidota;Bacteroidia;Bacteroidales;Marinifilaceae;Odoribacter;Odoribacter splanchnicus",54953,"temperate","0.7225601231978799","0.2774398768021201","Bacteroidota","Bacteroidia","Bacteroidales","Marinifilaceae","Odoribacter"
"35541","uvig_20291","Firmicutes;Clostridia;Oscillospirales;Ruminococcaceae;Faecalibacterium;Faecalibacterium prausnitzii_D",7038,"virulent","0.453678247172239","0.546321752827761",NA,"Clostridia","Oscillospirales","Ruminococcaceae","Faecalibacterium"
"35548","uvig_202919","Firmicutes;Bacilli;Erysipelotrichales;Erysipelatoclostridiaceae;Erysipelatoclostridium;Erysipelatoclostridium ramosum,Firmicutes;Bacilli;Erysipelotrichales;Erysipelatoclostridiaceae;Erysipelatoclostridium;Erysipelatoclostridium ramosum",54961,"temperate","0.8470196412231217","0.15298035877687827",NA,"Bacilli","Erysipelotrichales",NA,NA
"35557","uvig_202935","Firmicutes;Clostridia;Oscillospirales;Ruminococcaceae;Ruthenibacterium;Ruthenibacterium lactatiformans,Firmicutes;Clostridia;Oscillospirales;Ruminococcaceae;Ruthenibacterium;Ruthenibacterium lactatiformans",54969,"temperate","0.8317770034043613","0.16822299659563872",NA,"Clostridia","Oscillospirales","Ruminococcaceae","Ruthenibacterium"
"35571","uvig_20300","Firmicutes;Clostridia;Oscillospirales;Ruminococcaceae;Ruminiclostridium_E;Ruminiclostridium_E siraeum",7042,"temperate","0.7859616794603318","0.21403832053966826",NA,"Clostridia","Oscillospirales","Ruminococcaceae","Ruminiclostridium_E"
"35572","uvig_203000","Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;CAG-65;GCA_900066365.1",54981,"temperate","0.5659494091327684","0.4340505908672317",NA,"Clostridia","Lachnospirales","Lachnospiraceae",NA
"35573","uvig_203001","Bacteroidota;Bacteroidia;Bacteroidales;Tannerellaceae;Parabacteroides;Parabacteroides distasonis,Bacteroidota;Bacteroidia;Bacteroidales;Tannerellaceae;Parabacteroides;Parabacteroides distasonis,Bacteroidota;Bacteroidia;Bacteroidales;Tannerellaceae;Parabacteroides;Parabacteroides distasonis,Bacteroidota;Bacteroidia;Bacteroidales;Tannerellaceae;Parabacteroides;Parabacteroides distasonis",54982,"virulent","0.4138402990998398","0.5861597009001602","Bacteroidota","Bacteroidia","Bacteroidales","Tannerellaceae","Parabacteroides"
"35575","uvig_203003","Firmicutes;Clostridia;Oscillospirales;DTU089;GCA-900066995;GCA_900066995.1",54984,"temperate","0.8955251578586594","0.1044748421413406",NA,"Clostridia","Oscillospirales",NA,"DTU089"
"35581","uvig_20302","Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Roseburia;NA",7043,"temperate","0.8388830366976673","0.1611169633023327",NA,"Clostridia","Lachnospirales","Lachnospiraceae","Roseburia"
"35582","uvig_20303","Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Eubacterium_E;Eubacterium_E hallii,Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Eubacterium_E;Eubacterium_E hallii,Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Eubacterium_E;Eubacterium_E hallii,Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Eubacterium_E;Eubacterium_E hallii,Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Eubacterium_E;Eubacterium_E hallii,Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Eubacterium_E;Eubacterium_E hallii,Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Eubacterium_E;Eubacterium_E hallii,Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Eubacterium_E;Eubacterium_E hallii_A,Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Eubacterium_E;Eubacterium_E hallii",7044,"temperate","0.8013773784452046","0.19862262155479535",NA,"Clostridia","Lachnospirales","Lachnospiraceae",NA
"35586","uvig_203036","Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides_B;Bacteroides_B vulgatus,Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides_B;Bacteroides_B vulgatus,Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides_B;Bacteroides_B dorei,Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides_B;Bacteroides_B vulgatus,Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides_B;Bacteroides_B vulgatus,Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides_B;Bacteroides_B vulgatus,Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides_B;Bacteroides_B dorei,Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides_B;Bacteroides_B vulgatus,Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides_B;Bacteroides_B vulgatus",54993,"temperate","0.5320534710967433","0.4679465289032568","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae",NA
"35601","uvig_203067","Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Agathobacter;Agathobacter rectalis,Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Lachnospira;Lachnospira eligens",55007,"temperate","0.7641488584413101","0.23585114155868994",NA,"Clostridia","Lachnospirales","Lachnospiraceae","Agathobacter"
"35606","uvig_20311","Firmicutes;Clostridia;Oscillospirales;Ruminococcaceae;Faecalibacterium;Faecalibacterium prausnitzii_C",7046,"temperate","0.506666901755235","0.493333098244765",NA,"Clostridia","Oscillospirales","Ruminococcaceae","Faecalibacterium"
"35609","uvig_203113","Bacteroidota;Bacteroidia;Bacteroidales;Tannerellaceae;Parabacteroides;Parabacteroides distasonis,Bacteroidota;Bacteroidia;Bacteroidales;Tannerellaceae;Parabacteroides;Parabacteroides distasonis,Bacteroidota;Bacteroidia;Bacteroidales;Tannerellaceae;Parabacteroides;Parabacteroides distasonis,Bacteroidota;Bacteroidia;Bacteroidales;Tannerellaceae;Parabacteroides;Parabacteroides distasonis,Bacteroidota;Bacteroidia;Bacteroidales;Tannerellaceae;Parabacteroides;Parabacteroides distasonis,Bacteroidota;Bacteroidia;Bacteroidales;Tannerellaceae;Parabacteroides;Parabacteroides distasonis,Bacteroidota;Bacteroidia;Bacteroidales;Tannerellaceae;Parabacteroides;Parabacteroides distasonis,Bacteroidota;Bacteroidia;Bacteroidales;Tannerellaceae;Parabacteroides;Parabacteroides distasonis,Bacteroidota;Bacteroidia;Bacteroidales;Tannerellaceae;Parabacteroides;Parabacteroides merdae,Bacteroidota;Bacteroidia;Bacteroidales;Tannerellaceae;Parabacteroides;Parabacteroides distasonis",55014,"virulent","0.3696311380672113","0.6303688619327886","Bacteroidota","Bacteroidia","Bacteroidales","Tannerellaceae","Parabacteroides"
"35611","uvig_203118","Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides caccae,Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides caccae",55016,"temperate","0.5604373041199794","0.4395626958800207","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides"
"35612","uvig_203119","Firmicutes;Clostridia;Oscillospirales;Ruminococcaceae;Ruthenibacterium;Ruthenibacterium lactatiformans,Firmicutes;Clostridia;Oscillospirales;Ruminococcaceae;Ruthenibacterium;Ruthenibacterium lactatiformans",55017,"temperate","0.7384318248598657","0.26156817514013425",NA,"Clostridia","Oscillospirales","Ruminococcaceae","Ruthenibacterium"
"35614","uvig_203124","Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Tyzzerella;Tyzzerella nexilis,Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Tyzzerella;Tyzzerella nexilis",55019,"temperate","0.8547293737594568","0.1452706262405432",NA,"Clostridia","Lachnospirales","Lachnospiraceae","Tyzzerella"
"35618","uvig_20313","Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides_A;UBA10785",7047,"virulent","0.37390539224690406","0.6260946077530959","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae",NA
"35619","uvig_203135","Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Blautia_A;GCA_900066335.1,Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Blautia_A;GCA_900066335.1,Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Blautia_A;GCA_900066335.1,Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Blautia_A;GCA_900066085.1,Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Blautia_A;GCA_900066335.1",55023,"virulent","0.45999202153441027","0.5400079784655897",NA,"Clostridia","Lachnospirales","Lachnospiraceae","Blautia_A"
"35625","uvig_203160","Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Hungatella;Hungatella hathewayi_A,Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Hungatella;Hungatella hathewayi_A,Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Hungatella;Hungatella hathewayi_A,Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Hungatella;Hungatella hathewayi_A,Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Hungatella;Hungatella hathewayi_A,Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Hungatella;Hungatella hathewayi_A,Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Hungatella;Hungatella hathewayi_A",55028,"temperate","0.81743835751345","0.18256164248655",NA,"Clostridia","Lachnospirales","Lachnospiraceae","Hungatella"
"35626","uvig_203161","Firmicutes;Clostridia;Oscillospirales;Ruminococcaceae;Faecalibacterium;Faecalibacterium prausnitzii",55029,"virulent","0.29821063598202613","0.7017893640179738",NA,"Clostridia","Oscillospirales","Ruminococcaceae","Faecalibacterium"
"35627","uvig_203164","Firmicutes;Clostridia;Oscillospirales;Ruminococcaceae;Faecalibacterium;Faecalibacterium prausnitzii_C,Firmicutes;Clostridia;Oscillospirales;Ruminococcaceae;Faecalibacterium;Faecalibacterium prausnitzii_C,Firmicutes;Clostridia;Oscillospirales;Ruminococcaceae;Faecalibacterium;Faecalibacterium prausnitzii_E,Firmicutes;Clostridia;Oscillospirales;Ruminococcaceae;Faecalibacterium;Faecalibacterium prausnitzii_C",55030,"virulent","0.3813255096090708","0.6186744903909291",NA,"Clostridia","Oscillospirales","Ruminococcaceae","Faecalibacterium"
"35628","uvig_203166","Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides_B;Bacteroides_B dorei,Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides_B;Bacteroides_B dorei",55031,"virulent","0.4084706151943111","0.591529384805689","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae",NA
"35630","uvig_20317","Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Roseburia;Roseburia intestinalis,Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Agathobacter;Agathobacter rectalis,Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Roseburia;Roseburia intestinalis,Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;NA;NA",7049,"virulent","0.46971593519085786","0.5302840648091421",NA,"Clostridia","Lachnospirales","Lachnospiraceae","Roseburia"
"35631","uvig_203177","Actinobacteriota;Actinobacteria;Actinomycetales;Bifidobacteriaceae;Bifidobacterium;Bifidobacterium longum,Actinobacteriota;Actinobacteria;Actinomycetales;Bifidobacteriaceae;Bifidobacterium;Bifidobacterium longum",55033,"temperate","0.9747785782103743","0.025221421789625713",NA,NA,"Actinomycetales","Bifidobacteriaceae","Bifidobacterium"
"35633","uvig_203185","Firmicutes;Clostridia;Oscillospirales;Ruminococcaceae;Ruminococcus_D;Ruminococcus_D bicirculans,Firmicutes;Clostridia;Oscillospirales;Ruminococcaceae;Ruminococcus_D;Ruminococcus_D bicirculans,Firmicutes;Clostridia;Oscillospirales;Ruminococcaceae;Ruminococcus_D;Ruminococcus_D bicirculans,Firmicutes;Clostridia;Oscillospirales;Ruminococcaceae;Ruminococcus_D;Ruminococcus_D bicirculans,Firmicutes;Clostridia;Oscillospirales;Ruminococcaceae;Ruminococcus_D;Ruminococcus_D bicirculans,Firmicutes;Clostridia;Oscillospirales;Ruminococcaceae;Ruminococcus_D;Ruminococcus_D bicirculans,Firmicutes;Clostridia;Oscillospirales;Ruminococcaceae;Ruminococcus_D;Ruminococcus_D bicirculans",55035,"temperate","0.508956356630397","0.4910436433696031",NA,"Clostridia","Oscillospirales","Ruminococcaceae",NA
"35636","uvig_203192","Firmicutes;Clostridia;Oscillospirales;Oscillospiraceae;Flavonifractor;Flavonifractor plautii",55038,"temperate","0.5921928780195949","0.4078071219804052",NA,"Clostridia","Oscillospirales","Oscillospiraceae","Flavonifractor"
"35638","uvig_203197","Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Hungatella;Hungatella hathewayi",55040,"temperate","0.743007770341462","0.256992229658538",NA,"Clostridia","Lachnospirales","Lachnospiraceae","Hungatella"
"35642","uvig_203204","Firmicutes;Clostridia;Oscillospirales;Oscillospiraceae;Flavonifractor;Flavonifractor plautii,Firmicutes;Clostridia;Oscillospirales;Oscillospiraceae;Clostridium_AJ;Clostridium_AJ phoceensis",55044,"virulent","0.34488715807166864","0.6551128419283313",NA,"Clostridia","Oscillospirales","Oscillospiraceae","Flavonifractor"
"35644","uvig_203234","Firmicutes;Clostridia;Oscillospirales;Oscillospiraceae;ER4;ER4 sp1",55046,"temperate","0.7359019196448779","0.264098080355122",NA,"Clostridia","Oscillospirales","Oscillospiraceae",NA
"35646","uvig_203249","Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Roseburia;Roseburia intestinalis,Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Roseburia;Roseburia intestinalis,Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Roseburia;Roseburia inulinivorans",55048,"temperate","0.5728122702456687","0.4271877297543313",NA,"Clostridia","Lachnospirales","Lachnospiraceae","Roseburia"
"35650","uvig_203255","Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Ruminococcus_B;Ruminococcus_B lactaris,Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Roseburia;Roseburia inulinivorans",55052,"temperate","0.6457171338777187","0.3542828661222813",NA,"Clostridia","Lachnospirales","Lachnospiraceae","Ruminococcus_B"
"35654","uvig_20327","Bacteroidota;Bacteroidia;Bacteroidales;Marinifilaceae;Odoribacter;Odoribacter splanchnicus",7050,"temperate","0.6162724423590181","0.3837275576409819","Bacteroidota","Bacteroidia","Bacteroidales","Marinifilaceae","Odoribacter"
"35658","uvig_203295","Bacteroidota;Bacteroidia;Bacteroidales;Barnesiellaceae;Barnesiella;Barnesiella intestinihominis,Bacteroidota;Bacteroidia;Bacteroidales;Barnesiellaceae;Barnesiella;Barnesiella intestinihominis,Bacteroidota;Bacteroidia;Bacteroidales;Barnesiellaceae;Barnesiella;Barnesiella intestinihominis,Bacteroidota;Bacteroidia;Bacteroidales;Barnesiellaceae;Barnesiella;Barnesiella intestinihominis",55059,"temperate","0.5150101364769707","0.48498986352302925","Bacteroidota","Bacteroidia","Bacteroidales","Barnesiellaceae","Barnesiella"
"35663","uvig_203310","Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Coprococcus;Coprococcus eutactus_A,Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Coprococcus;Coprococcus sp1,Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Coprococcus;Coprococcus sp1,Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Coprococcus;Coprococcus sp1,Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Coprococcus;Coprococcus sp1,Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Coprococcus;Coprococcus sp1,Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Coprococcus;Coprococcus eutactus_A",55064,"temperate","0.5703752430710164","0.42962475692898366",NA,"Clostridia","Lachnospirales","Lachnospiraceae","Coprococcus"
