contig_id	contig_length	provirus	proviral_length	gene_count	viral_genes	host_genes	checkv_quality	miuvig_quality	completeness	completeness_method	contamination	kmer_freq	warnings
uvig_155441	46473	No	NA	71	25	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
uvig_155443	31319	No	NA	53	17	1	Medium-quality	Genome-fragment	66.03	AAI-based (high-confidence)	0.0	1.0	
uvig_155448	159852	No	NA	143	20	1	Medium-quality	Genome-fragment	61.62	AAI-based (high-confidence)	0.0	1.0	
uvig_155449	124845	Yes	67520	146	25	22	High-quality	High-quality	100.0	AAI-based (high-confidence)	45.92	1.0	>1 viral region detected; contig >1.5x longer than expected genome length
uvig_155450	131706	No	NA	166	30	7	Medium-quality	Genome-fragment	75.53	AAI-based (high-confidence)	0.0	1.0	
uvig_155451	127543	No	NA	182	21	1	Medium-quality	Genome-fragment	71.65	AAI-based (high-confidence)	0.0	1.0	
uvig_155452	67640	No	NA	112	13	4	Low-quality	Genome-fragment	32.88	AAI-based (high-confidence)	0.0	1.0	
uvig_155453	65890	Yes	52684	73	13	11	High-quality	High-quality	98.99	AAI-based (high-confidence)	20.04	1.0	
uvig_155458	34060	Yes	31002	55	16	2	High-quality	High-quality	92.01	AAI-based (high-confidence)	8.98	1.0	
uvig_155461	12766	No	NA	20	8	0	Low-quality	Genome-fragment	28.83	AAI-based (high-confidence)	0.0	1.0	
uvig_155462	29341	No	NA	44	15	1	Medium-quality	Genome-fragment	86.22	AAI-based (medium-confidence)	0.0	1.0	
uvig_155463	15525	No	NA	18	11	0	Low-quality	Genome-fragment	32.33	AAI-based (high-confidence)	0.0	1.0	
uvig_155469	107508	No	NA	141	21	5	High-quality	High-quality	98.92	AAI-based (high-confidence)	0.0	1.0	
uvig_155470	100066	No	NA	89	15	1	Medium-quality	Genome-fragment	65.19	HMM-based (lower-bound)	0.0	1.0	
uvig_155471	95539	No	NA	91	11	5	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.0	
uvig_155473	86981	No	NA	114	16	2	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.0	
uvig_155474	37834	No	NA	57	16	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
uvig_155475	33044	No	NA	58	23	0	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.0	
uvig_155477	24590	No	NA	41	13	0	Medium-quality	Genome-fragment	54.6	AAI-based (high-confidence)	0.0	1.0	
uvig_155478	17712	No	NA	15	10	0	Low-quality	Genome-fragment	14.32	AAI-based (high-confidence)	0.0	1.0	
uvig_155481	11968	No	NA	16	4	1	Medium-quality	Genome-fragment	87.74	AAI-based (medium-confidence)	0.0	1.0	
uvig_155507	29113	No	NA	52	15	0	Medium-quality	Genome-fragment	68.86	AAI-based (high-confidence)	0.0	1.0	low-confidence DTR
uvig_155510	117407	Yes	65007	125	13	28	Complete	High-quality	100.0	Provirus (high-confidence)	44.63	1.0	contig >1.5x longer than expected genome length
uvig_155511	83451	No	NA	109	16	1	High-quality	High-quality	96.19	AAI-based (high-confidence)	0.0	1.0	
uvig_155517	68217	Yes	35293	103	15	23	High-quality	High-quality	93.88	AAI-based (high-confidence)	48.26	1.0	contig >1.5x longer than expected genome length
uvig_155519	59682	No	NA	92	34	0	High-quality	High-quality	98.6	AAI-based (high-confidence)	0.0	1.01	
uvig_155520	58578	No	NA	102	21	3	High-quality	High-quality	97.7	AAI-based (high-confidence)	0.0	1.01	
uvig_155523	54753	No	NA	83	20	1	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
uvig_155524	51829	No	NA	84	18	1	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
uvig_155528	43764	Yes	34430	66	26	8	High-quality	High-quality	95.15	AAI-based (high-confidence)	21.33	1.0	
uvig_155530	41838	No	NA	65	16	1	Medium-quality	Genome-fragment	80.29	AAI-based (high-confidence)	0.0	1.0	
uvig_155532	39962	No	NA	54	23	2	High-quality	High-quality	94.5	AAI-based (high-confidence)	0.0	1.0	
uvig_155533	39236	No	NA	77	14	1	High-quality	High-quality	98.66	AAI-based (high-confidence)	0.0	1.0	
uvig_155534	38886	No	NA	62	21	0	Medium-quality	Genome-fragment	73.59	AAI-based (high-confidence)	0.0	1.0	
uvig_155536	35039	No	NA	68	14	0	Medium-quality	Genome-fragment	85.5	AAI-based (high-confidence)	0.0	1.0	
uvig_155537	35009	No	NA	48	21	1	High-quality	High-quality	97.14	AAI-based (high-confidence)	0.0	1.0	
uvig_155539	34585	No	NA	46	9	1	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.0	
uvig_155540	34073	No	NA	47	18	2	High-quality	High-quality	91.43	AAI-based (high-confidence)	0.0	1.0	
uvig_155541	33131	No	NA	43	10	0	Medium-quality	Genome-fragment	50.63	AAI-based (high-confidence)	0.0	1.01	
uvig_155542	32482	Yes	18610	51	2	7	Low-quality	Genome-fragment	33.82	AAI-based (high-confidence)	42.71	1.0	
uvig_155543	32181	No	NA	52	14	0	Medium-quality	Genome-fragment	71.72	AAI-based (high-confidence)	0.0	1.0	
uvig_155544	31820	No	NA	47	16	0	High-quality	High-quality	92.78	AAI-based (high-confidence)	0.0	1.01	
uvig_155545	31527	No	NA	42	18	1	Medium-quality	Genome-fragment	71.15	AAI-based (high-confidence)	0.0	1.0	
uvig_155550	27848	Yes	25749	40	19	2	Medium-quality	Genome-fragment	57.88	AAI-based (high-confidence)	7.54	1.0	
uvig_155552	26579	Yes	23769	31	15	2	Medium-quality	Genome-fragment	63.52	AAI-based (high-confidence)	10.57	1.0	
uvig_155559	23515	No	NA	31	22	2	Medium-quality	Genome-fragment	50.92	AAI-based (medium-confidence)	0.0	1.0	
uvig_155560	23408	No	NA	37	2	4	Low-quality	Genome-fragment	30.8	HMM-based (lower-bound)	0.0	1.0	
uvig_155562	22341	No	NA	29	19	0	Medium-quality	Genome-fragment	55.81	AAI-based (high-confidence)	0.0	1.0	
uvig_155567	18529	No	NA	27	4	0	Low-quality	Genome-fragment	29.37	AAI-based (medium-confidence)	0.0	1.0	
uvig_155569	18285	No	NA	16	7	0	Low-quality	Genome-fragment	15.41	AAI-based (high-confidence)	0.0	1.0	
uvig_155570	17886	No	NA	26	10	2	Low-quality	Genome-fragment	38.68	AAI-based (medium-confidence)	0.0	1.0	
uvig_155574	16506	No	NA	23	6	0	Medium-quality	Genome-fragment	80.3	AAI-based (medium-confidence)	0.0	1.0	
uvig_155577	15994	No	NA	19	6	0	Low-quality	Genome-fragment	45.91	AAI-based (high-confidence)	0.0	1.0	
uvig_155578	15159	No	NA	29	3	2	Low-quality	Genome-fragment	23.86	AAI-based (high-confidence)	0.0	1.0	
uvig_155579	14668	No	NA	17	6	0	Low-quality	Genome-fragment	49.37	HMM-based (lower-bound)	0.0	1.0	
uvig_155580	14402	No	NA	23	7	1	Low-quality	Genome-fragment	44.62	AAI-based (high-confidence)	0.0	1.0	
uvig_155581	14164	No	NA	18	4	0	Low-quality	Genome-fragment	26.41	AAI-based (medium-confidence)	0.0	1.0	
uvig_155591	11459	No	NA	23	5	0	Low-quality	Genome-fragment	26.75	AAI-based (high-confidence)	0.0	1.0	
uvig_155647	60502	No	NA	82	31	1	Medium-quality	Genome-fragment	80.16	AAI-based (high-confidence)	0.0	1.0	
uvig_155649	32380	No	NA	56	15	1	Medium-quality	Genome-fragment	86.82	AAI-based (medium-confidence)	0.0	1.0	
uvig_155650	31265	No	NA	39	16	0	Medium-quality	Genome-fragment	56.92	AAI-based (high-confidence)	0.0	1.0	
uvig_155651	22792	No	NA	28	15	0	Medium-quality	Genome-fragment	52.85	AAI-based (medium-confidence)	0.0	1.0	
uvig_155664	96929	No	NA	98	18	1	Low-quality	Genome-fragment	39.33	AAI-based (medium-confidence)	0.0	1.0	
uvig_155666	67802	No	NA	97	12	1	Medium-quality	Genome-fragment	79.8	AAI-based (high-confidence)	0.0	1.0	
uvig_155667	61081	No	NA	100	10	3	Medium-quality	Genome-fragment	53.67	AAI-based (high-confidence)	0.0	1.0	
uvig_155668	54373	No	NA	65	10	2	Medium-quality	Genome-fragment	71.42	AAI-based (high-confidence)	0.0	1.0	
uvig_155669	39416	No	NA	70	14	0	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.0	
uvig_155670	36059	No	NA	47	14	0	Medium-quality	Genome-fragment	81.44	AAI-based (high-confidence)	0.0	1.0	
uvig_155671	31110	No	NA	56	20	0	Medium-quality	Genome-fragment	63.76	AAI-based (high-confidence)	0.0	1.0	
uvig_155673	22071	No	NA	46	6	1	Low-quality	Genome-fragment	28.99	AAI-based (high-confidence)	0.0	1.0	
uvig_155678	15205	No	NA	22	1	0	Low-quality	Genome-fragment	9.45	AAI-based (high-confidence)	0.0	1.0	
uvig_155679	14252	No	NA	21	4	1	Low-quality	Genome-fragment	28.56	AAI-based (high-confidence)	0.0	1.0	
uvig_155703	43121	No	NA	61	17	0	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.0	
uvig_155704	137167	No	NA	180	40	4	Medium-quality	Genome-fragment	72.74	HMM-based (lower-bound)	0.0	1.0	low-confidence DTR
uvig_155705	24223	No	NA	37	15	0	Low-quality	Genome-fragment	41.22	HMM-based (lower-bound)	0.0	1.0	low-confidence DTR
uvig_155706	100402	No	NA	127	14	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
uvig_155707	78194	Yes	68416	100	34	4	Medium-quality	Genome-fragment	88.14	AAI-based (high-confidence)	12.5	1.0	
uvig_155708	65228	No	NA	63	17	0	Low-quality	Genome-fragment	26.48	AAI-based (medium-confidence)	0.0	1.0	
uvig_155710	46302	No	NA	68	15	0	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.0	
uvig_155712	37110	No	NA	46	7	0	Medium-quality	Genome-fragment	89.62	AAI-based (high-confidence)	0.0	1.0	
uvig_155714	32985	No	NA	42	13	1	Medium-quality	Genome-fragment	50.87	HMM-based (lower-bound)	0.0	1.0	
uvig_155716	25669	No	NA	35	16	0	Medium-quality	Genome-fragment	67.44	AAI-based (high-confidence)	0.0	1.0	
uvig_155720	23489	No	NA	23	3	0	Low-quality	Genome-fragment	9.49	AAI-based (medium-confidence)	0.0	1.0	
uvig_155722	16199	No	NA	24	7	1	Low-quality	Genome-fragment	45.74	AAI-based (high-confidence)	0.0	1.0	
uvig_155743	34488	No	NA	54	15	2	High-quality	High-quality	99.01	AAI-based (high-confidence)	0.0	1.0	
uvig_155750	46389	No	NA	61	31	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
uvig_155752	31396	No	NA	46	18	0	Medium-quality	Genome-fragment	78.03	AAI-based (medium-confidence)	0.0	1.0	
uvig_155753	18405	No	NA	18	2	1	Low-quality	Genome-fragment	23.81	AAI-based (high-confidence)	0.0	1.0	
uvig_155754	22881	No	NA	28	9	1	Medium-quality	Genome-fragment	60.03	AAI-based (high-confidence)	0.0	1.0	
uvig_155755	36291	Yes	31348	51	21	2	Medium-quality	Genome-fragment	50.65	HMM-based (lower-bound)	13.62	1.0	
uvig_155756	17404	No	NA	31	5	0	Low-quality	Genome-fragment	40.63	AAI-based (high-confidence)	0.0	1.0	
uvig_155759	113104	No	NA	97	11	1	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
uvig_155760	57571	No	NA	80	17	4	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.0	
uvig_155762	43825	No	NA	75	24	1	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.0	
uvig_155763	41361	Yes	39790	48	21	4	Low-quality	Genome-fragment	38.09	AAI-based (high-confidence)	3.8	1.0	
uvig_155764	37709	No	NA	70	22	0	High-quality	High-quality	95.03	AAI-based (high-confidence)	0.0	1.0	
uvig_155765	30865	No	NA	46	15	1	High-quality	High-quality	94.29	AAI-based (high-confidence)	0.0	1.0	
uvig_155768	21671	No	NA	35	20	0	High-quality	High-quality	98.91	AAI-based (high-confidence)	0.0	1.0	
uvig_155771	13899	No	NA	13	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
uvig_155774	12120	No	NA	16	0	3	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
uvig_155775	11834	No	NA	12	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
uvig_155795	35912	No	NA	62	20	0	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.01	
uvig_155797	61449	No	NA	94	23	1	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.0	
uvig_155798	119109	Yes	67160	145	19	38	Medium-quality	Genome-fragment	83.55	AAI-based (high-confidence)	43.61	1.0	
uvig_155800	97439	No	NA	117	16	3	High-quality	High-quality	97.54	AAI-based (high-confidence)	0.0	1.0	
uvig_155804	48461	Yes	37694	62	8	6	High-quality	High-quality	92.97	AAI-based (high-confidence)	22.22	1.0	
uvig_155805	43960	Yes	40811	65	12	5	High-quality	High-quality	100.0	AAI-based (high-confidence)	7.16	1.0	
uvig_155806	43454	No	NA	55	13	2	High-quality	High-quality	100.0	AAI-based (medium-confidence)	0.0	1.0	
uvig_155809	38718	No	NA	68	23	1	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
uvig_155810	35832	No	NA	64	2	1	Low-quality	Genome-fragment	46.16	AAI-based (high-confidence)	0.0	1.01	
uvig_155812	34859	No	NA	44	25	0	Medium-quality	Genome-fragment	83.2	AAI-based (high-confidence)	0.0	1.0	
uvig_155813	34085	No	NA	57	15	1	Medium-quality	Genome-fragment	62.32	AAI-based (high-confidence)	0.0	1.0	
uvig_155815	31671	No	NA	54	15	2	Low-quality	Genome-fragment	44.44	AAI-based (high-confidence)	0.0	1.0	
uvig_155824	21520	No	NA	30	10	0	Low-quality	Genome-fragment	30.26	AAI-based (high-confidence)	0.0	1.0	
uvig_155826	20052	No	NA	33	6	1	Low-quality	Genome-fragment	41.54	AAI-based (high-confidence)	0.0	1.0	
uvig_155831	17747	No	NA	32	5	2	Low-quality	Genome-fragment	42.51	AAI-based (high-confidence)	0.0	1.0	
uvig_155834	16541	No	NA	21	12	0	Low-quality	Genome-fragment	43.41	AAI-based (high-confidence)	0.0	1.0	
uvig_155838	15190	No	NA	21	8	0	Low-quality	Genome-fragment	38.8	AAI-based (medium-confidence)	0.0	1.0	
uvig_155843	13342	No	NA	17	3	0	Low-quality	Genome-fragment	41.25	HMM-based (lower-bound)	0.0	1.0	low-confidence ITR
uvig_155844	13041	No	NA	15	5	0	Low-quality	Genome-fragment	43.41	HMM-based (lower-bound)	0.0	1.0	low-confidence ITR
uvig_155853	10230	No	NA	22	2	0	Low-quality	Genome-fragment	25.07	AAI-based (high-confidence)	0.0	1.0	
uvig_155883	35614	No	NA	58	12	1	High-quality	High-quality	97.55	AAI-based (high-confidence)	0.0	1.0	
uvig_155896	63704	No	NA	103	30	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.51	high kmer_freq may indicate large duplication; contig >1.5x longer than expected genome length; low-confidence DTR
uvig_155900	13436	No	NA	26	4	1	Low-quality	Genome-fragment	34.81	AAI-based (high-confidence)	0.0	1.0	
uvig_155903	94459	No	NA	90	10	5	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.0	
uvig_155905	69703	No	NA	78	7	0	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.0	
uvig_155906	60233	No	NA	101	7	4	Medium-quality	Genome-fragment	70.55	AAI-based (high-confidence)	0.0	1.0	
uvig_155907	55296	No	NA	96	18	2	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.0	
uvig_155917	13665	No	NA	26	3	0	Low-quality	Genome-fragment	6.29	AAI-based (medium-confidence)	0.0	1.0	
uvig_155922	10872	No	NA	14	14	0	Low-quality	Genome-fragment	35.84	AAI-based (high-confidence)	0.0	1.0	
uvig_155945	158760	No	NA	201	38	2	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.0	
uvig_155947	69595	No	NA	93	22	2	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.0	
uvig_155948	13152	No	NA	18	0	5	Not-determined	Genome-fragment	NA	NA	0.0	1.55	no viral genes detected; high kmer_freq may indicate large duplication; low-confidence DTR
uvig_155951	127784	Yes	121532	174	29	6	High-quality	High-quality	100.0	AAI-based (high-confidence)	4.89	1.0	contig >1.5x longer than expected genome length
uvig_155952	118759	Yes	55985	139	22	42	Complete	High-quality	100.0	Provirus (high-confidence)	52.86	1.0	contig >1.5x longer than expected genome length
uvig_155953	75646	No	NA	99	9	1	High-quality	High-quality	97.45	AAI-based (high-confidence)	0.0	1.0	
uvig_155954	69050	No	NA	112	13	6	Low-quality	Genome-fragment	45.68	AAI-based (high-confidence)	0.0	1.0	
uvig_155955	64047	No	NA	98	12	2	Medium-quality	Genome-fragment	81.54	AAI-based (high-confidence)	0.0	1.0	
uvig_155956	60656	No	NA	88	35	1	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
uvig_155957	57240	Yes	43359	82	17	9	High-quality	High-quality	100.0	AAI-based (high-confidence)	24.25	1.0	contig >1.5x longer than expected genome length
uvig_155958	54676	Yes	46731	80	27	6	High-quality	High-quality	100.0	AAI-based (high-confidence)	14.53	1.0	
uvig_155959	53961	Yes	49717	73	22	3	High-quality	High-quality	100.0	AAI-based (high-confidence)	7.86	1.0	
uvig_155966	40386	No	NA	64	28	1	Medium-quality	Genome-fragment	67.46	AAI-based (high-confidence)	0.0	1.0	
uvig_155967	40112	No	NA	72	15	1	Medium-quality	Genome-fragment	51.64	AAI-based (high-confidence)	0.0	1.0	
uvig_155969	36705	No	NA	58	17	3	High-quality	High-quality	98.14	AAI-based (high-confidence)	0.0	1.0	
uvig_155972	33350	No	NA	36	10	2	Medium-quality	Genome-fragment	58.05	AAI-based (high-confidence)	0.0	1.0	
uvig_155973	31434	No	NA	34	8	1	Low-quality	Genome-fragment	20.65	AAI-based (high-confidence)	0.0	1.0	
uvig_155974	30904	No	NA	64	18	1	Medium-quality	Genome-fragment	73.27	AAI-based (high-confidence)	0.0	1.0	
uvig_155975	30546	No	NA	44	25	0	Medium-quality	Genome-fragment	75.71	AAI-based (medium-confidence)	0.0	1.0	
uvig_155977	28957	Yes	22023	45	12	3	Medium-quality	Genome-fragment	63.24	AAI-based (high-confidence)	23.95	1.02	
uvig_155980	24146	No	NA	37	5	0	Low-quality	Genome-fragment	37.32	AAI-based (high-confidence)	0.0	1.0	
uvig_155983	21818	No	NA	44	1	1	Low-quality	Genome-fragment	41.42	AAI-based (high-confidence)	0.0	1.0	
uvig_155985	21245	No	NA	27	1	3	Low-quality	Genome-fragment	35.89	HMM-based (lower-bound)	0.0	1.0	
uvig_155986	20978	No	NA	29	12	0	Medium-quality	Genome-fragment	54.13	AAI-based (medium-confidence)	0.0	1.0	
uvig_155987	20618	No	NA	27	4	0	Low-quality	Genome-fragment	13.79	HMM-based (lower-bound)	0.0	1.0	
uvig_155989	19860	No	NA	30	9	2	Low-quality	Genome-fragment	38.85	AAI-based (medium-confidence)	0.0	1.0	
uvig_155990	18040	No	NA	35	10	2	Low-quality	Genome-fragment	24.4	AAI-based (high-confidence)	0.0	1.01	
uvig_155991	17778	Yes	16069	24	16	3	Low-quality	Genome-fragment	45.45	AAI-based (high-confidence)	9.61	1.0	
uvig_155996	15461	No	NA	23	0	6	Low-quality	Genome-fragment	35.27	AAI-based (medium-confidence)	0.0	1.01	no viral genes detected
uvig_156005	12122	No	NA	15	3	0	Low-quality	Genome-fragment	20.67	AAI-based (high-confidence)	0.0	1.01	
uvig_156009	10203	No	NA	20	0	1	Low-quality	Genome-fragment	18.91	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
uvig_156026	32760	No	NA	51	23	1	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.0	
uvig_156027	41993	No	NA	65	15	0	High-quality	High-quality	99.91	AAI-based (high-confidence)	0.0	1.0	
uvig_156028	41853	No	NA	73	15	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.3	
uvig_156029	32746	No	NA	53	11	2	Low-quality	Genome-fragment	43.38	AAI-based (high-confidence)	0.0	1.0	
uvig_156031	11620	No	NA	17	13	0	Low-quality	Genome-fragment	18.49	AAI-based (high-confidence)	0.0	1.01	
uvig_156032	10339	No	NA	15	6	0	Low-quality	Genome-fragment	20.03	AAI-based (high-confidence)	0.0	1.0	
uvig_156037	113255	No	NA	106	28	0	Low-quality	Genome-fragment	43.2	AAI-based (medium-confidence)	0.0	1.0	
uvig_156038	158248	No	NA	192	48	1	Medium-quality	Genome-fragment	57.91	AAI-based (medium-confidence)	0.0	1.0	
uvig_156039	56955	No	NA	76	26	1	High-quality	High-quality	91.73	AAI-based (medium-confidence)	0.0	1.0	
uvig_156043	47771	Yes	42492	75	19	3	High-quality	High-quality	92.19	AAI-based (high-confidence)	11.05	1.0	
uvig_156050	34899	No	NA	67	17	0	Medium-quality	Genome-fragment	81.54	AAI-based (high-confidence)	0.0	1.0	
uvig_156054	98612	No	NA	124	20	3	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.0	
uvig_156067	94291	No	NA	131	18	11	Complete	High-quality	100.0	ITR (high-confidence)	0.0	1.0	
uvig_156068	69680	No	NA	84	11	4	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
uvig_156069	64255	No	NA	93	18	3	Medium-quality	Genome-fragment	79.95	AAI-based (high-confidence)	0.0	1.0	
uvig_156071	47351	No	NA	68	23	4	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
uvig_156073	37371	No	NA	59	24	0	Medium-quality	Genome-fragment	83.79	AAI-based (high-confidence)	0.0	1.0	
uvig_156074	36963	No	NA	59	14	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
uvig_156075	36531	No	NA	43	31	0	Medium-quality	Genome-fragment	88.08	AAI-based (high-confidence)	0.0	1.0	
uvig_156078	31890	No	NA	53	20	0	Medium-quality	Genome-fragment	79.96	AAI-based (medium-confidence)	0.0	1.0	
uvig_156081	28444	No	NA	49	19	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
uvig_156084	27863	Yes	24838	43	13	3	Medium-quality	Genome-fragment	64.04	AAI-based (high-confidence)	10.86	1.0	
uvig_156088	26030	No	NA	46	15	0	Medium-quality	Genome-fragment	66.97	AAI-based (high-confidence)	0.0	1.0	
uvig_156090	23554	No	NA	34	9	1	Low-quality	Genome-fragment	37.16	AAI-based (high-confidence)	0.0	1.0	
uvig_156094	21339	No	NA	29	8	0	Low-quality	Genome-fragment	47.16	AAI-based (high-confidence)	0.0	1.0	
uvig_156097	18918	No	NA	32	8	0	Low-quality	Genome-fragment	47.72	AAI-based (high-confidence)	0.0	1.0	
uvig_156098	15505	No	NA	19	6	0	Low-quality	Genome-fragment	35.75	AAI-based (high-confidence)	0.0	1.0	
uvig_156099	15211	No	NA	27	6	1	Low-quality	Genome-fragment	47.19	AAI-based (high-confidence)	0.0	1.0	
uvig_156102	12185	No	NA	21	10	0	Low-quality	Genome-fragment	32.58	AAI-based (high-confidence)	0.0	1.0	
uvig_156105	11730	No	NA	18	6	0	Low-quality	Genome-fragment	27.92	AAI-based (high-confidence)	0.0	1.0	
uvig_156107	10753	No	NA	15	1	0	Low-quality	Genome-fragment	24.34	AAI-based (high-confidence)	0.0	1.0	
uvig_156126	45091	No	NA	67	16	1	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.0	
uvig_156127	43859	No	NA	57	12	2	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.0	
uvig_156128	19133	No	NA	39	8	1	Low-quality	Genome-fragment	45.42	AAI-based (high-confidence)	0.0	1.0	
uvig_156131	13407	No	NA	27	6	0	Low-quality	Genome-fragment	29.74	AAI-based (high-confidence)	0.0	1.0	
uvig_156137	17438	No	NA	21	2	2	Low-quality	Genome-fragment	38.61	HMM-based (lower-bound)	0.0	1.0	
uvig_156142	77132	No	NA	88	18	9	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.01	contig >1.5x longer than expected genome length
