genome,threshold,cluster_method,comparison_algorithm,greedy_representative,primary_cluster,original_secondary_cluster,secondary_cluster
MH937510.fasta,0.005,greedy,fastANI,True,0,0_1898,0_1898
MH937511.fasta,0.005,greedy,fastANI,True,0,0_2032,0_2032
MH972260.fasta,0.005,greedy,fastANI,True,0,0_2720,0_2720
MH972261.fasta,0.005,greedy,fastANI,True,0,0_2670,0_2670
MH972262.fasta,0.005,greedy,fastANI,True,0,0_2672,0_2672
MH972263.fasta,0.005,greedy,fastANI,True,0,0_2660,0_2660
MH973661.fasta,0.005,greedy,fastANI,True,0,0_1902,0_1902
MH973662.fasta,0.005,greedy,fastANI,True,0,0_1995,0_1995
MH973663.fasta,0.005,greedy,fastANI,True,0,0_2292,0_2292
MH983004.fasta,0.005,greedy,fastANI,True,0,0_1471,0_1471
MH999279.fasta,0.005,greedy,fastANI,True,0,0_2686,0_2686
MH999280.fasta,0.005,greedy,fastANI,True,0,0_1616,0_1616
MK017819.fasta,0.005,greedy,fastANI,True,0,0_836,0_836
MK017820.fasta,0.005,greedy,fastANI,True,0,0_2640,0_2640
MK044828.fasta,0.005,greedy,fastANI,True,0,0_2149,0_2149
MK044829.fasta,0.005,greedy,fastANI,True,0,0_1617,0_1617
MK075001.fasta,0.005,greedy,fastANI,True,0,0_997,0_997
MK075002.fasta,0.005,greedy,fastANI,True,0,0_1079,0_1079
MK075003.fasta,0.005,greedy,fastANI,True,0,0_1231,0_1231
MK075004.fasta,0.005,greedy,fastANI,True,0,0_872,0_872
MK075005.fasta,0.005,greedy,fastANI,True,0,0_1559,0_1559
MK075006.fasta,0.005,greedy,fastANI,True,0,0_1050,0_1050
MK084630.fasta,0.005,greedy,fastANI,True,0,0_2528,0_2528
MK085976.fasta,0.005,greedy,fastANI,False,0,0_1614,0_1614
MK125140.fasta,0.005,greedy,fastANI,True,0,0_1289,0_1289
MK202159.fasta,0.005,greedy,fastANI,True,0,0_2221,0_2221
MK202160.fasta,0.005,greedy,fastANI,True,0,0_2297,0_2297
MK202161.fasta,0.005,greedy,fastANI,True,0,0_2099,0_2099
MK211557.fasta,0.005,greedy,fastANI,True,0,0_1112,0_1112
MK215646.fasta,0.005,greedy,fastANI,True,0,0_143,0_143
MK250904.fasta,0.005,greedy,fastANI,False,0,0_366,0_366
MK268686.fasta,0.005,greedy,fastANI,True,0,0_312,0_312
MK284526.fasta,0.005,greedy,fastANI,True,0,0_2491,0_2491
MK284527.fasta,0.005,greedy,fastANI,True,0,0_2507,0_2507
MK284528.fasta,0.005,greedy,fastANI,True,0,0_2495,0_2495
MK288021.fasta,0.005,greedy,fastANI,True,0,0_112,0_112
MK288022.fasta,0.005,greedy,fastANI,True,0,0_622,0_622
MK290764.fasta,0.005,greedy,fastANI,True,0,0_1167,0_1167
MK301437.fasta,0.005,greedy,fastANI,True,0,0_2378,0_2378
MK301438.fasta,0.005,greedy,fastANI,True,0,0_2278,0_2278
MK301439.fasta,0.005,greedy,fastANI,True,0,0_2460,0_2460
MK301440.fasta,0.005,greedy,fastANI,True,0,0_2330,0_2330
MK301441.fasta,0.005,greedy,fastANI,True,0,0_2246,0_2246
MK301442.fasta,0.005,greedy,fastANI,True,0,0_2579,0_2579
MK301443.fasta,0.005,greedy,fastANI,False,0,0_2579,0_2579
MK310228.fasta,0.005,greedy,fastANI,True,0,0_2516,0_2516
MK331930.fasta,0.005,greedy,fastANI,False,0,0_269,0_269
MK331931.fasta,0.005,greedy,fastANI,True,0,0_269,0_269
MK348510.fasta,0.005,greedy,fastANI,True,0,0_1002,0_1002
MK359990.fasta,0.005,greedy,fastANI,True,0,0_703,0_703
MK360024.fasta,0.005,greedy,fastANI,True,0,0_1430,0_1430
MK360025.fasta,0.005,greedy,fastANI,True,0,0_2650,0_2650
MK417514.fasta,0.005,greedy,fastANI,True,0,0_277,0_277
MK417515.fasta,0.005,greedy,fastANI,True,0,0_232,0_232
MK417516.fasta,0.005,greedy,fastANI,True,0,0_249,0_249
MK448665.fasta,0.005,greedy,fastANI,True,0,0_1761,0_1761
MK448666.fasta,0.005,greedy,fastANI,True,0,0_1792,0_1792
MK448667.fasta,0.005,greedy,fastANI,False,0,0_805,0_805
MK448668.fasta,0.005,greedy,fastANI,False,0,0_1792,0_1792
MK448669.fasta,0.005,greedy,fastANI,True,0,0_1911,0_1911
MK448670.fasta,0.005,greedy,fastANI,False,0,0_1792,0_1792
MK448671.fasta,0.005,greedy,fastANI,True,0,0_1673,0_1673
MK448672.fasta,0.005,greedy,fastANI,True,0,0_1526,0_1526
MK448673.fasta,0.005,greedy,fastANI,True,0,0_898,0_898
MK448674.fasta,0.005,greedy,fastANI,True,0,0_1843,0_1843
MK448675.fasta,0.005,greedy,fastANI,True,0,0_1255,0_1255
MK448676.fasta,0.005,greedy,fastANI,True,0,0_1013,0_1013
MK448677.fasta,0.005,greedy,fastANI,True,0,0_1764,0_1764
MK448678.fasta,0.005,greedy,fastANI,True,0,0_1618,0_1618
MK448679.fasta,0.005,greedy,fastANI,True,0,0_1855,0_1855
MK448680.fasta,0.005,greedy,fastANI,True,0,0_2011,0_2011
MK448681.fasta,0.005,greedy,fastANI,True,0,0_1243,0_1243
MK448682.fasta,0.005,greedy,fastANI,True,0,0_1811,0_1811
MK448683.fasta,0.005,greedy,fastANI,True,0,0_1318,0_1318
MK448684.fasta,0.005,greedy,fastANI,False,0,0_1778,0_1778
MK448685.fasta,0.005,greedy,fastANI,False,0,0_1961,0_1961
MK448686.fasta,0.005,greedy,fastANI,True,0,0_1524,0_1524
MK448687.fasta,0.005,greedy,fastANI,True,0,0_1980,0_1980
MK448688.fasta,0.005,greedy,fastANI,False,0,0_1209,0_1209
MK448689.fasta,0.005,greedy,fastANI,False,0,0_1482,0_1482
MK448690.fasta,0.005,greedy,fastANI,True,0,0_1060,0_1060
MK448691.fasta,0.005,greedy,fastANI,False,0,0_1621,0_1621
MK448692.fasta,0.005,greedy,fastANI,True,0,0_1030,0_1030
MK448693.fasta,0.005,greedy,fastANI,False,0,0_1504,0_1504
MK448694.fasta,0.005,greedy,fastANI,True,0,0_1357,0_1357
MK448695.fasta,0.005,greedy,fastANI,True,0,0_2204,0_2204
MK448696.fasta,0.005,greedy,fastANI,False,0,0_1504,0_1504
MK448697.fasta,0.005,greedy,fastANI,False,0,0_1504,0_1504
MK448698.fasta,0.005,greedy,fastANI,True,0,0_2478,0_2478
MK448699.fasta,0.005,greedy,fastANI,False,0,0_1504,0_1504
MK448700.fasta,0.005,greedy,fastANI,True,0,0_1037,0_1037
MK448701.fasta,0.005,greedy,fastANI,True,0,0_2100,0_2100
MK448702.fasta,0.005,greedy,fastANI,True,0,0_1312,0_1312
MK448703.fasta,0.005,greedy,fastANI,True,0,0_1004,0_1004
MK448704.fasta,0.005,greedy,fastANI,True,0,0_1518,0_1518
MK448705.fasta,0.005,greedy,fastANI,True,0,0_1539,0_1539
MK448706.fasta,0.005,greedy,fastANI,True,0,0_2002,0_2002
MK448707.fasta,0.005,greedy,fastANI,True,0,0_1283,0_1283
MK448708.fasta,0.005,greedy,fastANI,False,0,0_1757,0_1757
MK448709.fasta,0.005,greedy,fastANI,True,0,0_1584,0_1584
MK448710.fasta,0.005,greedy,fastANI,False,0,0_1584,0_1584
MK448711.fasta,0.005,greedy,fastANI,True,0,0_1008,0_1008
MK448712.fasta,0.005,greedy,fastANI,True,0,0_2487,0_2487
MK448713.fasta,0.005,greedy,fastANI,False,0,0_702,0_702
MK448714.fasta,0.005,greedy,fastANI,True,0,0_1935,0_1935
MK448715.fasta,0.005,greedy,fastANI,True,0,0_2017,0_2017
MK448716.fasta,0.005,greedy,fastANI,True,0,0_1358,0_1358
MK448717.fasta,0.005,greedy,fastANI,False,0,0_816,0_816
MK448718.fasta,0.005,greedy,fastANI,True,0,0_1429,0_1429
MK448719.fasta,0.005,greedy,fastANI,True,0,0_1575,0_1575
MK448720.fasta,0.005,greedy,fastANI,True,0,0_2523,0_2523
MK448721.fasta,0.005,greedy,fastANI,True,0,0_2115,0_2115
MK448722.fasta,0.005,greedy,fastANI,True,0,0_1927,0_1927
MK448723.fasta,0.005,greedy,fastANI,True,0,0_1473,0_1473
MK448724.fasta,0.005,greedy,fastANI,True,0,0_1822,0_1822
MK448725.fasta,0.005,greedy,fastANI,False,0,0_2342,0_2342
MK448726.fasta,0.005,greedy,fastANI,True,0,0_2123,0_2123
MK448727.fasta,0.005,greedy,fastANI,True,0,0_1609,0_1609
MK448728.fasta,0.005,greedy,fastANI,True,0,0_2109,0_2109
MK448729.fasta,0.005,greedy,fastANI,True,0,0_1621,0_1621
MK448730.fasta,0.005,greedy,fastANI,True,0,0_1508,0_1508
MK448731.fasta,0.005,greedy,fastANI,True,0,0_2008,0_2008
MK448732.fasta,0.005,greedy,fastANI,True,0,0_2064,0_2064
MK448733.fasta,0.005,greedy,fastANI,True,0,0_1838,0_1838
MK448734.fasta,0.005,greedy,fastANI,True,0,0_2357,0_2357
MK448735.fasta,0.005,greedy,fastANI,True,0,0_1842,0_1842
MK448736.fasta,0.005,greedy,fastANI,False,0,0_1715,0_1715
MK448737.fasta,0.005,greedy,fastANI,True,0,0_1875,0_1875
MK448738.fasta,0.005,greedy,fastANI,True,0,0_1643,0_1643
MK448739.fasta,0.005,greedy,fastANI,True,0,0_2435,0_2435
MK448740.fasta,0.005,greedy,fastANI,True,0,0_1551,0_1551
MK448741.fasta,0.005,greedy,fastANI,True,0,0_1837,0_1837
MK448742.fasta,0.005,greedy,fastANI,True,0,0_1880,0_1880
MK448743.fasta,0.005,greedy,fastANI,True,0,0_1636,0_1636
MK448744.fasta,0.005,greedy,fastANI,False,0,0_1619,0_1619
MK448745.fasta,0.005,greedy,fastANI,True,0,0_1619,0_1619
MK448746.fasta,0.005,greedy,fastANI,True,0,0_1833,0_1833
MK448747.fasta,0.005,greedy,fastANI,True,0,0_1232,0_1232
MK448748.fasta,0.005,greedy,fastANI,True,0,0_1623,0_1623
MK448749.fasta,0.005,greedy,fastANI,True,0,0_1124,0_1124
MK448750.fasta,0.005,greedy,fastANI,True,0,0_1273,0_1273
MK448751.fasta,0.005,greedy,fastANI,True,0,0_1732,0_1732
MK448752.fasta,0.005,greedy,fastANI,True,0,0_1758,0_1758
MK448753.fasta,0.005,greedy,fastANI,True,0,0_1769,0_1769
MK448754.fasta,0.005,greedy,fastANI,False,0,0_1930,0_1930
MK448755.fasta,0.005,greedy,fastANI,True,0,0_1817,0_1817
MK448756.fasta,0.005,greedy,fastANI,False,0,0_1817,0_1817
MK448757.fasta,0.005,greedy,fastANI,True,0,0_1252,0_1252
MK448758.fasta,0.005,greedy,fastANI,False,0,0_1344,0_1344
MK448759.fasta,0.005,greedy,fastANI,True,0,0_1344,0_1344
MK448760.fasta,0.005,greedy,fastANI,True,0,0_1543,0_1543
MK448761.fasta,0.005,greedy,fastANI,False,0,0_1543,0_1543
MK448762.fasta,0.005,greedy,fastANI,True,0,0_1389,0_1389
MK448763.fasta,0.005,greedy,fastANI,True,0,0_2183,0_2183
MK448764.fasta,0.005,greedy,fastANI,True,0,0_2358,0_2358
MK448765.fasta,0.005,greedy,fastANI,False,0,0_1668,0_1668
MK448766.fasta,0.005,greedy,fastANI,True,0,0_1725,0_1725
MK448767.fasta,0.005,greedy,fastANI,False,0,0_2156,0_2156
MK448768.fasta,0.005,greedy,fastANI,True,0,0_1395,0_1395
MK448769.fasta,0.005,greedy,fastANI,True,0,0_1778,0_1778
MK448770.fasta,0.005,greedy,fastANI,True,0,0_1684,0_1684
MK448771.fasta,0.005,greedy,fastANI,True,0,0_2079,0_2079
MK448772.fasta,0.005,greedy,fastANI,True,0,0_1428,0_1428
MK448773.fasta,0.005,greedy,fastANI,True,0,0_1985,0_1985
MK448774.fasta,0.005,greedy,fastANI,True,0,0_2222,0_2222
MK448775.fasta,0.005,greedy,fastANI,True,0,0_1293,0_1293
MK448776.fasta,0.005,greedy,fastANI,True,0,0_2128,0_2128
MK448777.fasta,0.005,greedy,fastANI,True,0,0_2013,0_2013
MK448778.fasta,0.005,greedy,fastANI,True,0,0_1517,0_1517
MK448779.fasta,0.005,greedy,fastANI,True,0,0_1605,0_1605
MK448780.fasta,0.005,greedy,fastANI,False,0,0_702,0_702
MK448781.fasta,0.005,greedy,fastANI,True,0,0_1511,0_1511
MK448782.fasta,0.005,greedy,fastANI,True,0,0_1120,0_1120
MK448783.fasta,0.005,greedy,fastANI,True,0,0_1825,0_1825
MK448784.fasta,0.005,greedy,fastANI,False,0,0_1482,0_1482
MK448785.fasta,0.005,greedy,fastANI,True,0,0_1639,0_1639
MK448786.fasta,0.005,greedy,fastANI,True,0,0_2156,0_2156
MK448787.fasta,0.005,greedy,fastANI,False,0,0_2128,0_2128
MK448788.fasta,0.005,greedy,fastANI,True,0,0_1350,0_1350
MK448789.fasta,0.005,greedy,fastANI,False,0,0_1482,0_1482
MK448790.fasta,0.005,greedy,fastANI,True,0,0_1809,0_1809
MK448791.fasta,0.005,greedy,fastANI,True,0,0_1284,0_1284
MK448792.fasta,0.005,greedy,fastANI,False,0,0_1684,0_1684
MK448793.fasta,0.005,greedy,fastANI,True,0,0_1346,0_1346
MK448794.fasta,0.005,greedy,fastANI,True,0,0_1668,0_1668
MK448795.fasta,0.005,greedy,fastANI,True,0,0_925,0_925
MK448796.fasta,0.005,greedy,fastANI,True,0,0_913,0_913
MK448797.fasta,0.005,greedy,fastANI,True,0,0_1594,0_1594
MK448798.fasta,0.005,greedy,fastANI,False,0,0_1790,0_1790
MK448799.fasta,0.005,greedy,fastANI,False,0,0_1574,0_1574
MK448800.fasta,0.005,greedy,fastANI,True,0,0_1574,0_1574
MK448801.fasta,0.005,greedy,fastANI,False,0,0_1218,0_1218
MK448802.fasta,0.005,greedy,fastANI,False,0,0_2109,0_2109
MK448803.fasta,0.005,greedy,fastANI,False,0,0_2205,0_2205
MK448804.fasta,0.005,greedy,fastANI,True,0,0_2368,0_2368
MK448805.fasta,0.005,greedy,fastANI,False,0,0_2215,0_2215
MK448806.fasta,0.005,greedy,fastANI,True,0,0_1360,0_1360
MK448807.fasta,0.005,greedy,fastANI,False,0,0_2215,0_2215
MK448808.fasta,0.005,greedy,fastANI,False,0,0_2215,0_2215
MK448809.fasta,0.005,greedy,fastANI,False,0,0_2109,0_2109
MK448810.fasta,0.005,greedy,fastANI,True,0,0_1730,0_1730
MK448811.fasta,0.005,greedy,fastANI,True,0,0_1341,0_1341
MK448812.fasta,0.005,greedy,fastANI,True,0,0_1445,0_1445
MK448813.fasta,0.005,greedy,fastANI,True,0,0_2631,0_2631
MK448814.fasta,0.005,greedy,fastANI,True,0,0_2213,0_2213
MK448815.fasta,0.005,greedy,fastANI,True,0,0_2298,0_2298
MK448816.fasta,0.005,greedy,fastANI,False,0,0_2045,0_2045
MK448817.fasta,0.005,greedy,fastANI,True,0,0_1210,0_1210
MK448818.fasta,0.005,greedy,fastANI,True,0,0_1444,0_1444
MK448819.fasta,0.005,greedy,fastANI,True,0,0_1630,0_1630
MK448820.fasta,0.005,greedy,fastANI,True,0,0_2173,0_2173
MK448821.fasta,0.005,greedy,fastANI,True,0,0_1707,0_1707
MK448822.fasta,0.005,greedy,fastANI,True,0,0_1595,0_1595
MK448823.fasta,0.005,greedy,fastANI,False,0,0_1802,0_1802
MK448824.fasta,0.005,greedy,fastANI,False,0,0_1456,0_1456
MK448825.fasta,0.005,greedy,fastANI,True,0,0_1685,0_1685
MK448826.fasta,0.005,greedy,fastANI,False,0,0_1962,0_1962
MK448827.fasta,0.005,greedy,fastANI,False,0,0_816,0_816
MK448828.fasta,0.005,greedy,fastANI,True,0,0_2233,0_2233
MK448829.fasta,0.005,greedy,fastANI,True,0,0_1812,0_1812
MK448830.fasta,0.005,greedy,fastANI,True,0,0_2269,0_2269
MK448831.fasta,0.005,greedy,fastANI,False,0,0_1937,0_1937
MK448832.fasta,0.005,greedy,fastANI,False,0,0_1107,0_1107
MK448833.fasta,0.005,greedy,fastANI,True,0,0_1711,0_1711
MK448834.fasta,0.005,greedy,fastANI,False,0,0_1555,0_1555
MK448835.fasta,0.005,greedy,fastANI,True,0,0_1829,0_1829
MK448836.fasta,0.005,greedy,fastANI,False,0,0_1685,0_1685
MK448837.fasta,0.005,greedy,fastANI,True,0,0_1862,0_1862
MK448838.fasta,0.005,greedy,fastANI,True,0,0_2232,0_2232
MK448839.fasta,0.005,greedy,fastANI,False,0,0_805,0_805
MK448840.fasta,0.005,greedy,fastANI,False,0,0_1792,0_1792
MK448841.fasta,0.005,greedy,fastANI,True,0,0_805,0_805
MK448842.fasta,0.005,greedy,fastANI,True,0,0_2329,0_2329
MK448843.fasta,0.005,greedy,fastANI,False,0,0_805,0_805
MK448844.fasta,0.005,greedy,fastANI,True,0,0_2450,0_2450
MK448845.fasta,0.005,greedy,fastANI,True,0,0_1846,0_1846
MK448846.fasta,0.005,greedy,fastANI,True,0,0_1647,0_1647
MK448847.fasta,0.005,greedy,fastANI,True,0,0_1731,0_1731
MK448848.fasta,0.005,greedy,fastANI,False,0,0_1764,0_1764
MK448849.fasta,0.005,greedy,fastANI,True,0,0_1561,0_1561
MK448850.fasta,0.005,greedy,fastANI,True,0,0_1171,0_1171
MK448851.fasta,0.005,greedy,fastANI,True,0,0_1117,0_1117
MK448852.fasta,0.005,greedy,fastANI,True,0,0_1398,0_1398
MK448853.fasta,0.005,greedy,fastANI,True,0,0_1961,0_1961
MK448854.fasta,0.005,greedy,fastANI,True,0,0_1000,0_1000
MK448855.fasta,0.005,greedy,fastANI,True,0,0_2189,0_2189
MK448856.fasta,0.005,greedy,fastANI,True,0,0_2620,0_2620
MK448857.fasta,0.005,greedy,fastANI,False,0,0_1764,0_1764
MK448858.fasta,0.005,greedy,fastANI,True,0,0_992,0_992
MK448859.fasta,0.005,greedy,fastANI,True,0,0_1209,0_1209
MK448860.fasta,0.005,greedy,fastANI,True,0,0_1578,0_1578
MK448861.fasta,0.005,greedy,fastANI,True,0,0_1766,0_1766
MK448862.fasta,0.005,greedy,fastANI,True,0,0_1600,0_1600
MK448863.fasta,0.005,greedy,fastANI,True,0,0_2296,0_2296
MK448864.fasta,0.005,greedy,fastANI,True,0,0_2371,0_2371
MK448865.fasta,0.005,greedy,fastANI,True,0,0_2181,0_2181
MK448866.fasta,0.005,greedy,fastANI,False,0,0_1504,0_1504
MK448867.fasta,0.005,greedy,fastANI,False,0,0_1504,0_1504
MK448868.fasta,0.005,greedy,fastANI,True,0,0_1504,0_1504
MK448869.fasta,0.005,greedy,fastANI,True,0,0_2029,0_2029
MK448870.fasta,0.005,greedy,fastANI,False,0,0_2029,0_2029
MK448871.fasta,0.005,greedy,fastANI,False,0,0_1504,0_1504
MK448872.fasta,0.005,greedy,fastANI,False,0,0_2109,0_2109
MK448873.fasta,0.005,greedy,fastANI,True,0,0_1431,0_1431
MK448874.fasta,0.005,greedy,fastANI,True,0,0_1859,0_1859
MK448875.fasta,0.005,greedy,fastANI,True,0,0_1708,0_1708
MK448876.fasta,0.005,greedy,fastANI,True,0,0_1033,0_1033
MK448877.fasta,0.005,greedy,fastANI,True,0,0_1363,0_1363
MK448878.fasta,0.005,greedy,fastANI,True,0,0_1690,0_1690
MK448879.fasta,0.005,greedy,fastANI,True,0,0_1854,0_1854
MK448880.fasta,0.005,greedy,fastANI,False,0,0_2487,0_2487
MK448881.fasta,0.005,greedy,fastANI,True,0,0_2238,0_2238
MK448882.fasta,0.005,greedy,fastANI,True,0,0_2220,0_2220
MK448883.fasta,0.005,greedy,fastANI,True,0,0_2041,0_2041
MK448884.fasta,0.005,greedy,fastANI,True,0,0_1776,0_1776
MK448885.fasta,0.005,greedy,fastANI,True,0,0_1664,0_1664
MK448886.fasta,0.005,greedy,fastANI,True,0,0_1716,0_1716
MK448887.fasta,0.005,greedy,fastANI,True,0,0_1666,0_1666
MK448888.fasta,0.005,greedy,fastANI,True,0,0_2187,0_2187
MK448889.fasta,0.005,greedy,fastANI,True,0,0_2534,0_2534
MK448890.fasta,0.005,greedy,fastANI,True,0,0_2322,0_2322
MK448891.fasta,0.005,greedy,fastANI,True,0,0_2025,0_2025
MK448892.fasta,0.005,greedy,fastANI,True,0,0_2061,0_2061
MK448893.fasta,0.005,greedy,fastANI,True,0,0_2036,0_2036
MK448894.fasta,0.005,greedy,fastANI,True,0,0_2342,0_2342
MK448895.fasta,0.005,greedy,fastANI,True,0,0_1921,0_1921
MK448896.fasta,0.005,greedy,fastANI,True,0,0_2214,0_2214
MK448897.fasta,0.005,greedy,fastANI,False,0,0_1757,0_1757
MK448898.fasta,0.005,greedy,fastANI,True,0,0_1784,0_1784
MK448899.fasta,0.005,greedy,fastANI,True,0,0_1692,0_1692
MK448900.fasta,0.005,greedy,fastANI,True,0,0_1950,0_1950
MK448901.fasta,0.005,greedy,fastANI,True,0,0_2240,0_2240
MK448902.fasta,0.005,greedy,fastANI,True,0,0_1081,0_1081
MK448903.fasta,0.005,greedy,fastANI,True,0,0_1704,0_1704
MK448904.fasta,0.005,greedy,fastANI,True,0,0_1945,0_1945
MK448905.fasta,0.005,greedy,fastANI,True,0,0_1629,0_1629
MK448906.fasta,0.005,greedy,fastANI,False,0,0_816,0_816
MK448907.fasta,0.005,greedy,fastANI,True,0,0_2224,0_2224
MK448908.fasta,0.005,greedy,fastANI,True,0,0_1387,0_1387
MK448909.fasta,0.005,greedy,fastANI,True,0,0_2121,0_2121
MK448910.fasta,0.005,greedy,fastANI,True,0,0_1222,0_1222
MK448911.fasta,0.005,greedy,fastANI,False,0,0_1715,0_1715
MK448912.fasta,0.005,greedy,fastANI,True,0,0_2321,0_2321
MK448913.fasta,0.005,greedy,fastANI,True,0,0_2202,0_2202
MK448914.fasta,0.005,greedy,fastANI,True,0,0_2315,0_2315
MK448915.fasta,0.005,greedy,fastANI,True,0,0_1660,0_1660
MK448916.fasta,0.005,greedy,fastANI,False,0,0_1715,0_1715
MK448917.fasta,0.005,greedy,fastANI,True,0,0_1425,0_1425
MK448918.fasta,0.005,greedy,fastANI,True,0,0_2362,0_2362
MK448919.fasta,0.005,greedy,fastANI,True,0,0_1714,0_1714
MK448920.fasta,0.005,greedy,fastANI,True,0,0_2242,0_2242
MK448921.fasta,0.005,greedy,fastANI,True,0,0_1566,0_1566
MK448922.fasta,0.005,greedy,fastANI,False,0,0_816,0_816
MK448923.fasta,0.005,greedy,fastANI,False,0,0_1619,0_1619
MK448924.fasta,0.005,greedy,fastANI,True,0,0_1830,0_1830
MK448925.fasta,0.005,greedy,fastANI,True,0,0_1886,0_1886
MK448926.fasta,0.005,greedy,fastANI,True,0,0_1587,0_1587
MK448927.fasta,0.005,greedy,fastANI,True,0,0_1939,0_1939
MK448928.fasta,0.005,greedy,fastANI,False,0,0_2109,0_2109
MK448929.fasta,0.005,greedy,fastANI,True,0,0_1930,0_1930
MK448930.fasta,0.005,greedy,fastANI,True,0,0_1793,0_1793
MK448931.fasta,0.005,greedy,fastANI,True,0,0_2031,0_2031
MK448932.fasta,0.005,greedy,fastANI,True,0,0_1979,0_1979
MK448933.fasta,0.005,greedy,fastANI,True,0,0_999,0_999
MK448934.fasta,0.005,greedy,fastANI,True,0,0_1510,0_1510
MK448935.fasta,0.005,greedy,fastANI,False,0,0_1795,0_1795
MK448936.fasta,0.005,greedy,fastANI,True,0,0_1795,0_1795
MK448937.fasta,0.005,greedy,fastANI,True,0,0_2792,0_2792
MK448938.fasta,0.005,greedy,fastANI,False,0,0_1715,0_1715
MK448939.fasta,0.005,greedy,fastANI,False,0,0_1344,0_1344
MK448940.fasta,0.005,greedy,fastANI,True,0,0_1915,0_1915
MK448941.fasta,0.005,greedy,fastANI,True,0,0_998,0_998
MK448942.fasta,0.005,greedy,fastANI,True,0,0_2514,0_2514
MK448943.fasta,0.005,greedy,fastANI,False,0,0_2156,0_2156
MK448944.fasta,0.005,greedy,fastANI,True,0,0_1126,0_1126
MK448945.fasta,0.005,greedy,fastANI,True,0,0_1655,0_1655
MK448946.fasta,0.005,greedy,fastANI,True,0,0_1026,0_1026
MK448947.fasta,0.005,greedy,fastANI,False,0,0_1482,0_1482
MK448948.fasta,0.005,greedy,fastANI,False,0,0_1621,0_1621
MK448949.fasta,0.005,greedy,fastANI,True,0,0_1375,0_1375
MK448950.fasta,0.005,greedy,fastANI,True,0,0_1264,0_1264
MK448951.fasta,0.005,greedy,fastANI,True,0,0_1687,0_1687
MK448952.fasta,0.005,greedy,fastANI,True,0,0_1540,0_1540
MK448953.fasta,0.005,greedy,fastANI,True,0,0_1094,0_1094
MK448954.fasta,0.005,greedy,fastANI,True,0,0_1435,0_1435
MK448955.fasta,0.005,greedy,fastANI,True,0,0_1333,0_1333
MK448956.fasta,0.005,greedy,fastANI,True,0,0_1380,0_1380
MK448957.fasta,0.005,greedy,fastANI,True,0,0_937,0_937
MK448958.fasta,0.005,greedy,fastANI,True,0,0_1383,0_1383
MK448959.fasta,0.005,greedy,fastANI,True,0,0_1492,0_1492
MK448960.fasta,0.005,greedy,fastANI,False,0,0_1389,0_1389
MK448961.fasta,0.005,greedy,fastANI,True,0,0_1638,0_1638
MK448962.fasta,0.005,greedy,fastANI,True,0,0_2243,0_2243
MK448963.fasta,0.005,greedy,fastANI,True,0,0_2318,0_2318
MK448964.fasta,0.005,greedy,fastANI,True,0,0_2052,0_2052
MK448965.fasta,0.005,greedy,fastANI,True,0,0_1441,0_1441
MK448966.fasta,0.005,greedy,fastANI,True,0,0_1467,0_1467
MK448967.fasta,0.005,greedy,fastANI,True,0,0_1790,0_1790
MK448968.fasta,0.005,greedy,fastANI,False,0,0_1594,0_1594
MK448969.fasta,0.005,greedy,fastANI,True,0,0_2229,0_2229
MK448970.fasta,0.005,greedy,fastANI,True,0,0_956,0_956
MK448971.fasta,0.005,greedy,fastANI,True,0,0_1066,0_1066
MK448972.fasta,0.005,greedy,fastANI,True,0,0_2074,0_2074
MK448973.fasta,0.005,greedy,fastANI,True,0,0_1478,0_1478
MK448974.fasta,0.005,greedy,fastANI,True,0,0_1482,0_1482
MK448975.fasta,0.005,greedy,fastANI,False,0,0_1120,0_1120
MK448976.fasta,0.005,greedy,fastANI,True,0,0_1849,0_1849
MK448977.fasta,0.005,greedy,fastANI,True,0,0_1351,0_1351
MK448978.fasta,0.005,greedy,fastANI,True,0,0_1611,0_1611
MK448979.fasta,0.005,greedy,fastANI,False,0,0_1574,0_1574
MK448980.fasta,0.005,greedy,fastANI,True,0,0_1457,0_1457
MK448981.fasta,0.005,greedy,fastANI,False,0,0_2205,0_2205
MK448982.fasta,0.005,greedy,fastANI,True,0,0_1881,0_1881
MK448983.fasta,0.005,greedy,fastANI,False,0,0_859,0_859
MK448984.fasta,0.005,greedy,fastANI,True,0,0_2045,0_2045
MK448985.fasta,0.005,greedy,fastANI,True,0,0_1981,0_1981
MK448986.fasta,0.005,greedy,fastANI,True,0,0_1796,0_1796
MK448987.fasta,0.005,greedy,fastANI,True,0,0_1025,0_1025
MK448988.fasta,0.005,greedy,fastANI,True,0,0_1916,0_1916
MK448989.fasta,0.005,greedy,fastANI,False,0,0_2532,0_2532
MK448990.fasta,0.005,greedy,fastANI,True,0,0_1235,0_1235
MK448991.fasta,0.005,greedy,fastANI,True,0,0_2215,0_2215
MK448992.fasta,0.005,greedy,fastANI,True,0,0_2182,0_2182
MK448993.fasta,0.005,greedy,fastANI,True,0,0_1516,0_1516
MK448994.fasta,0.005,greedy,fastANI,True,0,0_1644,0_1644
MK448995.fasta,0.005,greedy,fastANI,True,0,0_1328,0_1328
MK448996.fasta,0.005,greedy,fastANI,True,0,0_1802,0_1802
MK448997.fasta,0.005,greedy,fastANI,True,0,0_909,0_909
MK448998.fasta,0.005,greedy,fastANI,True,0,0_1250,0_1250
