"","Accession","total.ParS.hits","pos.ParS.hit"
"3058","UHGV-0038593",0,0
"3059","UHGV-0038653",0,0
"3060","UHGV-0038862",0,0
"3061","UHGV-0038916",0,0
"3062","UHGV-0038919",0,0
"3063","UHGV-0038921",0,0
"3064","UHGV-0038985",0,0
"3065","UHGV-0039058",0,0
"3066","UHGV-0039186",0,0
"3067","UHGV-0039231",0,0
"3068","UHGV-0039303",0,0
"3069","UHGV-0039311",0,0
"3070","UHGV-0039335",0,0
"3071","UHGV-0039359",0,0
"3072","UHGV-0039503",0,0
"3073","UHGV-0039514",0,0
"3074","UHGV-0039669",0,0
"3075","UHGV-0039676",0,0
"3076","UHGV-0039715",0,0
"3077","UHGV-0039753",0,0
"3078","UHGV-0039754",0,0
"3079","UHGV-0040229",0,0
"3080","UHGV-0040245",0,0
"3081","UHGV-0040303",0,0
"3082","UHGV-0040553",0,0
"3083","UHGV-0040585",0,0
"3084","UHGV-0040615",0,0
"3085","UHGV-0040634",0,0
"3086","UHGV-0040689",0,0
"3087","UHGV-0040690",0,0
"3088","UHGV-0040722",0,0
"3089","UHGV-0040783",0,0
"3090","UHGV-0040896",0,0
"3091","UHGV-0040942",0,0
"3092","UHGV-0041061",0,0
"3093","UHGV-0041114",0,0
"3094","UHGV-0041123",0,0
"3095","UHGV-0041133",0,0
"3096","UHGV-0041160",0,0
"3097","UHGV-0041260",0,0
"3098","UHGV-0041263",0,0
"3099","UHGV-0041269",0,0
"3100","UHGV-0041338",0,0
"3101","UHGV-0041367",0,0
"3102","UHGV-0041452",0,0
"3103","UHGV-0041496",0,0
"3104","UHGV-0041811",0,0
"3105","UHGV-0041929",0,0
"3106","UHGV-0042195",0,0
"3107","UHGV-0042246",0,0
"3108","UHGV-0042327",0,0
"3109","UHGV-0042383",0,0
"3110","UHGV-0042418",0,0
"3111","UHGV-0042457",0,0
"3112","UHGV-0042489",0,0
"3113","UHGV-0042531",0,0
"3114","UHGV-0042544",0,0
"3115","UHGV-0042686",0,0
"3116","UHGV-0042793",0,0
"3117","UHGV-0042795",0,0
"3118","UHGV-0042803",0,0
"3119","UHGV-0042969",0,0
"3120","UHGV-0042974",0,0
"3121","UHGV-0043155",0,0
"3122","UHGV-0043198",0,0
"3123","UHGV-0043243",0,0
"3124","UHGV-0043300",0,0
"3125","UHGV-0043376",0,0
"3126","UHGV-0043390",0,0
"3127","UHGV-0043461",0,0
"3128","UHGV-0043578",0,0
"3129","UHGV-0043735",0,0
"3130","UHGV-0043775",0,0
"3131","UHGV-0043898",0,0
"3132","UHGV-0044172",0,0
"3133","UHGV-0044203",0,0
"3134","UHGV-0044211",0,0
"3135","UHGV-0044374",0,0
"3136","UHGV-0044434",0,0
"3137","UHGV-0044485",0,0
"3138","UHGV-0044561",0,0
"3139","UHGV-0044636",0,0
"3140","UHGV-0044682",0,0
"3141","UHGV-0044685",1,1
"3142","UHGV-0044694",0,0
"3143","UHGV-0044872",0,0
"3144","UHGV-0044873",0,0
"3145","UHGV-0044875",0,0
"3146","UHGV-0044987",0,0
"3147","UHGV-0045076",0,0
"3148","UHGV-0045226",0,0
"3149","UHGV-0045228",0,0
"3150","UHGV-0045373",0,0
"3151","UHGV-0045473",0,0
"3152","UHGV-0045518",0,0
"3153","UHGV-0045528",0,0
"3154","UHGV-0045544",0,0
"3155","UHGV-0045811",0,0
"3156","UHGV-0045859",0,0
"3157","UHGV-0045868",0,0
"3158","UHGV-0045936",0,0
"3159","UHGV-0046137",0,0
"3160","UHGV-0046200",0,0
"3161","UHGV-0046247",0,0
"3162","UHGV-0046442",0,0
"3163","UHGV-0046459",0,0
"3164","UHGV-0046484",0,0
"3165","UHGV-0046540",0,0
"3166","UHGV-0046542",0,0
"3167","UHGV-0046543",0,0
"3168","UHGV-0046557",0,0
"3169","UHGV-0046600",0,0
"3170","UHGV-0046661",0,0
"3171","UHGV-0046913",0,0
"3172","UHGV-0046941",0,0
"3173","UHGV-0047016",0,0
"3174","UHGV-0047080",0,0
"3175","UHGV-0047215",0,0
"3176","UHGV-0047260",0,0
"3177","UHGV-0047422",0,0
"3178","UHGV-0047482",0,0
"3179","UHGV-0047542",0,0
"3180","UHGV-0047700",0,0
"3181","UHGV-0047715",0,0
"3182","UHGV-0047718",0,0
"3183","UHGV-0047782",0,0
"3184","UHGV-0047857",0,0
"3185","UHGV-0047860",0,0
"3186","UHGV-0047917",0,0
"3187","UHGV-0047918",0,0
"3188","UHGV-0048017",0,0
"3189","UHGV-0048018",0,0
"3190","UHGV-0048051",0,0
"3191","UHGV-0048092",0,0
"3192","UHGV-0048238",0,0
"3193","UHGV-0048239",0,0
"3194","UHGV-0048308",0,0
"3195","UHGV-0048350",0,0
"3196","UHGV-0048520",0,0
"3197","UHGV-0048521",0,0
"3198","UHGV-0048523",0,0
"3199","UHGV-0048525",0,0
"3200","UHGV-0048527",0,0
"3201","UHGV-0048577",0,0
"3202","UHGV-0048580",0,0
"3203","UHGV-0048582",0,0
"3204","UHGV-0048601",0,0
"3205","UHGV-0048946",0,0
"3206","UHGV-0048947",0,0
"3207","UHGV-0049283",0,0
"3208","UHGV-0049579",0,0
"3209","UHGV-0049627",0,0
"3210","UHGV-0049718",0,0
"3211","UHGV-0049817",0,0
"3212","UHGV-0050419",0,0
"3213","UHGV-0050469",0,0
"3214","UHGV-0050585",0,0
"3215","UHGV-0050662",0,0
"3216","UHGV-0050896",0,0
"3217","UHGV-0051253",0,0
"3218","UHGV-0051415",6,1
"3219","UHGV-0051529",0,0
"3220","UHGV-0051881",0,0
"3221","UHGV-0052093",0,0
"3222","UHGV-0052144",0,0
"3223","UHGV-0052366",0,0
"3224","UHGV-0053180",0,0
"3225","UHGV-0053191",0,0
"3226","UHGV-0053397",0,0
"3227","UHGV-0053444",0,0
"3228","UHGV-0053508",0,0
"3229","UHGV-0054058",0,0
"3230","UHGV-0054140",0,0
"3231","UHGV-0054492",0,0
"3232","UHGV-0054744",0,0
"3233","UHGV-0055088",0,0
"3234","UHGV-0056240",0,0
"3235","UHGV-0056546",0,0
"3236","UHGV-0056955",0,0
"3237","UHGV-0057007",0,0
"3238","UHGV-0057142",0,0
"3239","UHGV-0057279",0,0
"3240","UHGV-0058285",0,0
"3241","UHGV-0058551",0,0
"3242","UHGV-0058597",0,0
"3243","UHGV-0058982",0,0
"3244","UHGV-0059018",0,0
"3245","UHGV-0059335",0,0
"3246","UHGV-0059445",0,0
"3247","UHGV-0059499",0,0
"3248","UHGV-0059508",0,0
"3249","UHGV-0059656",0,0
"3250","UHGV-0059669",0,0
"3251","UHGV-0059817",0,0
"3252","UHGV-0059854",0,0
"3253","UHGV-0059893",0,0
"3254","UHGV-0060280",0,0
"3255","UHGV-0060290",0,0
"3256","UHGV-0060532",0,0
"3257","UHGV-0060669",0,0
"3258","UHGV-0060837",0,0
"3259","UHGV-0061059",0,0
"3260","UHGV-0061160",0,0
"3261","UHGV-0061228",0,0
"3262","UHGV-0061357",0,0
"3263","UHGV-0061847",0,0
"3264","UHGV-0062260",0,0
"3265","UHGV-0062320",0,0
"3266","UHGV-0062579",0,0
"3267","UHGV-0062640",0,0
"3268","UHGV-0062727",0,0
"3269","UHGV-0062936",0,0
"3270","UHGV-0062980",0,0
"3271","UHGV-0062988",0,0
"3272","UHGV-0062990",0,0
"3273","UHGV-0063095",0,0
"3274","UHGV-0063249",0,0
"3275","UHGV-0063314",0,0
"3276","UHGV-0063908",0,0
"3277","UHGV-0064041",0,0
"3278","UHGV-0064074",0,0
"3279","UHGV-0064279",0,0
"3280","UHGV-0064854",0,0
"3281","UHGV-0064975",0,0
"3282","UHGV-0064980",0,0
"3283","UHGV-0065235",0,0
"3284","UHGV-0065294",0,0
"3285","UHGV-0065347",0,0
"3286","UHGV-0065492",0,0
"3287","UHGV-0066092",0,0
"3288","UHGV-0066137",0,0
"3289","UHGV-0066188",0,0
"3290","UHGV-0066389",0,0
"3291","UHGV-0066650",0,0
"3292","UHGV-0066695",0,0
"3293","UHGV-0066878",0,0
"3294","UHGV-0067030",0,0
"3295","UHGV-0067083",0,0
"3296","UHGV-0067195",0,0
"3297","UHGV-0067203",0,0
"3298","UHGV-0067518",0,0
"3299","UHGV-0067651",0,0
"3300","UHGV-0067848",0,0
"3301","UHGV-0067873",0,0
"3302","UHGV-0068135",0,0
"3303","UHGV-0068160",0,0
"3304","UHGV-0068548",0,0
"3305","UHGV-0068606",0,0
"3306","UHGV-0068670",0,0
"3307","UHGV-0068902",0,0
"3308","UHGV-0068943",0,0
"3309","UHGV-0069025",0,0
"3310","UHGV-0069300",0,0
"3311","UHGV-0069305",0,0
"3312","UHGV-0069803",0,0
"3313","UHGV-0070373",0,0
"3314","UHGV-0070577",0,0
"3315","UHGV-0070646",0,0
"3316","UHGV-0070652",0,0
"3317","UHGV-0070718",0,0
"3318","UHGV-0070764",0,0
"3319","UHGV-0070785",0,0
"3320","UHGV-0070792",0,0
"3321","UHGV-0070874",0,0
"3322","UHGV-0070875",0,0
"3323","UHGV-0071170",0,0
"3324","UHGV-0071361",0,0
"3325","UHGV-0071580",0,0
"3326","UHGV-0071638",0,0
"3327","UHGV-0071656",0,0
"3328","UHGV-0071750",0,0
"3329","UHGV-0071795",0,0
"3330","UHGV-0071901",0,0
"3331","UHGV-0072006",0,0
"3332","UHGV-0072323",0,0
"3333","UHGV-0072332",0,0
"3334","UHGV-0072600",0,0
"3335","UHGV-0072703",0,0
"3336","UHGV-0072728",0,0
"3337","UHGV-0072956",0,0
"3338","UHGV-0073074",0,0
"3339","UHGV-0073136",0,0
"3340","UHGV-0073147",0,0
"3341","UHGV-0073156",0,0
"3342","UHGV-0073184",0,0
"3343","UHGV-0073374",0,0
"3344","UHGV-0073485",0,0
"3345","UHGV-0073739",0,0
"3346","UHGV-0073772",0,0
"3347","UHGV-0073864",0,0
"3348","UHGV-0073865",0,0
"3349","UHGV-0073880",0,0
"3350","UHGV-0073934",0,0
"3351","UHGV-0073944",0,0
"3352","UHGV-0074093",0,0
"3353","UHGV-0074144",0,0
"3354","UHGV-0074486",0,0
"3355","UHGV-0074618",0,0
"3356","UHGV-0074734",0,0
"3357","UHGV-0074810",0,0
"3358","UHGV-0074966",0,0
"3359","UHGV-0075027",0,0
"3360","UHGV-0075315",0,0
"3361","UHGV-0075452",0,0
"3362","UHGV-0075500",0,0
"3363","UHGV-0075558",0,0
"3364","UHGV-0075621",0,0
"3365","UHGV-0075822",0,0
"3366","UHGV-0075829",0,0
"3367","UHGV-0075835",0,0
"3368","UHGV-0075888",0,0
"3369","UHGV-0075935",0,0
"3370","UHGV-0076093",0,0
"3371","UHGV-0076122",0,0
"3372","UHGV-0076208",0,0
"3373","UHGV-0076323",0,0
"3374","UHGV-0076377",0,0
"3375","UHGV-0076419",0,0
"3376","UHGV-0076474",0,0
"3377","UHGV-0076485",0,0
"3378","UHGV-0076692",0,0
"3379","UHGV-0076948",0,0
"3380","UHGV-0077026",0,0
"3381","UHGV-0077029",0,0
"3382","UHGV-0077041",0,0
"3383","UHGV-0077224",0,0
"3384","UHGV-0077271",0,0
"3385","UHGV-0077396",0,0
"3386","UHGV-0077401",0,0
"3387","UHGV-0077499",0,0
"3388","UHGV-0077571",0,0
"3389","UHGV-0077581",0,0
"3390","UHGV-0077664",0,0
"3391","UHGV-0077835",0,0
"3392","UHGV-0077958",0,0
"3393","UHGV-0078002",0,0
"3394","UHGV-0078004",0,0
"3395","UHGV-0078010",0,0
"3396","UHGV-0078118",0,0
"3397","UHGV-0078178",0,0
"3398","UHGV-0078209",0,0
"3399","UHGV-0078273",0,0
"3400","UHGV-0078303",0,0
"3401","UHGV-0078316",0,0
"3402","UHGV-0078381",0,0
"3403","UHGV-0078498",0,0
"3404","UHGV-0078537",0,0
"3405","UHGV-0078553",0,0
"3406","UHGV-0078653",0,0
"3407","UHGV-0078684",0,0
"3408","UHGV-0078813",0,0
"3409","UHGV-0078994",0,0
"3410","UHGV-0079371",0,0
"3411","UHGV-0079396",0,0
"3412","UHGV-0079579",0,0
"3413","UHGV-0079714",0,0
"3414","UHGV-0079963",0,0
"3415","UHGV-0080017",0,0
"3416","UHGV-0080074",0,0
"3417","UHGV-0080205",0,0
"3418","UHGV-0080282",0,0
"3419","UHGV-0080603",0,0
"3420","UHGV-0080670",0,0
"3421","UHGV-0080788",0,0
"3422","UHGV-0080821",0,0
"3423","UHGV-0080853",0,0
"3424","UHGV-0080908",0,0
"3425","UHGV-0081291",0,0
"3426","UHGV-0081407",0,0
"3427","UHGV-0082090",0,0
"3428","UHGV-0082192",0,0
"3429","UHGV-0082417",0,0
"3430","UHGV-0082555",0,0
"3431","UHGV-0082584",0,0
"3432","UHGV-0082659",0,0
"3433","UHGV-0082665",0,0
"3434","UHGV-0082790",0,0
"3435","UHGV-0083030",0,0
"3436","UHGV-0083041",0,0
"3437","UHGV-0083102",0,0
"3438","UHGV-0083191",0,0
"3439","UHGV-0083231",0,0
"3440","UHGV-0083236",0,0
"3441","UHGV-0083241",0,0
"3442","UHGV-0083269",0,0
"3443","UHGV-0083346",0,0
"3444","UHGV-0083364",0,0
"3445","UHGV-0083433",0,0
"3446","UHGV-0083728",0,0
"3447","UHGV-0083792",0,0
"3448","UHGV-0083970",0,0
"3449","UHGV-0084068",0,0
"3450","UHGV-0084180",0,0
"3451","UHGV-0084340",0,0
"3452","UHGV-0084363",0,0
"3453","UHGV-0084417",0,0
"3454","UHGV-0084431",0,0
"3455","UHGV-0084521",0,0
"3456","UHGV-0084614",0,0
"3457","UHGV-0084710",0,0
"3458","UHGV-0084813",0,0
"3459","UHGV-0084908",0,0
"3460","UHGV-0085084",0,0
"3461","UHGV-0085114",0,0
"3462","UHGV-0085229",0,0
"3463","UHGV-0085235",0,0
"3464","UHGV-0085356",0,0
"3465","UHGV-0085713",0,0
"3466","UHGV-0085863",0,0
"3467","UHGV-0085879",0,0
"3468","UHGV-0085899",0,0
"3469","UHGV-0086154",0,0
"3470","UHGV-0086258",0,0
"3471","UHGV-0086433",0,0
"3472","UHGV-0086525",0,0
"3473","UHGV-0086587",0,0
"3474","UHGV-0086800",0,0
"3475","UHGV-0087039",0,0
"3476","UHGV-0087102",0,0
"3477","UHGV-0087138",0,0
"3478","UHGV-0087397",0,0
"3479","UHGV-0087699",0,0
"3480","UHGV-0088031",0,0
"3481","UHGV-0088225",0,0
"3482","UHGV-0088385",0,0
"3483","UHGV-0088540",0,0
"3484","UHGV-0088604",0,0
"3485","UHGV-0088644",0,0
"3486","UHGV-0088763",0,0
"3487","UHGV-0088916",0,0
"3488","UHGV-0089044",0,0
"3489","UHGV-0089077",0,0
"3490","UHGV-0089180",0,0
"3491","UHGV-0089515",0,0
"3492","UHGV-0089587",0,0
"3493","UHGV-0089758",0,0
"3494","UHGV-0089787",0,0
"3495","UHGV-0090030",0,0
"3496","UHGV-0090291",0,0
"3497","UHGV-0090318",0,0
"3498","UHGV-0090520",0,0
"3499","UHGV-0090530",0,0
"3500","UHGV-0090689",0,0
"3501","UHGV-0090947",0,0
"3502","UHGV-0090962",0,0
"3503","UHGV-0090964",0,0
"3504","UHGV-0091007",0,0
"3505","UHGV-0091235",0,0
"3506","UHGV-0091253",0,0
"3507","UHGV-0091480",0,0
"3508","UHGV-0091648",0,0
"3509","UHGV-0091683",0,0
"3510","UHGV-0091707",0,0
"3511","UHGV-0091864",0,0
"3512","UHGV-0091865",0,0
"3513","UHGV-0092107",0,0
"3514","UHGV-0092169",0,0
"3515","UHGV-0092357",0,0
"3516","UHGV-0092396",0,0
"3517","UHGV-0092409",0,0
"3518","UHGV-0092466",0,0
"3519","UHGV-0092502",0,0
"3520","UHGV-0092640",0,0
"3521","UHGV-0092641",0,0
"3522","UHGV-0092700",0,0
"3523","UHGV-0092805",0,0
"3524","UHGV-0092900",0,0
"3525","UHGV-0093259",0,0
"3526","UHGV-0093262",0,0
"3527","UHGV-0093367",0,0
"3528","UHGV-0093503",0,0
"3529","UHGV-0093584",0,0
"3530","UHGV-0093596",0,0
"3531","UHGV-0093647",0,0
"3532","UHGV-0093684",0,0
"3533","UHGV-0093743",0,0
"3534","UHGV-0093782",0,0
"3535","UHGV-0093951",0,0
"3536","UHGV-0094365",0,0
"3537","UHGV-0094759",0,0
"3538","UHGV-0094810",0,0
"3539","UHGV-0095045",0,0
"3540","UHGV-0095146",1,1
"3541","UHGV-0095294",0,0
"3542","UHGV-0095418",0,0
"3543","UHGV-0095447",0,0
"3544","UHGV-0095524",0,0
"3545","UHGV-0095577",0,0
"3546","UHGV-0095833",0,0
"3547","UHGV-0095988",0,0
"3548","UHGV-0096270",0,0
"3549","UHGV-0096507",0,0
"3550","UHGV-0096517",0,0
"3551","UHGV-0096630",0,0
"3552","UHGV-0096702",0,0
"3553","UHGV-0096758",0,0
"3554","UHGV-0096793",0,0
"3555","UHGV-0096856",0,0
"3556","UHGV-0097055",0,0
"3557","UHGV-0097097",0,0
"3558","UHGV-0097310",0,0
"3559","UHGV-0097398",0,0
"3560","UHGV-0097589",0,0
"3561","UHGV-0097781",0,0
"3562","UHGV-0097831",0,0
"3563","UHGV-0098117",0,0
"3564","UHGV-0098153",0,0
"3565","UHGV-0098333",0,0
"3566","UHGV-0098336",0,0
"3567","UHGV-0098429",0,0
"3568","UHGV-0098516",0,0
"3569","UHGV-0098518",0,0
"3570","UHGV-0098519",0,0
"3571","UHGV-0098531",0,0
"3572","UHGV-0098571",0,0
"3573","UHGV-0098664",0,0
"3574","UHGV-0098703",0,0
"3575","UHGV-0098811",0,0
"3576","UHGV-0098849",0,0
"3577","UHGV-0098977",0,0
"3578","UHGV-0098990",0,0
"3579","UHGV-0099133",0,0
"3580","UHGV-0099164",0,0
"3581","UHGV-0099170",0,0
"3582","UHGV-0099228",0,0
"3583","UHGV-0099350",0,0
"3584","UHGV-0099361",0,0
"3585","UHGV-0099447",0,0
"3586","UHGV-0099532",0,0
"3587","UHGV-0099545",0,0
"3588","UHGV-0099815",0,0
"3589","UHGV-0100027",0,0
"3590","UHGV-0100181",0,0
"3591","UHGV-0100616",0,0
"3592","UHGV-0100928",0,0
"3593","UHGV-0101103",0,0
"3594","UHGV-0101169",0,0
"3595","UHGV-0101236",0,0
"3596","UHGV-0101251",0,0
"3597","UHGV-0101252",0,0
"3598","UHGV-0101383",0,0
"3599","UHGV-0101537",0,0
"3600","UHGV-0101761",0,0
"3601","UHGV-0101897",0,0
"3602","UHGV-0102019",0,0
"3603","UHGV-0102021",0,0
"3604","UHGV-0102233",0,0
"3605","UHGV-0102453",0,0
"3606","UHGV-0102496",0,0
"3607","UHGV-0102658",0,0
"3608","UHGV-0102696",0,0
"3609","UHGV-0102759",0,0
"3610","UHGV-0103033",0,0
"3611","UHGV-0103041",0,0
"3612","UHGV-0103101",0,0
"3613","UHGV-0103154",0,0
"3614","UHGV-0103202",0,0
"3615","UHGV-0103256",0,0
"3616","UHGV-0103313",0,0
"3617","UHGV-0103329",0,0
"3618","UHGV-0103338",0,0
"3619","UHGV-0103445",0,0
"3620","UHGV-0103448",0,0
"3621","UHGV-0103638",0,0
"3622","UHGV-0103747",0,0
"3623","UHGV-0103878",0,0
"3624","UHGV-0104242",0,0
"3625","UHGV-0104304",0,0
"3626","UHGV-0104520",0,0
"3627","UHGV-0104522",0,0
"3628","UHGV-0104523",0,0
"3629","UHGV-0104615",0,0
"3630","UHGV-0104665",0,0
"3631","UHGV-0104755",0,0
"3632","UHGV-0104806",0,0
"3633","UHGV-0104809",0,0
"3634","UHGV-0104847",0,0
"3635","UHGV-0104878",0,0
"3636","UHGV-0104900",0,0
"3637","UHGV-0104910",0,0
"3638","UHGV-0104950",0,0
"3639","UHGV-0105094",0,0
"3640","UHGV-0105106",0,0
"3641","UHGV-0105157",0,0
"3642","UHGV-0105217",0,0
"3643","UHGV-0105326",0,0
"3644","UHGV-0105417",0,0
"3645","UHGV-0105512",0,0
"3646","UHGV-0105528",0,0
"3647","UHGV-0105542",0,0
"3648","UHGV-0105664",0,0
"3649","UHGV-0105692",0,0
"3650","UHGV-0105826",0,0
"3651","UHGV-0106102",0,0
"3652","UHGV-0106529",0,0
"3653","UHGV-0106555",0,0
"3654","UHGV-0106644",0,0
"3655","UHGV-0106910",0,0
"3656","UHGV-0106911",0,0
"3657","UHGV-0107069",0,0
"3658","UHGV-0107130",0,0
"3659","UHGV-0107240",0,0
"3660","UHGV-0107420",0,0
"3661","UHGV-0107568",0,0
"3662","UHGV-0107624",0,0
"3663","UHGV-0107627",0,0
"3664","UHGV-0107628",0,0
"3665","UHGV-0107808",0,0
"3666","UHGV-0107874",0,0
"3667","UHGV-0107936",0,0
"3668","UHGV-0107968",0,0
"3669","UHGV-0107994",0,0
"3670","UHGV-0108095",0,0
"3671","UHGV-0108135",0,0
"3672","UHGV-0108247",0,0
"3673","UHGV-0108261",0,0
"3674","UHGV-0108365",0,0
"3675","UHGV-0108386",0,0
"3676","UHGV-0108579",0,0
"3677","UHGV-0108696",0,0
"3678","UHGV-0108712",0,0
"3679","UHGV-0108731",0,0
"3680","UHGV-0108752",0,0
"3681","UHGV-0108783",0,0
"3682","UHGV-0108819",0,0
"3683","UHGV-0108876",0,0
"3684","UHGV-0108899",0,0
"3685","UHGV-0109054",0,0
"3686","UHGV-0109085",0,0
"3687","UHGV-0109132",0,0
"3688","UHGV-0109369",0,0
"3689","UHGV-0109382",0,0
"3690","UHGV-0109388",0,0
"3691","UHGV-0109449",0,0
"3692","UHGV-0109522",0,0
"3693","UHGV-0109531",0,0
"3694","UHGV-0109537",0,0
"3695","UHGV-0109558",0,0
"3696","UHGV-0109606",0,0
"3697","UHGV-0109609",0,0
"3698","UHGV-0109613",0,0
"3699","UHGV-0109658",0,0
"3700","UHGV-0109710",0,0
"3701","UHGV-0109713",0,0
"3702","UHGV-0109752",0,0
"3703","UHGV-0109761",0,0
"3704","UHGV-0109849",0,0
"3705","UHGV-0109923",0,0
"3706","UHGV-0109981",0,0
"3707","UHGV-0109985",0,0
"3708","UHGV-0110270",0,0
"3709","UHGV-0110486",0,0
"3710","UHGV-0110519",0,0
"3711","UHGV-0110646",0,0
"3712","UHGV-0110859",1,1
"3713","UHGV-0110870",0,0
"3714","UHGV-0110982",0,0
"3715","UHGV-0111007",0,0
"3716","UHGV-0111052",0,0
"3717","UHGV-0111075",0,0
"3718","UHGV-0111082",0,0
"3719","UHGV-0111095",0,0
"3720","UHGV-0111113",0,0
"3721","UHGV-0111147",0,0
"3722","UHGV-0111353",0,0
"3723","UHGV-0111362",0,0
"3724","UHGV-0111364",0,0
"3725","UHGV-0111429",0,0
"3726","UHGV-0111432",0,0
"3727","UHGV-0111456",0,0
"3728","UHGV-0111591",0,0
"3729","UHGV-0111707",0,0
"3730","UHGV-0111755",0,0
"3731","UHGV-0111795",0,0
"3732","UHGV-0111828",0,0
"3733","UHGV-0112121",0,0
"3734","UHGV-0112206",0,0
"3735","UHGV-0112285",0,0
"3736","UHGV-0112402",0,0
"3737","UHGV-0112431",0,0
"3738","UHGV-0112492",0,0
"3739","UHGV-0112556",0,0
"3740","UHGV-0112560",0,0
"3741","UHGV-0112617",0,0
"3742","UHGV-0112637",0,0
"3743","UHGV-0112663",0,0
"3744","UHGV-0112820",0,0
"3745","UHGV-0112827",0,0
"3746","UHGV-0112830",0,0
"3747","UHGV-0112917",0,0
"3748","UHGV-0113147",0,0
"3749","UHGV-0113355",0,0
"3750","UHGV-0113450",0,0
"3751","UHGV-0113455",0,0
"3752","UHGV-0113534",0,0
"3753","UHGV-0113635",0,0
"3754","UHGV-0113824",0,0
"3755","UHGV-0114019",0,0
"3756","UHGV-0114052",0,0
"3757","UHGV-0114109",0,0
"3758","UHGV-0114225",0,0
"3759","UHGV-0114366",0,0
"3760","UHGV-0114397",0,0
"3761","UHGV-0114450",0,0
"3762","UHGV-0114537",0,0
"3763","UHGV-0114636",0,0
"3764","UHGV-0114669",0,0
"3765","UHGV-0114734",0,0
"3766","UHGV-0114753",0,0
"3767","UHGV-0114763",0,0
"3768","UHGV-0114796",0,0
"3769","UHGV-0114874",0,0
"3770","UHGV-0114971",0,0
"3771","UHGV-0115052",0,0
"3772","UHGV-0115110",0,0
"3773","UHGV-0115111",0,0
"3774","UHGV-0115132",0,0
"3775","UHGV-0115143",0,0
"3776","UHGV-0115208",0,0
"3777","UHGV-0115211",0,0
"3778","UHGV-0115312",0,0
"3779","UHGV-0115328",0,0
"3780","UHGV-0115394",0,0
"3781","UHGV-0115460",0,0
"3782","UHGV-0115499",0,0
"3783","UHGV-0115543",0,0
"3784","UHGV-0115569",0,0
"3785","UHGV-0115631",0,0
"3786","UHGV-0115733",0,0
"3787","UHGV-0115803",0,0
"3788","UHGV-0115810",0,0
"3789","UHGV-0115911",0,0
"3790","UHGV-0115915",0,0
"3791","UHGV-0115923",0,0
"3792","UHGV-0115940",0,0
"3793","UHGV-0115942",0,0
"3794","UHGV-0115962",0,0
"3795","UHGV-0116003",0,0
"3796","UHGV-0116025",0,0
"3797","UHGV-0116041",0,0
"3798","UHGV-0116068",0,0
"3799","UHGV-0116092",0,0
"3800","UHGV-0116214",0,0
"3801","UHGV-0116249",0,0
"3802","UHGV-0116431",0,0
"3803","UHGV-0116453",0,0
"3804","UHGV-0116488",0,0
"3805","UHGV-0116493",0,0
"3806","UHGV-0116568",0,0
"3807","UHGV-0116644",0,0
"3808","UHGV-0116711",0,0
"3809","UHGV-0116725",0,0
"3810","UHGV-0116749",0,0
"3811","UHGV-0117023",0,0
"3812","UHGV-0117024",0,0
"3813","UHGV-0117335",0,0
"3814","UHGV-0117360",0,0
"3815","UHGV-0117563",0,0
"3816","UHGV-0117614",0,0
"3817","UHGV-0117853",0,0
"3818","UHGV-0117958",0,0
"3819","UHGV-0117966",0,0
"3820","UHGV-0117986",0,0
"3821","UHGV-0118071",0,0
"3822","UHGV-0118174",0,0
"3823","UHGV-0118190",0,0
"3824","UHGV-0118261",0,0
"3825","UHGV-0118326",0,0
"3826","UHGV-0118374",0,0
"3827","UHGV-0118469",0,0
"3828","UHGV-0118501",0,0
"3829","UHGV-0118663",0,0
"3830","UHGV-0118693",0,0
"3831","UHGV-0118723",0,0
"3832","UHGV-0118836",0,0
"3833","UHGV-0118975",0,0
"3834","UHGV-0119020",0,0
"3835","UHGV-0119116",0,0
"3836","UHGV-0119135",0,0
"3837","UHGV-0119215",0,0
"3838","UHGV-0119231",0,0
"3839","UHGV-0119339",0,0
"3840","UHGV-0119352",0,0
"3841","UHGV-0119360",0,0
"3842","UHGV-0119390",0,0
"3843","UHGV-0119394",0,0
"3844","UHGV-0119438",0,0
"3845","UHGV-0119495",0,0
"3846","UHGV-0119576",0,0
"3847","UHGV-0119678",0,0
"3848","UHGV-0120000",0,0
"3849","UHGV-0120149",0,0
"3850","UHGV-0120270",0,0
"3851","UHGV-0120410",0,0
"3852","UHGV-0120502",0,0
"3853","UHGV-0120570",0,0
"3854","UHGV-0120663",0,0
"3855","UHGV-0120767",0,0
"3856","UHGV-0120776",0,0
"3857","UHGV-0120878",0,0
"3858","UHGV-0121025",0,0
"3859","UHGV-0121071",0,0
"3860","UHGV-0121129",0,0
"3861","UHGV-0121295",0,0
"3862","UHGV-0121334",0,0
"3863","UHGV-0121497",0,0
"3864","UHGV-0121700",0,0
"3865","UHGV-0121994",0,0
"3866","UHGV-0122007",0,0
"3867","UHGV-0122043",0,0
"3868","UHGV-0122127",0,0
"3869","UHGV-0122158",0,0
"3870","UHGV-0122226",0,0
"3871","UHGV-0122239",0,0
"3872","UHGV-0122309",0,0
"3873","UHGV-0122387",0,0
"3874","UHGV-0122390",0,0
"3875","UHGV-0122393",0,0
"3876","UHGV-0122438",0,0
"3877","UHGV-0122635",0,0
"3878","UHGV-0122855",0,0
"3879","UHGV-0123010",0,0
