"","spor_db_id","protein_id","spor_db_hit","spor_db_identity","spor_db_bitScore","spor_db_eVal","Protein.names","Gene.Names","data.set"
"7723","O31824","UHGV-1357686_123","O31824 NRNB_BACSU Oligoribonuclease NrnB OS=Bacillus subtilis (strain 168) OX=224308 GN=nrnB PE=1 SV=1",0.198,63,5.899e-12,"Oligoribonuclease NrnB (EC 3.1.-.-) (NanoRNase B)","nrnB yngD BSU18200","UHGV"
"7724","O31824","3300037093.a:Ga0334835_0001858_8","O31824 NRNB_BACSU Oligoribonuclease NrnB OS=Bacillus subtilis (strain 168) OX=224308 GN=nrnB PE=1 SV=1",0.204,66,4.917e-13,"Oligoribonuclease NrnB (EC 3.1.-.-) (NanoRNase B)","nrnB yngD BSU18200","GSV"
"7725","O31824","3300037232.a:Ga0395670_012685_6","O31824 NRNB_BACSU Oligoribonuclease NrnB OS=Bacillus subtilis (strain 168) OX=224308 GN=nrnB PE=1 SV=1",0.204,66,4.917e-13,"Oligoribonuclease NrnB (EC 3.1.-.-) (NanoRNase B)","nrnB yngD BSU18200","GSV"
"7726","O31824","UHGV-0006258_140","O31824 NRNB_BACSU Oligoribonuclease NrnB OS=Bacillus subtilis (strain 168) OX=224308 GN=nrnB PE=1 SV=1",0.401,213,1.419e-62,"Oligoribonuclease NrnB (EC 3.1.-.-) (NanoRNase B)","nrnB yngD BSU18200","UHGV"
"7727","O31824","OP628075_204","O31824 NRNB_BACSU Oligoribonuclease NrnB OS=Bacillus subtilis (strain 168) OX=224308 GN=nrnB PE=1 SV=1",0.408,218,5.242e-64,"Oligoribonuclease NrnB (EC 3.1.-.-) (NanoRNase B)","nrnB yngD BSU18200","INPHARED"
"7728","O31824","UHGV-1446838_63","O31824 NRNB_BACSU Oligoribonuclease NrnB OS=Bacillus subtilis (strain 168) OX=224308 GN=nrnB PE=1 SV=1",0.395,209,2.448e-61,"Oligoribonuclease NrnB (EC 3.1.-.-) (NanoRNase B)","nrnB yngD BSU18200","UHGV"
"7729","O31824","3300037102.a:Ga0395701_004698_3","O31824 NRNB_BACSU Oligoribonuclease NrnB OS=Bacillus subtilis (strain 168) OX=224308 GN=nrnB PE=1 SV=1",0.204,65,7.481e-13,"Oligoribonuclease NrnB (EC 3.1.-.-) (NanoRNase B)","nrnB yngD BSU18200","GSV"
"7730","O31824","UHGV-0022936_153","O31824 NRNB_BACSU Oligoribonuclease NrnB OS=Bacillus subtilis (strain 168) OX=224308 GN=nrnB PE=1 SV=1",0.199,72,7.962e-15,"Oligoribonuclease NrnB (EC 3.1.-.-) (NanoRNase B)","nrnB yngD BSU18200","UHGV"
"7731","O31824","UHGV-1383360_39","O31824 NRNB_BACSU Oligoribonuclease NrnB OS=Bacillus subtilis (strain 168) OX=224308 GN=nrnB PE=1 SV=1",0.206,68,1.187e-13,"Oligoribonuclease NrnB (EC 3.1.-.-) (NanoRNase B)","nrnB yngD BSU18200","UHGV"
"7732","O31824","UHGV-2060146_132","O31824 NRNB_BACSU Oligoribonuclease NrnB OS=Bacillus subtilis (strain 168) OX=224308 GN=nrnB PE=1 SV=1",0.396,210,1.311e-61,"Oligoribonuclease NrnB (EC 3.1.-.-) (NanoRNase B)","nrnB yngD BSU18200","UHGV"
"7733","O31824","UHGV-0008322_57","O31824 NRNB_BACSU Oligoribonuclease NrnB OS=Bacillus subtilis (strain 168) OX=224308 GN=nrnB PE=1 SV=1",0.328,182,4.586e-51,"Oligoribonuclease NrnB (EC 3.1.-.-) (NanoRNase B)","nrnB yngD BSU18200","UHGV"
"7734","O31824","UHGV-2123274_114","O31824 NRNB_BACSU Oligoribonuclease NrnB OS=Bacillus subtilis (strain 168) OX=224308 GN=nrnB PE=1 SV=1",0.194,60,3.307e-11,"Oligoribonuclease NrnB (EC 3.1.-.-) (NanoRNase B)","nrnB yngD BSU18200","UHGV"
"7735","O31824","3300036817.a:Ga0376687_0000032_45","O31824 NRNB_BACSU Oligoribonuclease NrnB OS=Bacillus subtilis (strain 168) OX=224308 GN=nrnB PE=1 SV=1",0.223,80,1.024e-17,"Oligoribonuclease NrnB (EC 3.1.-.-) (NanoRNase B)","nrnB yngD BSU18200","GSV"
"7736","O31824","UHGV-2082755_93","O31824 NRNB_BACSU Oligoribonuclease NrnB OS=Bacillus subtilis (strain 168) OX=224308 GN=nrnB PE=1 SV=1",0.4,212,2.651e-62,"Oligoribonuclease NrnB (EC 3.1.-.-) (NanoRNase B)","nrnB yngD BSU18200","UHGV"
"7737","O31824","UHGV-2049333_149","O31824 NRNB_BACSU Oligoribonuclease NrnB OS=Bacillus subtilis (strain 168) OX=224308 GN=nrnB PE=1 SV=1",0.392,206,2.872e-60,"Oligoribonuclease NrnB (EC 3.1.-.-) (NanoRNase B)","nrnB yngD BSU18200","UHGV"
"7738","O31824","UHGV-1370169_181","O31824 NRNB_BACSU Oligoribonuclease NrnB OS=Bacillus subtilis (strain 168) OX=224308 GN=nrnB PE=1 SV=1",0.4,212,2.651e-62,"Oligoribonuclease NrnB (EC 3.1.-.-) (NanoRNase B)","nrnB yngD BSU18200","UHGV"
"7739","O31824","OR602862_141","O31824 NRNB_BACSU Oligoribonuclease NrnB OS=Bacillus subtilis (strain 168) OX=224308 GN=nrnB PE=1 SV=1",0.305,140,4.179e-38,"Oligoribonuclease NrnB (EC 3.1.-.-) (NanoRNase B)","nrnB yngD BSU18200","INPHARED"
"7740","O31824","UHGV-0122586_44","O31824 NRNB_BACSU Oligoribonuclease NrnB OS=Bacillus subtilis (strain 168) OX=224308 GN=nrnB PE=1 SV=1",0.334,170,1.085e-47,"Oligoribonuclease NrnB (EC 3.1.-.-) (NanoRNase B)","nrnB yngD BSU18200","UHGV"
"7741","O31824","UHGV-0027849_18","O31824 NRNB_BACSU Oligoribonuclease NrnB OS=Bacillus subtilis (strain 168) OX=224308 GN=nrnB PE=1 SV=1",0.38,195,5.594e-56,"Oligoribonuclease NrnB (EC 3.1.-.-) (NanoRNase B)","nrnB yngD BSU18200","UHGV"
"7742","O31824","UHGV-0150382_138","O31824 NRNB_BACSU Oligoribonuclease NrnB OS=Bacillus subtilis (strain 168) OX=224308 GN=nrnB PE=1 SV=1",0.194,60,2.437e-11,"Oligoribonuclease NrnB (EC 3.1.-.-) (NanoRNase B)","nrnB yngD BSU18200","UHGV"
"7743","O31824","UHGV-0008776_82","O31824 NRNB_BACSU Oligoribonuclease NrnB OS=Bacillus subtilis (strain 168) OX=224308 GN=nrnB PE=1 SV=1",0.404,215,2.097e-63,"Oligoribonuclease NrnB (EC 3.1.-.-) (NanoRNase B)","nrnB yngD BSU18200","UHGV"
"7744","O31824","3300037060.a:Ga0334867_088502_1","O31824 NRNB_BACSU Oligoribonuclease NrnB OS=Bacillus subtilis (strain 168) OX=224308 GN=nrnB PE=1 SV=1",0.225,61,5.848e-12,"Oligoribonuclease NrnB (EC 3.1.-.-) (NanoRNase B)","nrnB yngD BSU18200","GSV"
"7745","O31824","UHGV-0198953_50","O31824 NRNB_BACSU Oligoribonuclease NrnB OS=Bacillus subtilis (strain 168) OX=224308 GN=nrnB PE=1 SV=1",0.308,174,1.973e-48,"Oligoribonuclease NrnB (EC 3.1.-.-) (NanoRNase B)","nrnB yngD BSU18200","UHGV"
"7746","O31824","UHGV-2163759_77","O31824 NRNB_BACSU Oligoribonuclease NrnB OS=Bacillus subtilis (strain 168) OX=224308 GN=nrnB PE=1 SV=1",0.309,175,1.066e-48,"Oligoribonuclease NrnB (EC 3.1.-.-) (NanoRNase B)","nrnB yngD BSU18200","UHGV"
"7747","O31824","UHGV-1381111_68","O31824 NRNB_BACSU Oligoribonuclease NrnB OS=Bacillus subtilis (strain 168) OX=224308 GN=nrnB PE=1 SV=1",0.389,205,9.659e-60,"Oligoribonuclease NrnB (EC 3.1.-.-) (NanoRNase B)","nrnB yngD BSU18200","UHGV"
"7748","O31824","UHGV-0027438_37","O31824 NRNB_BACSU Oligoribonuclease NrnB OS=Bacillus subtilis (strain 168) OX=224308 GN=nrnB PE=1 SV=1",0.328,182,3.17e-51,"Oligoribonuclease NrnB (EC 3.1.-.-) (NanoRNase B)","nrnB yngD BSU18200","UHGV"
"7749","O31824","UHGV-1369092_136","O31824 NRNB_BACSU Oligoribonuclease NrnB OS=Bacillus subtilis (strain 168) OX=224308 GN=nrnB PE=1 SV=1",0.195,61,1.823e-11,"Oligoribonuclease NrnB (EC 3.1.-.-) (NanoRNase B)","nrnB yngD BSU18200","UHGV"
"7750","O31824","UHGV-1366918_220","O31824 NRNB_BACSU Oligoribonuclease NrnB OS=Bacillus subtilis (strain 168) OX=224308 GN=nrnB PE=1 SV=1",0.399,209,3.111e-61,"Oligoribonuclease NrnB (EC 3.1.-.-) (NanoRNase B)","nrnB yngD BSU18200","UHGV"
"7751","O31824","UHGV-0175393_210","O31824 NRNB_BACSU Oligoribonuclease NrnB OS=Bacillus subtilis (strain 168) OX=224308 GN=nrnB PE=1 SV=1",0.397,211,9.249e-62,"Oligoribonuclease NrnB (EC 3.1.-.-) (NanoRNase B)","nrnB yngD BSU18200","UHGV"
"7752","O31824","UHGV-0231990_128","O31824 NRNB_BACSU Oligoribonuclease NrnB OS=Bacillus subtilis (strain 168) OX=224308 GN=nrnB PE=1 SV=1",0.395,209,2.448e-61,"Oligoribonuclease NrnB (EC 3.1.-.-) (NanoRNase B)","nrnB yngD BSU18200","UHGV"
"7753","O31824","UHGV-1262588_22","O31824 NRNB_BACSU Oligoribonuclease NrnB OS=Bacillus subtilis (strain 168) OX=224308 GN=nrnB PE=1 SV=1",0.197,62,5.695e-12,"Oligoribonuclease NrnB (EC 3.1.-.-) (NanoRNase B)","nrnB yngD BSU18200","UHGV"
"7754","O31824","UHGV-0335617_92","O31824 NRNB_BACSU Oligoribonuclease NrnB OS=Bacillus subtilis (strain 168) OX=224308 GN=nrnB PE=1 SV=1",0.385,190,6.334e-55,"Oligoribonuclease NrnB (EC 3.1.-.-) (NanoRNase B)","nrnB yngD BSU18200","UHGV"
"7755","O31824","UHGV-1476864_37","O31824 NRNB_BACSU Oligoribonuclease NrnB OS=Bacillus subtilis (strain 168) OX=224308 GN=nrnB PE=1 SV=1",0.198,63,4.305e-12,"Oligoribonuclease NrnB (EC 3.1.-.-) (NanoRNase B)","nrnB yngD BSU18200","UHGV"
"7756","O31824","UHGV-1370241_63","O31824 NRNB_BACSU Oligoribonuclease NrnB OS=Bacillus subtilis (strain 168) OX=224308 GN=nrnB PE=1 SV=1",0.198,63,4.305e-12,"Oligoribonuclease NrnB (EC 3.1.-.-) (NanoRNase B)","nrnB yngD BSU18200","UHGV"
"7757","O31824","3300039981.a:Ga0435527_00003_23","O31824 NRNB_BACSU Oligoribonuclease NrnB OS=Bacillus subtilis (strain 168) OX=224308 GN=nrnB PE=1 SV=1",0.22,67,1.732e-13,"Oligoribonuclease NrnB (EC 3.1.-.-) (NanoRNase B)","nrnB yngD BSU18200","GSV"
"7758","O31824","UHGV-0175687_12","O31824 NRNB_BACSU Oligoribonuclease NrnB OS=Bacillus subtilis (strain 168) OX=224308 GN=nrnB PE=1 SV=1",0.194,60,2.437e-11,"Oligoribonuclease NrnB (EC 3.1.-.-) (NanoRNase B)","nrnB yngD BSU18200","UHGV"
"7759","O31824","UHGV-1526596_138","O31824 NRNB_BACSU Oligoribonuclease NrnB OS=Bacillus subtilis (strain 168) OX=224308 GN=nrnB PE=1 SV=1",0.395,209,2.448e-61,"Oligoribonuclease NrnB (EC 3.1.-.-) (NanoRNase B)","nrnB yngD BSU18200","UHGV"
"7760","O31824","UHGV-1474616_51","O31824 NRNB_BACSU Oligoribonuclease NrnB OS=Bacillus subtilis (strain 168) OX=224308 GN=nrnB PE=1 SV=1",0.352,182,1.162e-51,"Oligoribonuclease NrnB (EC 3.1.-.-) (NanoRNase B)","nrnB yngD BSU18200","UHGV"
"7761","O31824","UHGV-1379556_74","O31824 NRNB_BACSU Oligoribonuclease NrnB OS=Bacillus subtilis (strain 168) OX=224308 GN=nrnB PE=1 SV=1",0.398,211,6.524e-62,"Oligoribonuclease NrnB (EC 3.1.-.-) (NanoRNase B)","nrnB yngD BSU18200","UHGV"
"7762","O31824","UHGV-0012859_173","O31824 NRNB_BACSU Oligoribonuclease NrnB OS=Bacillus subtilis (strain 168) OX=224308 GN=nrnB PE=1 SV=1",0.359,181,2.299e-51,"Oligoribonuclease NrnB (EC 3.1.-.-) (NanoRNase B)","nrnB yngD BSU18200","UHGV"
"7763","O31824","UHGV-1440163_57","O31824 NRNB_BACSU Oligoribonuclease NrnB OS=Bacillus subtilis (strain 168) OX=224308 GN=nrnB PE=1 SV=1",0.199,63,2.432e-12,"Oligoribonuclease NrnB (EC 3.1.-.-) (NanoRNase B)","nrnB yngD BSU18200","UHGV"
"7764","O31824","UHGV-1369098_65","O31824 NRNB_BACSU Oligoribonuclease NrnB OS=Bacillus subtilis (strain 168) OX=224308 GN=nrnB PE=1 SV=1",0.195,61,1.363e-11,"Oligoribonuclease NrnB (EC 3.1.-.-) (NanoRNase B)","nrnB yngD BSU18200","UHGV"
"7765","O31824","UHGV-0015039_197","O31824 NRNB_BACSU Oligoribonuclease NrnB OS=Bacillus subtilis (strain 168) OX=224308 GN=nrnB PE=1 SV=1",0.19,61,3.3e-11,"Oligoribonuclease NrnB (EC 3.1.-.-) (NanoRNase B)","nrnB yngD BSU18200","UHGV"
"7766","O31824","UHGV-1492985_36","O31824 NRNB_BACSU Oligoribonuclease NrnB OS=Bacillus subtilis (strain 168) OX=224308 GN=nrnB PE=1 SV=1",0.194,60,4.406e-11,"Oligoribonuclease NrnB (EC 3.1.-.-) (NanoRNase B)","nrnB yngD BSU18200","UHGV"
"7767","O31824","UHGV-0011053_197","O31824 NRNB_BACSU Oligoribonuclease NrnB OS=Bacillus subtilis (strain 168) OX=224308 GN=nrnB PE=1 SV=1",0.21,78,1.762e-16,"Oligoribonuclease NrnB (EC 3.1.-.-) (NanoRNase B)","nrnB yngD BSU18200","UHGV"
"7768","O31824","UHGV-0294241_68","O31824 NRNB_BACSU Oligoribonuclease NrnB OS=Bacillus subtilis (strain 168) OX=224308 GN=nrnB PE=1 SV=1",0.384,201,2.114e-58,"Oligoribonuclease NrnB (EC 3.1.-.-) (NanoRNase B)","nrnB yngD BSU18200","UHGV"
"7769","O31824","UHGV-0139490_158","O31824 NRNB_BACSU Oligoribonuclease NrnB OS=Bacillus subtilis (strain 168) OX=224308 GN=nrnB PE=1 SV=1",0.195,61,2.482e-11,"Oligoribonuclease NrnB (EC 3.1.-.-) (NanoRNase B)","nrnB yngD BSU18200","UHGV"
"7770","O31824","3300036783.a:Ga0376656_0000037_49","O31824 NRNB_BACSU Oligoribonuclease NrnB OS=Bacillus subtilis (strain 168) OX=224308 GN=nrnB PE=1 SV=1",0.36,179,1.183e-50,"Oligoribonuclease NrnB (EC 3.1.-.-) (NanoRNase B)","nrnB yngD BSU18200","GSV"
"7771","O31824","UHGV-0194362_140","O31824 NRNB_BACSU Oligoribonuclease NrnB OS=Bacillus subtilis (strain 168) OX=224308 GN=nrnB PE=1 SV=1",0.395,209,2.448e-61,"Oligoribonuclease NrnB (EC 3.1.-.-) (NanoRNase B)","nrnB yngD BSU18200","UHGV"
"7772","O31824","UHGV-1521483_89","O31824 NRNB_BACSU Oligoribonuclease NrnB OS=Bacillus subtilis (strain 168) OX=224308 GN=nrnB PE=1 SV=1",0.385,201,1.217e-58,"Oligoribonuclease NrnB (EC 3.1.-.-) (NanoRNase B)","nrnB yngD BSU18200","UHGV"
"7773","O31824","UHGV-1496877_20","O31824 NRNB_BACSU Oligoribonuclease NrnB OS=Bacillus subtilis (strain 168) OX=224308 GN=nrnB PE=1 SV=1",0.195,61,1.823e-11,"Oligoribonuclease NrnB (EC 3.1.-.-) (NanoRNase B)","nrnB yngD BSU18200","UHGV"
"7774","O31824","UHGV-1527792_190","O31824 NRNB_BACSU Oligoribonuclease NrnB OS=Bacillus subtilis (strain 168) OX=224308 GN=nrnB PE=1 SV=1",0.392,202,7.438e-59,"Oligoribonuclease NrnB (EC 3.1.-.-) (NanoRNase B)","nrnB yngD BSU18200","UHGV"
"7775","O31824","UHGV-1357692_138","O31824 NRNB_BACSU Oligoribonuclease NrnB OS=Bacillus subtilis (strain 168) OX=224308 GN=nrnB PE=1 SV=1",0.194,60,3.257e-11,"Oligoribonuclease NrnB (EC 3.1.-.-) (NanoRNase B)","nrnB yngD BSU18200","UHGV"
"7776","O31824","UHGV-0282845_86","O31824 NRNB_BACSU Oligoribonuclease NrnB OS=Bacillus subtilis (strain 168) OX=224308 GN=nrnB PE=1 SV=1",0.394,208,6.026e-61,"Oligoribonuclease NrnB (EC 3.1.-.-) (NanoRNase B)","nrnB yngD BSU18200","UHGV"
"7777","O31824","KT624200_95","O31824 NRNB_BACSU Oligoribonuclease NrnB OS=Bacillus subtilis (strain 168) OX=224308 GN=nrnB PE=1 SV=1",0.229,88,3.47e-20,"Oligoribonuclease NrnB (EC 3.1.-.-) (NanoRNase B)","nrnB yngD BSU18200","INPHARED"
"7778","O31824","UHGV-1973047_132","O31824 NRNB_BACSU Oligoribonuclease NrnB OS=Bacillus subtilis (strain 168) OX=224308 GN=nrnB PE=1 SV=1",0.195,61,1.823e-11,"Oligoribonuclease NrnB (EC 3.1.-.-) (NanoRNase B)","nrnB yngD BSU18200","UHGV"
"7779","O31824","UHGV-0125199_32","O31824 NRNB_BACSU Oligoribonuclease NrnB OS=Bacillus subtilis (strain 168) OX=224308 GN=nrnB PE=1 SV=1",0.385,197,4.305e-57,"Oligoribonuclease NrnB (EC 3.1.-.-) (NanoRNase B)","nrnB yngD BSU18200","UHGV"
"7780","O31824","UHGV-0373504_80","O31824 NRNB_BACSU Oligoribonuclease NrnB OS=Bacillus subtilis (strain 168) OX=224308 GN=nrnB PE=1 SV=1",0.397,211,4.951e-62,"Oligoribonuclease NrnB (EC 3.1.-.-) (NanoRNase B)","nrnB yngD BSU18200","UHGV"
"7781","O31824","UHGV-1479320_103","O31824 NRNB_BACSU Oligoribonuclease NrnB OS=Bacillus subtilis (strain 168) OX=224308 GN=nrnB PE=1 SV=1",0.367,164,3.444e-43,"Oligoribonuclease NrnB (EC 3.1.-.-) (NanoRNase B)","nrnB yngD BSU18200","UHGV"
"7782","O31824","UHGV-0389139_73","O31824 NRNB_BACSU Oligoribonuclease NrnB OS=Bacillus subtilis (strain 168) OX=224308 GN=nrnB PE=1 SV=1",0.198,63,3.255e-12,"Oligoribonuclease NrnB (EC 3.1.-.-) (NanoRNase B)","nrnB yngD BSU18200","UHGV"
"7783","O31824","UHGV-0013071_214","O31824 NRNB_BACSU Oligoribonuclease NrnB OS=Bacillus subtilis (strain 168) OX=224308 GN=nrnB PE=1 SV=1",0.197,71,2.073e-14,"Oligoribonuclease NrnB (EC 3.1.-.-) (NanoRNase B)","nrnB yngD BSU18200","UHGV"
"7784","O31824","UHGV-0037793_7","O31824 NRNB_BACSU Oligoribonuclease NrnB OS=Bacillus subtilis (strain 168) OX=224308 GN=nrnB PE=1 SV=1",0.231,87,7.781e-20,"Oligoribonuclease NrnB (EC 3.1.-.-) (NanoRNase B)","nrnB yngD BSU18200","UHGV"
"7785","O31824","UHGV-0013076_24","O31824 NRNB_BACSU Oligoribonuclease NrnB OS=Bacillus subtilis (strain 168) OX=224308 GN=nrnB PE=1 SV=1",0.2,70,2.716e-14,"Oligoribonuclease NrnB (EC 3.1.-.-) (NanoRNase B)","nrnB yngD BSU18200","UHGV"
"7786","O31824","OP380492_88","O31824 NRNB_BACSU Oligoribonuclease NrnB OS=Bacillus subtilis (strain 168) OX=224308 GN=nrnB PE=1 SV=1",0.37,190,3.183e-54,"Oligoribonuclease NrnB (EC 3.1.-.-) (NanoRNase B)","nrnB yngD BSU18200","INPHARED"
"7787","O31824","UHGV-0314738_159","O31824 NRNB_BACSU Oligoribonuclease NrnB OS=Bacillus subtilis (strain 168) OX=224308 GN=nrnB PE=1 SV=1",0.369,179,3.395e-51,"Oligoribonuclease NrnB (EC 3.1.-.-) (NanoRNase B)","nrnB yngD BSU18200","UHGV"
"7788","O31824","UHGV-0088561_147","O31824 NRNB_BACSU Oligoribonuclease NrnB OS=Bacillus subtilis (strain 168) OX=224308 GN=nrnB PE=1 SV=1",0.452,143,5.875e-40,"Oligoribonuclease NrnB (EC 3.1.-.-) (NanoRNase B)","nrnB yngD BSU18200","UHGV"
"7789","O31824","UHGV-1437843_190","O31824 NRNB_BACSU Oligoribonuclease NrnB OS=Bacillus subtilis (strain 168) OX=224308 GN=nrnB PE=1 SV=1",0.408,218,3.335e-64,"Oligoribonuclease NrnB (EC 3.1.-.-) (NanoRNase B)","nrnB yngD BSU18200","UHGV"
"7790","O31824","UHGV-1384682_84","O31824 NRNB_BACSU Oligoribonuclease NrnB OS=Bacillus subtilis (strain 168) OX=224308 GN=nrnB PE=1 SV=1",0.388,204,1.32e-59,"Oligoribonuclease NrnB (EC 3.1.-.-) (NanoRNase B)","nrnB yngD BSU18200","UHGV"
"7791","O31824","UHGV-1369933_133","O31824 NRNB_BACSU Oligoribonuclease NrnB OS=Bacillus subtilis (strain 168) OX=224308 GN=nrnB PE=1 SV=1",0.38,198,2.567e-57,"Oligoribonuclease NrnB (EC 3.1.-.-) (NanoRNase B)","nrnB yngD BSU18200","UHGV"
"7792","O31824","UHGV-0035412_44","O31824 NRNB_BACSU Oligoribonuclease NrnB OS=Bacillus subtilis (strain 168) OX=224308 GN=nrnB PE=1 SV=1",0.321,184,8.111e-52,"Oligoribonuclease NrnB (EC 3.1.-.-) (NanoRNase B)","nrnB yngD BSU18200","UHGV"
"7793","O31824","UHGV-1530519_144","O31824 NRNB_BACSU Oligoribonuclease NrnB OS=Bacillus subtilis (strain 168) OX=224308 GN=nrnB PE=1 SV=1",0.392,207,2.179e-60,"Oligoribonuclease NrnB (EC 3.1.-.-) (NanoRNase B)","nrnB yngD BSU18200","UHGV"
"7794","O31824","UHGV-1447481_72","O31824 NRNB_BACSU Oligoribonuclease NrnB OS=Bacillus subtilis (strain 168) OX=224308 GN=nrnB PE=1 SV=1",0.365,187,8.516e-54,"Oligoribonuclease NrnB (EC 3.1.-.-) (NanoRNase B)","nrnB yngD BSU18200","UHGV"
"7795","O31824","UHGV-0017221_64","O31824 NRNB_BACSU Oligoribonuclease NrnB OS=Bacillus subtilis (strain 168) OX=224308 GN=nrnB PE=1 SV=1",0.287,123,4.075e-32,"Oligoribonuclease NrnB (EC 3.1.-.-) (NanoRNase B)","nrnB yngD BSU18200","UHGV"
"7796","O31824","3300039573.a:Ga0400864_000054_19","O31824 NRNB_BACSU Oligoribonuclease NrnB OS=Bacillus subtilis (strain 168) OX=224308 GN=nrnB PE=1 SV=1",0.215,61,1.513e-11,"Oligoribonuclease NrnB (EC 3.1.-.-) (NanoRNase B)","nrnB yngD BSU18200","GSV"
"7797","O31824","UHGV-1508121_93","O31824 NRNB_BACSU Oligoribonuclease NrnB OS=Bacillus subtilis (strain 168) OX=224308 GN=nrnB PE=1 SV=1",0.357,171,1.728e-48,"Oligoribonuclease NrnB (EC 3.1.-.-) (NanoRNase B)","nrnB yngD BSU18200","UHGV"
"7798","O31824","UHGV-0041224_83","O31824 NRNB_BACSU Oligoribonuclease NrnB OS=Bacillus subtilis (strain 168) OX=224308 GN=nrnB PE=1 SV=1",0.359,179,1.358e-50,"Oligoribonuclease NrnB (EC 3.1.-.-) (NanoRNase B)","nrnB yngD BSU18200","UHGV"
"7799","O31824","UHGV-0032168_117","O31824 NRNB_BACSU Oligoribonuclease NrnB OS=Bacillus subtilis (strain 168) OX=224308 GN=nrnB PE=1 SV=1",0.25,109,3.552e-26,"Oligoribonuclease NrnB (EC 3.1.-.-) (NanoRNase B)","nrnB yngD BSU18200","UHGV"
"7800","O31824","UHGV-1476114_37","O31824 NRNB_BACSU Oligoribonuclease NrnB OS=Bacillus subtilis (strain 168) OX=224308 GN=nrnB PE=1 SV=1",0.194,60,2.437e-11,"Oligoribonuclease NrnB (EC 3.1.-.-) (NanoRNase B)","nrnB yngD BSU18200","UHGV"
"7801","O31824","OM634661_131","O31824 NRNB_BACSU Oligoribonuclease NrnB OS=Bacillus subtilis (strain 168) OX=224308 GN=nrnB PE=1 SV=1",0.381,154,3.78e-43,"Oligoribonuclease NrnB (EC 3.1.-.-) (NanoRNase B)","nrnB yngD BSU18200","INPHARED"
"7802","O31824","UHGV-1520505_224","O31824 NRNB_BACSU Oligoribonuclease NrnB OS=Bacillus subtilis (strain 168) OX=224308 GN=nrnB PE=1 SV=1",0.327,151,3.471e-41,"Oligoribonuclease NrnB (EC 3.1.-.-) (NanoRNase B)","nrnB yngD BSU18200","UHGV"
"7803","O31824","UHGV-0010231_135","O31824 NRNB_BACSU Oligoribonuclease NrnB OS=Bacillus subtilis (strain 168) OX=224308 GN=nrnB PE=1 SV=1",0.232,92,6.787e-21,"Oligoribonuclease NrnB (EC 3.1.-.-) (NanoRNase B)","nrnB yngD BSU18200","UHGV"
"7804","O31824","3300037280.a:Ga0397554_0000002_27","O31824 NRNB_BACSU Oligoribonuclease NrnB OS=Bacillus subtilis (strain 168) OX=224308 GN=nrnB PE=1 SV=1",0.356,178,1.64e-50,"Oligoribonuclease NrnB (EC 3.1.-.-) (NanoRNase B)","nrnB yngD BSU18200","GSV"
"7805","O31824","UHGV-0214859_34","O31824 NRNB_BACSU Oligoribonuclease NrnB OS=Bacillus subtilis (strain 168) OX=224308 GN=nrnB PE=1 SV=1",0.195,61,1.823e-11,"Oligoribonuclease NrnB (EC 3.1.-.-) (NanoRNase B)","nrnB yngD BSU18200","UHGV"
"7806","O31824","PQ819873_5","O31824 NRNB_BACSU Oligoribonuclease NrnB OS=Bacillus subtilis (strain 168) OX=224308 GN=nrnB PE=1 SV=1",0.275,116,1.942e-29,"Oligoribonuclease NrnB (EC 3.1.-.-) (NanoRNase B)","nrnB yngD BSU18200","INPHARED"
"7807","O31824","UHGV-0034135_151","O31824 NRNB_BACSU Oligoribonuclease NrnB OS=Bacillus subtilis (strain 168) OX=224308 GN=nrnB PE=1 SV=1",0.199,63,2.404e-12,"Oligoribonuclease NrnB (EC 3.1.-.-) (NanoRNase B)","nrnB yngD BSU18200","UHGV"
"7808","O31824","UHGV-1370246_119","O31824 NRNB_BACSU Oligoribonuclease NrnB OS=Bacillus subtilis (strain 168) OX=224308 GN=nrnB PE=1 SV=1",0.198,63,4.305e-12,"Oligoribonuclease NrnB (EC 3.1.-.-) (NanoRNase B)","nrnB yngD BSU18200","UHGV"
"7809","O31824","UHGV-1365758_141","O31824 NRNB_BACSU Oligoribonuclease NrnB OS=Bacillus subtilis (strain 168) OX=224308 GN=nrnB PE=1 SV=1",0.328,170,1.269e-47,"Oligoribonuclease NrnB (EC 3.1.-.-) (NanoRNase B)","nrnB yngD BSU18200","UHGV"
"7810","O31824","UHGV-1385208_6","O31824 NRNB_BACSU Oligoribonuclease NrnB OS=Bacillus subtilis (strain 168) OX=224308 GN=nrnB PE=1 SV=1",0.194,60,4.554e-11,"Oligoribonuclease NrnB (EC 3.1.-.-) (NanoRNase B)","nrnB yngD BSU18200","UHGV"
"7811","O31824","UHGV-1351170_173","O31824 NRNB_BACSU Oligoribonuclease NrnB OS=Bacillus subtilis (strain 168) OX=224308 GN=nrnB PE=1 SV=1",0.325,153,4.501e-42,"Oligoribonuclease NrnB (EC 3.1.-.-) (NanoRNase B)","nrnB yngD BSU18200","UHGV"
"7812","O31824","UHGV-0037348_285","O31824 NRNB_BACSU Oligoribonuclease NrnB OS=Bacillus subtilis (strain 168) OX=224308 GN=nrnB PE=1 SV=1",0.332,154,2.147e-42,"Oligoribonuclease NrnB (EC 3.1.-.-) (NanoRNase B)","nrnB yngD BSU18200","UHGV"
