Phage_ID	Length	GC_content	Taxonomy	Completeness	Host	Lifestyle	Cluster	Subcluster
Han_2018_ERR1398126_NODE_4729_length_5621_cov_3.332914	5621	50.72051236434798	Caudovirales	Low-quality	Bifidobacterium longum	virulent	cluster_1637	subcluster_2063
Han_2018_ERR1398126_NODE_4839_length_5521_cov_6.901207	5521	43.14435790617642	Caudovirales	Low-quality	Tannerellaceae	virulent	cluster_96765	subcluster_121866
Han_2018_ERR1398126_NODE_4959_length_5404_cov_2.828005	5404	39.89637305699482		Not-determined	Roseburia intestinalis	virulent	cluster_177422	subcluster_223966
Han_2018_ERR1398126_NODE_5325_length_5105_cov_3.691683	5105	46.56219392752204		Not-determined	Bacteroidaceae	virulent	cluster_252784	subcluster_317508
Han_2018_ERR1398126_NODE_5378_length_5065_cov_2.718762	5065	50.6416584402764		Not-determined	Tannerellaceae	virulent	cluster_209582	subcluster_263763
Han_2018_ERR1398126_NODE_5396_length_5049_cov_8.108730	5049	51.53495741731036	CressDNAParvo	Not-determined	Acidaminococcaceae	temperate	cluster_270078	subcluster_338933
Han_2018_ERR1398126_NODE_640_length_23853_cov_57.663627	23853	43.042803840187815	Caudovirales	Not-determined	Bacteroidaceae	virulent	cluster_213668	subcluster_268988
Han_2018_ERR1398126_NODE_785_length_21174_cov_7.268905	21174	32.10541229810144	Caudovirales	Low-quality	CAG-508	virulent	cluster_177611	subcluster_224173
Han_2018_ERR1398127_NODE_1084_length_16123_cov_14.186644	16123	47.23686658810395	Caudovirales	Low-quality	Bacteroidaceae	virulent	cluster_140216	subcluster_176557
Han_2018_ERR1398127_NODE_1162_length_15025_cov_19.191850	15025	49.13810316139767	Caudovirales	Low-quality	Lachnospiraceae	virulent	cluster_236184	subcluster_297088
Han_2018_ERR1398127_NODE_1328_length_12817_cov_12.186491	12817	43.52032456893189	Caudovirales	Low-quality	Lachnospiraceae	virulent	cluster_255567	subcluster_320916
Han_2018_ERR1398127_NODE_1413_length_11923_cov_11.504297	11923	50.817747211272334		Low-quality	Salmonella enterica	virulent	cluster_221009	subcluster_278495
Han_2018_ERR1398127_NODE_1532_length_10973_cov_30.822587	10973	37.61961177435524		Not-determined	CAG-274	virulent	cluster_197218	subcluster_248625
Han_2018_ERR1398127_NODE_155_length_70559_cov_14.504525	70559	46.42356042460919	Caudovirales	High-quality	Lachnospiraceae	virulent	cluster_12970	subcluster_16242
Han_2018_ERR1398127_NODE_1716_length_9636_cov_6.854608	9636	54.41054379410544	Caudovirales	Low-quality	Enterobacteriaceae	temperate	cluster_103681	subcluster_130782
Han_2018_ERR1398127_NODE_1758_length_9356_cov_18.652510	9356	37.85805899957247	Caudovirales	Low-quality	CAG-274	virulent	cluster_215643	subcluster_271638
Han_2018_ERR1398127_NODE_1817_length_9079_cov_15.086879	9079	44.45423504791277	Caudovirales	Low-quality	Lachnospiraceae bacterium	virulent	cluster_263555	subcluster_330697
Han_2018_ERR1398127_NODE_2066_length_7801_cov_18.302737	7801	35.956928598897576		Not-determined	CAG-274	virulent	cluster_216828	subcluster_273106
Han_2018_ERR1398127_NODE_2104_length_7601_cov_4.098065	7601	38.73174582291804	Caudovirales	Low-quality	Lachnospiraceae	virulent	cluster_40046	subcluster_50258
Han_2018_ERR1398127_NODE_2134_length_7458_cov_15.955423	7458	37.15473317243229	Caudovirales	Not-determined	Blautia wexlerae	virulent	cluster_90523	subcluster_114104
Han_2018_ERR1398127_NODE_2335_length_6754_cov_9.249142	6754	51.59905241338466	Caudovirales	Not-determined	Klebsiella pneumoniae	virulent	cluster_227238	subcluster_285910
Han_2018_ERR1398127_NODE_2353_length_6681_cov_3.426502	6681	44.51429426732525	Caudovirales	Not-determined	Lachnospira eligens	virulent	cluster_261778	subcluster_328543
Han_2018_ERR1398127_NODE_2366_length_6645_cov_3.552352	6645	47.2836719337848	Caudovirales	Not-determined	Burkholderiaceae	virulent	cluster_238913	subcluster_300355
Han_2018_ERR1398127_NODE_2557_length_6107_cov_5.843523	6107	47.73211069264779	Caudovirales	Low-quality	Enterobacteriaceae	virulent	cluster_266543	subcluster_334588
Han_2018_ERR1398127_NODE_2576_length_6058_cov_3.788273	6058	39.5014856388247		Not-determined	Bacteroidaceae	virulent	cluster_266612	subcluster_334658
Han_2018_ERR1398127_NODE_2664_length_5817_cov_21.171989	5817	36.29018394361355	Caudovirales	Not-determined	CAG-274	virulent	cluster_266841	subcluster_334913
Han_2018_ERR1398127_NODE_2730_length_5683_cov_8.762260	5683	38.25444307584023	Caudovirales	Low-quality	Bacteroides thetaiotaomicron	virulent	cluster_172382	subcluster_217663
Han_2018_ERR1398127_NODE_276_length_49615_cov_10.060391	49615	39.94961201249623	Caudovirales	Medium-quality	Lachnospiraceae	temperate	cluster_55928	subcluster_70437
Han_2018_ERR1398127_NODE_2809_length_5496_cov_11.551002	5496	52.23799126637555	Caudovirales	Low-quality	Salmonella enterica	virulent	cluster_151706	subcluster_191061
Han_2018_ERR1398127_NODE_2838_length_5430_cov_23.045209	5430	36.24309392265193	Caudovirales	Not-determined	CAG-274	virulent	cluster_43434	subcluster_54457
Han_2018_ERR1398127_NODE_2896_length_5309_cov_9.678531	5309	35.16669805989829	Caudovirales	Low-quality	CAG-274	virulent	cluster_20778	subcluster_26023
Han_2018_ERR1398127_NODE_339_length_42657_cov_15.464039	42657	46.91609817849356	Caudovirales	Medium-quality	Roseburia inulinivorans	virulent	cluster_15988	subcluster_20055
Han_2018_ERR1398127_NODE_345_length_41555_cov_5.326072	41555	48.63674648056792	Caudovirales	Medium-quality	Parasutterella excrementihominis	temperate	cluster_42960	subcluster_53871
Han_2018_ERR1398127_NODE_704_length_23830_cov_10.054385	23830	41.08686529584557	Caudovirales	Medium-quality	Agathobacter rectalis	virulent	cluster_132337	subcluster_166531
Han_2018_ERR1398127_NODE_742_length_22830_cov_7.452645	22830	54.187472623740696	Caudovirales	Medium-quality	Enterobacteriaceae	virulent	cluster_222862	subcluster_280740
Han_2018_ERR1398127_NODE_996_length_17308_cov_4.676404	17308	42.67968569447655	Caudovirales	Low-quality	Burkholderiaceae	virulent	cluster_1638	subcluster_2064
Han_2018_ERR1398128_NODE_1074_length_11298_cov_11.037623	11298	37.94476898566119	Caudovirales	Low-quality	Bacteroidaceae	virulent	cluster_96766	subcluster_121867
Han_2018_ERR1398128_NODE_117_length_51409_cov_77.652121	51409	59.72495088408645	Caudovirales	Medium-quality	Ruminococcaceae	temperate	cluster_23814	subcluster_29846
Han_2018_ERR1398128_NODE_1409_length_9370_cov_9.056683	9370	64.20490928495197	Caudovirales	Low-quality	Desulfovibrionaceae	temperate	cluster_252785	subcluster_317509
Han_2018_ERR1398128_NODE_1424_length_9293_cov_11.156852	9293	50.5111374152588	Caudovirales	Not-determined	Burkholderiaceae	virulent	cluster_209583	subcluster_263764
Han_2018_ERR1398128_NODE_1611_length_8497_cov_5.118692	8497	61.43344709897611	Caudovirales	Low-quality	Salmonella enterica	temperate	cluster_270079	subcluster_338934
Han_2018_ERR1398128_NODE_2167_length_6689_cov_11.542810	6689	37.34489460307968	Caudovirales	Not-determined	Bacteroides thetaiotaomicron	temperate	cluster_213669	subcluster_268989
Han_2018_ERR1398128_NODE_2378_length_6216_cov_3.037007	6216	55.82368082368082	Caudovirales	Low-quality	Bilophila wadsworthia	virulent	cluster_177612	subcluster_224174
Han_2018_ERR1398128_NODE_2726_length_5583_cov_5.941932	5583	51.62099229804764	Caudovirales	Low-quality	Lachnospiraceae	virulent	cluster_160204	subcluster_201658
Han_2018_ERR1398128_NODE_2885_length_5348_cov_13.340072	5348	52.01944652206433	Caudovirales	Not-determined	Oscillospiraceae	virulent	cluster_236185	subcluster_297089
Han_2018_ERR1398128_NODE_2923_length_5304_cov_6.748143	5304	40.95022624434389	Caudovirales	Low-quality	Bacteroidaceae	virulent	cluster_255568	subcluster_320917
Han_2018_ERR1398128_NODE_342_length_27075_cov_30.393190	27075	41.55124653739612	Caudovirales	Medium-quality	CAG-138	virulent	cluster_221010	subcluster_278496
Han_2018_ERR1398128_NODE_442_length_22727_cov_6.710480	22727	64.33757205086461	Caudovirales	Low-quality	Enterobacter asburiae	temperate	cluster_12971	subcluster_16243
Han_2018_ERR1398128_NODE_695_length_16083_cov_10.232718	16083	63.29043088975938		Low-quality	Desulfovibrionaceae	temperate	cluster_103682	subcluster_130783
Han_2018_ERR1398129_NODE_1273_length_9519_cov_6.789835	9519	58.49353923731484	Caudovirales	Medium-quality	Salmonella enterica	virulent	cluster_215644	subcluster_271639
Han_2018_ERR1398129_NODE_136_length_56592_cov_316.859702	56592	36.91864574498162	Caudovirales	High-quality	Lachnospiraceae	temperate	cluster_263556	subcluster_330698
Han_2018_ERR1398129_NODE_1441_length_8405_cov_20.414132	8405	61.83224271267103	Caudovirales	Low-quality	Bilophila wadsworthia	temperate	cluster_216829	subcluster_273107
Han_2018_ERR1398129_NODE_1803_length_6804_cov_11.859238	6804	59.99412110523221	Caudovirales	Low-quality	Flavonifractor plautii	virulent	cluster_40047	subcluster_50259
Han_2018_ERR1398129_NODE_2274_length_5505_cov_3.437431	5505	56.8755676657584		Not-determined	Ruminococcaceae	virulent	cluster_90524	subcluster_114105
Han_2018_ERR1398129_NODE_2360_length_5349_cov_24.448054	5349	48.27070480463638		Not-determined	Tannerellaceae	virulent	cluster_227239	subcluster_285911
Han_2018_ERR1398129_NODE_2444_length_5194_cov_16.241681	5194	58.95263765883711		Low-quality	Desulfovibrionaceae	temperate	cluster_261779	subcluster_328544
Han_2018_ERR1398129_NODE_2525_length_5059_cov_7.908074	5059	57.185214469262704		Not-determined	Lachnospiraceae	virulent	cluster_238914	subcluster_300356
Han_2018_ERR1398129_NODE_269_length_36845_cov_584.341261	36845	39.97557334780839	Caudovirales	Medium-quality	Bacteroides dorei	virulent	cluster_266544	subcluster_334589
Han_2018_ERR1398129_NODE_318_length_32070_cov_19.528565	32070	61.30028063610852	Caudovirales	Medium-quality	Bilophila wadsworthia	virulent	cluster_66501	subcluster_83806
Han_2018_ERR1398129_NODE_575_length_20567_cov_12.704612	20567	56.69762240482326	Caudovirales	Low-quality	Bilophila wadsworthia	virulent	cluster_266842	subcluster_334914
Han_2018_ERR1398129_NODE_602_length_19849_cov_208.064211	19849	38.05229482593582	Caudovirales	Low-quality	Bacteroides dorei	virulent	cluster_172383	subcluster_217664
Han_2018_ERR1398129_NODE_797_length_15037_cov_8.000801	15037	57.89718693888408	Caudovirales	Low-quality	Acutalibacteraceae	virulent	cluster_151707	subcluster_191062
Han_2018_ERR1398130_NODE_1015_length_25037_cov_10.302258	25037	46.37536446059831		Not-determined	Salmonella enterica	virulent	cluster_43435	subcluster_54458
Han_2018_ERR1398130_NODE_1155_length_22886_cov_9.262406	22886	49.252818316874944	Caudovirales	Medium-quality	Ruminococcaceae	virulent	cluster_20779	subcluster_26024
Han_2018_ERR1398130_NODE_1228_length_21966_cov_7.035233	21966	50.32322680506237	Caudovirales	Low-quality	Lachnospiraceae	temperate	cluster_15989	subcluster_20056
Han_2018_ERR1398130_NODE_1577_length_18096_cov_3.958373	18096	45.562555260831125	Caudovirales	Low-quality	Enterobacter cloacae	virulent	cluster_106773	subcluster_134553
Han_2018_ERR1398130_NODE_1617_length_17743_cov_4.687415	17743	57.04784985628135	Caudovirales	Low-quality	Desulfovibrionaceae	virulent	cluster_132338	subcluster_166532
Han_2018_ERR1398130_NODE_1726_length_16679_cov_18.875301	16679	46.87331374782661	Caudovirales	Low-quality	CAG-314	virulent	cluster_1639	subcluster_2065
Han_2018_ERR1398130_NODE_1748_length_16543_cov_6.554221	16543	43.25696669286103	Caudovirales	Low-quality	Ruminococcus bromii	virulent	cluster_96767	subcluster_121869
Han_2018_ERR1398130_NODE_1786_length_16229_cov_39.493199	16229	41.13623759935917	Caudovirales	Low-quality	Lachnospiraceae	virulent	cluster_177423	subcluster_223967
Han_2018_ERR1398130_NODE_1938_length_15202_cov_6.175216	15202	51.48664649388238	Caudovirales	Complete	Faecalibacterium prausnitzii	virulent	cluster_252786	subcluster_317510
Han_2018_ERR1398130_NODE_2209_length_13827_cov_5.071740	13827	62.24054386345556	Caudovirales	Low-quality	Salmonella enterica	virulent	cluster_209584	subcluster_263765
Han_2018_ERR1398130_NODE_2695_length_11706_cov_16.350013	11706	43.96890483512729	Caudovirales	Low-quality	Bacteroidaceae	virulent	cluster_270080	subcluster_338935
Han_2018_ERR1398130_NODE_269_length_58056_cov_10.917070	58056	50.489182857930274	Caudovirales	Medium-quality	Flavonifractor plautii	temperate	cluster_169135	subcluster_213302
Han_2018_ERR1398130_NODE_2759_length_11424_cov_6.144692	11424	49.28221288515407	Caudovirales	Low-quality	UBA932	virulent	cluster_177613	subcluster_224175
Han_2018_ERR1398130_NODE_2787_length_11335_cov_4.921365	11335	41.01455668284076	Caudovirales	Low-quality	Mannheimia haemolytica	temperate	cluster_160205	subcluster_201659
Han_2018_ERR1398130_NODE_2810_length_11212_cov_3.899883	11212	60.096325365679625	Caudovirales	Low-quality	Oscillospiraceae	temperate	cluster_236186	subcluster_297090
Han_2018_ERR1398130_NODE_2884_length_10930_cov_5.311264	10930	43.62305580969808		Not-determined	Ruminococcus bromii	virulent	cluster_255569	subcluster_320918
Han_2018_ERR1398130_NODE_2910_length_10859_cov_3.651611	10859	44.27663689105811	Caudovirales	Low-quality	Lactobacillus rhamnosus	virulent	cluster_221011	subcluster_278497
Han_2018_ERR1398130_NODE_2967_length_10679_cov_5.736069	10679	39.02987171083435		Not-determined	Lachnospiraceae	virulent	cluster_12972	subcluster_16244
Han_2018_ERR1398130_NODE_3020_length_10521_cov_9.540608	10521	38.22830529417356	Caudovirales	Not-determined	Bacteroidaceae	virulent	cluster_103683	subcluster_130784
Han_2018_ERR1398130_NODE_3510_length_9190_cov_19.453968	9190	49.29270946681175	Caudovirales	Not-determined	Oscillospiraceae	temperate	cluster_218158	subcluster_274892
Han_2018_ERR1398130_NODE_3556_length_9074_cov_53.119525	9074	48.64447873043861		Not-determined	Fusicatenibacter saccharivorans	virulent	cluster_263557	subcluster_330699
Han_2018_ERR1398130_NODE_356_length_50369_cov_31.159737	50369	55.92725684448768	Caudovirales	High-quality	Corynebacterium xerosis	temperate	cluster_216830	subcluster_273108
Han_2018_ERR1398130_NODE_3577_length_9028_cov_11.017608	9028	38.40274700930439	NCLDV	Not-determined	Lachnospiraceae	virulent	cluster_40048	subcluster_50260
Han_2018_ERR1398130_NODE_3688_length_8796_cov_9.333829	8796	38.25602546612096	Caudovirales	Low-quality	Parabacteroides merdae	virulent	cluster_90525	subcluster_114106
Han_2018_ERR1398130_NODE_4002_length_8237_cov_4.540088	8237	41.447128809032414	Caudovirales	Low-quality	Ruminococcus bromii	virulent	cluster_227240	subcluster_285912
Han_2018_ERR1398130_NODE_4012_length_8224_cov_5.667646	8224	38.82538910505836		Not-determined	Dorea formicigenerans	virulent	cluster_261780	subcluster_328545
Han_2018_ERR1398130_NODE_4025_length_8205_cov_4.374479	8205	40.76782449725777	Caudovirales	Low-quality	Lachnospiraceae	virulent	cluster_238915	subcluster_300357
Han_2018_ERR1398130_NODE_4248_length_7805_cov_4.613677	7805	54.27290198590647	Caudovirales	Low-quality	Klebsiella pneumoniae	virulent	cluster_266545	subcluster_334590
Han_2018_ERR1398130_NODE_4379_length_7577_cov_5.480457	7577	54.88979807311601	Caudovirales	Low-quality	Vibrio cholerae	temperate	cluster_266613	subcluster_334659
Han_2018_ERR1398130_NODE_4483_length_7439_cov_5.643012	7439	41.8335797822288		Not-determined	Roseburia intestinalis	virulent	cluster_266843	subcluster_334915
Han_2018_ERR1398130_NODE_4491_length_7431_cov_2.582158	7431	42.45727358363612		Not-determined	Bacteroidaceae	virulent	cluster_172384	subcluster_217665
Han_2018_ERR1398130_NODE_4506_length_7413_cov_5.760940	7413	56.30648860110617	Caudovirales	Low-quality	Faecalibacterium prausnitzii	temperate	cluster_151708	subcluster_191064
Han_2018_ERR1398130_NODE_4665_length_7209_cov_3.743500	7209	47.31585518102372	Caudovirales	Low-quality	Roseburia inulinivorans	virulent	cluster_43436	subcluster_54459
Han_2018_ERR1398130_NODE_4694_length_7174_cov_3.312684	7174	42.09645943685531	Caudovirales	Not-determined	Bacteroidaceae	virulent	cluster_20780	subcluster_26025
Han_2018_ERR1398130_NODE_473_length_42696_cov_41.861143	42696	53.00496533633127	Caudovirales	Complete	Oscillospiraceae	temperate	cluster_263945	subcluster_331178
Han_2018_ERR1398130_NODE_4783_length_7047_cov_2.913616	7047	58.05307222931744		Not-determined	CAG-312	virulent	cluster_106774	subcluster_134554
Han_2018_ERR1398130_NODE_4841_length_6974_cov_5.465096	6974	39.675939202753085	Caudovirales	Low-quality	Acidaminococcaceae	virulent	cluster_132339	subcluster_166533
Han_2018_ERR1398130_NODE_5124_length_6632_cov_106.727231	6632	41.721954161640525	Caudovirales	Not-determined	Prevotella copri	virulent	cluster_1640	subcluster_2066
Han_2018_ERR1398130_NODE_5239_length_6502_cov_6.651931	6502	49.3386650261458	Caudovirales	Not-determined	Cloacibacillus evryensis	temperate	cluster_96768	subcluster_121870
Han_2018_ERR1398130_NODE_5248_length_6494_cov_7.998292	6494	44.02525408068987	Caudovirales	Low-quality	Parasutterella excrementihominis	virulent	cluster_177424	subcluster_223968
Han_2018_ERR1398130_NODE_532_length_39472_cov_10.423497	39472	44.28202269963519	Caudovirales	High-quality	Eubacterium ventriosum	temperate	cluster_252787	subcluster_317511
Han_2018_ERR1398130_NODE_5367_length_6391_cov_3.630208	6391	57.37756219683931		Not-determined	CAG-312	virulent	cluster_209585	subcluster_263766
Han_2018_ERR1398130_NODE_5405_length_6359_cov_4.407836	6359	39.29863186035541		Not-determined	Ruminococcus faecis	virulent	cluster_270081	subcluster_338936
Han_2018_ERR1398130_NODE_5539_length_6227_cov_5.800875	6227	59.46683796370644		Not-determined	Ruminococcaceae	temperate	cluster_213670	subcluster_268990
Han_2018_ERR1398130_NODE_5551_length_6213_cov_6.307080	6213	38.38725253500724		Not-determined	Bacteroidaceae	virulent	cluster_177614	subcluster_224176
Han_2018_ERR1398130_NODE_569_length_38048_cov_9.190246	38048	65.94039108494533	Caudovirales	Complete	Oscillospiraceae	temperate	cluster_160206	subcluster_201660
Han_2018_ERR1398130_NODE_5840_length_5939_cov_3.920292	5939	46.304091597912105	Caudovirales	Low-quality	Ruminococcaceae	virulent	cluster_236187	subcluster_297091
Han_2018_ERR1398130_NODE_5907_length_5876_cov_4.240852	5876	45.54118447923758	Caudovirales	Not-determined	Parasutterella excrementihominis	temperate	cluster_255570	subcluster_320919
Han_2018_ERR1398130_NODE_5969_length_5816_cov_9.227391	5816	39.56327372764787	Caudovirales	Low-quality	Ruminococcaceae	virulent	cluster_221012	subcluster_278498
Han_2018_ERR1398130_NODE_6035_length_5763_cov_3.735284	5763	59.795245531841054	Caudovirales	Low-quality	Oscillospiraceae	virulent	cluster_12973	subcluster_16245
