Phage_ID	Length	GC_content	Taxonomy	Completeness	Host	Lifestyle	Cluster	Subcluster
uvig_40498	24035	51.64551695444144	Caudovirales	Medium-quality	Clostridium phoceensis	temperate	cluster_271436	subcluster_340721
uvig_40499	21795	59.81647166781372	Caudovirales	Medium-quality	Bifidobacterium pseudocatenulatum;Bifidobacterium adolescentis B	virulent	cluster_253823	subcluster_318807
uvig_40501	21352	43.10134881978269	Caudovirales	Low-quality	Agathobacter faecis	virulent	cluster_178775	subcluster_225674
uvig_40504	18837	40.80267558528429	Caudovirales	Low-quality	Bacteroides uniformis	virulent	cluster_241794	subcluster_304021
uvig_40514	12250	53.73061224489796	Caudovirales	Low-quality	Faecalibacterium prausnitzii	temperate	cluster_264021	subcluster_331263
uvig_40515	12026	52.69416264759688	Caudovirales	Low-quality	Faecalibacterium prausnitzii E;Faecalibacterium prausnitzii B	virulent	cluster_173078	subcluster_218577
uvig_40547	11261	48.716810229997336		Low-quality	Salmonella enterica	virulent	cluster_268327	subcluster_336813
uvig_40567	94805	33.31575338853436	Caudovirales	Complete	Odoribacter splanchnicus	virulent	cluster_98554	subcluster_124181
uvig_40568	40093	34.237896889731374	Caudovirales	Low-quality	Bacteroides uniformis	virulent	cluster_225934	subcluster_284370
uvig_40570	35571	34.30322453684181	Caudovirales	Medium-quality	Holdemanella biformis	temperate	cluster_129729	subcluster_163296
uvig_40571	35464	51.55086848635235	Caudovirales	Medium-quality	Alistipes shahii	virulent	cluster_115447	subcluster_145513
uvig_40583	116637	31.36054596740314	Caudovirales	Medium-quality	Odoribacter splanchnicus	virulent	cluster_112123	subcluster_141375
uvig_40584	88815	46.52817654675449	Caudovirales	Low-quality	Ruminococcus bicirculans	temperate	cluster_12013	subcluster_15003
uvig_40585	79677	43.89221481732495	Caudovirales	High-quality	Ruminiclostridium siraeum	virulent	cluster_32931	subcluster_41358
uvig_40587	59026	48.78189272523972	Caudovirales	High-quality	Faecalibacterium prausnitzii	temperate	cluster_127628	subcluster_160691
uvig_40588	56863	29.13669697342736	Caudovirales	Low-quality	Odoribacter splanchnicus	virulent	cluster_69333	subcluster_87581
uvig_40590	45090	39.75826125526724	Caudovirales	Low-quality	Bacteroides uniformis	virulent	cluster_22393	subcluster_28072
uvig_40595	34965	35.12941512941513	Caudovirales	High-quality	Holdemanella biformis	temperate	cluster_78981	subcluster_99345
uvig_40598	28697	40.07387531797749	Caudovirales	Low-quality	Bacteroides intestinalis	virulent	cluster_171708	subcluster_216832
uvig_40630	111195	31.797293043751967	Caudovirales	Medium-quality	Parabacteroides distasonis	virulent	cluster_187667	subcluster_236691
uvig_40632	96214	29.171430353171058		Medium-quality	Bacteroides vulgatus	virulent	cluster_150279	subcluster_189393
uvig_40633	67826	36.59658538023767	Caudovirales	Medium-quality	Bacteroides caccae	virulent	cluster_123603	subcluster_155700
uvig_40634	12625	31.33465346534653	Caudovirales	Low-quality	Fusicatenibacter saccharivorans	virulent	cluster_241749	subcluster_303974
uvig_40637	57694	31.88719797552605	Caudovirales	Low-quality	Prevotella copri	virulent	cluster_162175	subcluster_204111
uvig_40638	17641	52.6217334618219		Complete	Bifidobacterium longum	virulent	cluster_90812	subcluster_114412
uvig_40639	13510	51.53219837157661	Caudovirales	Low-quality	Citrobacter freundii	virulent	cluster_146630	subcluster_184895
uvig_40640	11021	41.266672715724525	Caudovirales	Low-quality	Parabacteroides distasonis	virulent	cluster_38850	subcluster_48895
uvig_40641	42879	52.51754938314793	Caudovirales	Medium-quality	Alistipes shahii	virulent	cluster_235359	subcluster_296069
uvig_40644	32304	58.81005448241704	Caudovirales	Medium-quality	Faecalibacterium prausnitzii	temperate	cluster_105113	subcluster_132535
uvig_40653	38463	52.89498999038037	Caudovirales	Low-quality	Agathobaculum sp1	virulent	cluster_23367	subcluster_29296
uvig_40654	81437	53.78022274887336	Caudovirales	High-quality	Faecalibacterium prausnitzii	temperate	cluster_272095	subcluster_341736
uvig_40656	51118	42.23169920575922	Caudovirales	Medium-quality	Ruminococcus bromii	temperate	cluster_80822	subcluster_101548
uvig_40657	41824	46.69328615149196	Caudovirales	High-quality	Enterobacter cloacae	virulent	cluster_160877	subcluster_202461
uvig_40658	37160	37.95209903121636	Caudovirales	Medium-quality	Ruminococcus bromii	virulent	cluster_260188	subcluster_326493
uvig_40662	79643	49.7997313009304	Caudovirales	Medium-quality	Mycobacterium smegmatis	virulent	cluster_119929	subcluster_151084
uvig_40663	35136	40.72176684881602	Caudovirales	High-quality	Coprococcus sp1;GCF 000154245.1	temperate	cluster_253824	subcluster_318808
uvig_40664	187763	34.32252360688741	Caudovirales	High-quality	Bacteroides vulgatus	virulent	cluster_174182	subcluster_219853
uvig_40665	85815	46.452251937307	Caudovirales	Medium-quality	Clostridium phoceensis	temperate	cluster_38207	subcluster_48115
uvig_40668	34169	30.36963329333606	Caudovirales	High-quality	Lawsonia intracellularis	virulent	cluster_191256	subcluster_241122
uvig_40669	29617	32.29226457777627	Caudovirales	Low-quality	Parabacteroides distasonis	virulent	cluster_178776	subcluster_225675
uvig_40671	24285	48.1408276714021	Caudovirales	Medium-quality	Intestinimonas butyriciproducens	virulent	cluster_137084	subcluster_172640
uvig_40674	18167	35.75714207078769	Caudovirales	Low-quality	Bacteroides ovatus	virulent	cluster_241795	subcluster_304022
uvig_40678	13885	47.73496579042132	Caudovirales	Low-quality	Eubacterium ventriosum	virulent	cluster_264022	subcluster_331264
uvig_40679	13508	51.302931596091206	Caudovirales	Low-quality	Flavonifractor plautii	virulent	cluster_173079	subcluster_218578
uvig_40680	13041	42.20535235027988	Caudovirales	Low-quality	Odoribacter splanchnicus	virulent	cluster_268328	subcluster_336814
uvig_40682	12546	40.825761198788456	Caudovirales	Low-quality	Blautia wexlerae	temperate	cluster_98555	subcluster_124182
uvig_40683	11097	39.03757772370911	Caudovirales	Low-quality	Blautia A wexlerae;GCA 900066335.1;GCA 900066085.1	virulent	cluster_225935	subcluster_284371
uvig_40704	131155	42.99645457664595	Caudovirales	Complete	Ruminococcus bicirculans	virulent	cluster_129730	subcluster_163297
uvig_40705	38899	46.45106558009204	Caudovirales	Complete	Ruminiclostridium siraeum	temperate	cluster_74155	subcluster_93500
uvig_40706	56447	35.19939057877301	Caudovirales	Medium-quality	Clostridioides difficile	virulent	cluster_112124	subcluster_141376
uvig_40707	109093	30.42725014437223	Caudovirales	Medium-quality	Parabacteroides merdae	virulent	cluster_12014	subcluster_15004
uvig_40710	67541	39.47232051642706	Caudovirales	Medium-quality	Ruminococcus faecis	temperate	cluster_256997	subcluster_322657
uvig_40711	67351	51.4528366319728	Caudovirales	High-quality	Alistipes shahii	temperate	cluster_134684	subcluster_169312
uvig_40712	62788	31.883480919921	Caudovirales	Medium-quality	Erysipelatoclostridium ramosum	virulent	cluster_32932	subcluster_41359
uvig_40713	59987	39.7319419207495	Caudovirales	Medium-quality	Parabacteroides merdae;NA	virulent	cluster_156238	subcluster_196529
uvig_40714	59674	30.55266950430673	Caudovirales	Low-quality	Intestinibacter bartlettii	virulent	cluster_69334	subcluster_87582
uvig_40717	52741	52.60613185187994	Caudovirales	High-quality	Clostridium phoceensis	temperate	cluster_22394	subcluster_28073
uvig_40721	47949	54.057436025777385	Caudovirales	Medium-quality	Lawsonia intracellularis	temperate	cluster_202235	subcluster_254720
uvig_40723	45898	47.2242799250512	Caudovirales	High-quality	NA;UBA9502;Roseburia hominis	virulent	cluster_93946	subcluster_118283
uvig_40724	43769	52.740524115241385	Caudovirales	Medium-quality	Bacteroides cellulosilyticus	virulent	cluster_187668	subcluster_236692
uvig_40725	43253	40.942824775160105	Caudovirales	High-quality	Listeria monocytogenes	temperate	cluster_123604	subcluster_155701
uvig_40727	42352	44.48432187381942	Caudovirales	High-quality	Ruminococcus bicirculans	virulent	cluster_152006	subcluster_191394
uvig_40730	41088	47.82418224299065	Caudovirales	Medium-quality	Alistipes ihumii	virulent	cluster_120301	subcluster_151573
uvig_40731	40748	31.179444389908703	Caudovirales	Low-quality	Bacteroides uniformis	virulent	cluster_146631	subcluster_184896
uvig_40732	40430	40.14098441751175	Caudovirales	Medium-quality	Bacteroides fragilis	virulent	cluster_135156	subcluster_169963
uvig_40735	37755	29.63316117070587	Caudovirales	Medium-quality	Clostridioides difficile	temperate	cluster_38851	subcluster_48896
uvig_40740	35792	42.54861421546715	Caudovirales	Low-quality	Eubacterium hallii	virulent	cluster_218922	subcluster_275867
uvig_40744	32342	45.93407952507575	Caudovirales	High-quality	Lawsonia intracellularis	virulent	cluster_105114	subcluster_132538
uvig_40745	30892	55.64223747248479	Caudovirales	Medium-quality	Bilophila wadsworthia	virulent	cluster_23368	subcluster_29297
uvig_40746	30604	54.03215265978304	Caudovirales	Medium-quality	Faecalibacterium prausnitzii	virulent	cluster_272096	subcluster_341737
uvig_40750	24134	54.475014502361816	Caudovirales	Low-quality	Citrobacter rodentium	virulent	cluster_80823	subcluster_101549
uvig_40752	22897	45.17622395947068	Caudovirales	Not-determined	Bacteroides xylanisolvens	virulent	cluster_160878	subcluster_202462
uvig_40757	17804	42.4623680071894	Caudovirales	Medium-quality	Ruthenibacterium lactatiformans	temperate	cluster_260189	subcluster_326494
uvig_40763	15574	28.155900860408373	Caudovirales	Low-quality	Ruminococcus bromii	temperate	cluster_271437	subcluster_340722
uvig_40765	15448	54.38244432936303	Caudovirales	Low-quality	Intestinimonas butyriciproducens	temperate	cluster_253825	subcluster_318809
uvig_40767	15173	33.328939563698675	Caudovirales	Low-quality	Bacteroides ovatus	virulent	cluster_178777	subcluster_225676
uvig_40776	12317	41.16262076804416	Caudovirales	Low-quality	Eubacterium hallii	virulent	cluster_241796	subcluster_304023
uvig_40778	11544	48.63132363132363	Caudovirales	Low-quality	Ruminococcus bromii	virulent	cluster_264023	subcluster_331265
uvig_40780	11194	60.228693943183856	Caudovirales	Low-quality	Faecalibacterium prausnitzii	virulent	cluster_173080	subcluster_218579
uvig_40783	10413	53.375588207048885	Caudovirales	Low-quality	Flavonifractor plautii	virulent	cluster_268329	subcluster_336815
uvig_40824	31573	52.74760079815032	Caudovirales	Complete	Ruminococcus bicirculans	virulent	cluster_98556	subcluster_124183
uvig_40825	42145	58.13975560564717	Caudovirales	Medium-quality	Faecalibacterium prausnitzii	temperate	cluster_225936	subcluster_284372
uvig_40843	33014	52.98964075846611	Caudovirales	Medium-quality	Faecalibacterium prausnitzii	virulent	cluster_129731	subcluster_163298
uvig_40844	29392	46.46502449646162	Caudovirales	Medium-quality	Ruminococcus bicirculans	virulent	cluster_74156	subcluster_93501
uvig_40846	32946	40.43890001821162	Caudovirales	Low-quality	Barnesiella intestinihominis	virulent	cluster_112125	subcluster_141377
uvig_40849	98592	32.62536514118793	Caudovirales	High-quality	Parabacteroides distasonis	virulent	cluster_12015	subcluster_15005
uvig_40850	79397	47.67182639142537	Caudovirales	Medium-quality	Clostridium phoceensis	temperate	cluster_74433	subcluster_93825
uvig_40851	60135	54.26789723122973	Caudovirales	Complete	Bifidobacterium adolescentis B;Bifidobacterium pseudocatenulatum;Bifidobacterium angulatum;NA	temperate	cluster_236311	subcluster_297229
uvig_40852	55262	34.30386160471934	Caudovirales	Low-quality	Bacteroides xylanisolvens	virulent	cluster_32933	subcluster_41360
uvig_40853	45470	51.035847811744006	Caudovirales	High-quality	Flavonifractor plautii	temperate	cluster_85344	subcluster_107397
uvig_40854	40266	56.25341479163563	Caudovirales	Low-quality	Coprococcus eutactus	virulent	cluster_270509	subcluster_339445
uvig_40860	26232	32.631899969502896	Caudovirales	Low-quality	Prevotella copri	virulent	cluster_69335	subcluster_87583
uvig_40861	24873	53.20226751899651	Caudovirales	Low-quality	Faecalibacterium prausnitzii	virulent	cluster_22395	subcluster_28074
uvig_40863	21987	33.69718470005003	Caudovirales	Low-quality	Prevotella copri	virulent	cluster_78982	subcluster_99346
uvig_40866	14886	33.50799408840521	Caudovirales	Low-quality	Bacteroides uniformis	virulent	cluster_171709	subcluster_216834
uvig_40867	14210	37.38916256157636	Caudovirales	Low-quality	Bacteroides vulgatus	virulent	cluster_187669	subcluster_236696
uvig_40870	12808	33.82261086820737	Caudovirales	Low-quality	Bacteroides uniformis	virulent	cluster_123605	subcluster_155702
uvig_40875	10707	34.93041935182591	Caudovirales	Low-quality	Anaerostipes hadrus	virulent	cluster_152007	subcluster_191395
uvig_40877	10228	46.9691044192413	Caudovirales	Low-quality	Ruminiclostridium siraeum	temperate	cluster_162176	subcluster_204112
uvig_40878	10199	52.338464555348565		Not-determined	Lawsonia intracellularis	virulent	cluster_146632	subcluster_184897
uvig_40902	43971	57.2445475426986	Caudovirales	Complete	ER4 sp1	temperate	cluster_57184	subcluster_72145
uvig_40903	50761	40.04452236953567	Caudovirales	Medium-quality	Yersinia pseudotuberculosis	virulent	cluster_46128	subcluster_57989
uvig_40906	82956	31.19726119870775	Caudovirales	Low-quality	Odoribacter splanchnicus	virulent	cluster_38852	subcluster_48898
uvig_40908	73054	40.40025186848085	Caudovirales	Medium-quality	Prevotella copri	virulent	cluster_112019	subcluster_141253
uvig_40909	62258	59.8172122458158	Caudovirales	High-quality	Fusicatenibacter saccharivorans	temperate	cluster_88422	subcluster_111527
uvig_40910	58835	31.29939661765956	Caudovirales	Low-quality	Elizabethkingia anophelis	virulent	cluster_218923	subcluster_275868
uvig_40911	47713	57.9841971789659	Caudovirales	High-quality	Butyricimonas virosa	virulent	cluster_35740	subcluster_44949
uvig_40915	39807	64.34797899866858	Caudovirales	High-quality	Bifidobacterium longum	temperate	cluster_23369	subcluster_29299
uvig_40917	36515	42.87279200328632	Caudovirales	High-quality	Eubacterium E hallii;Eubacterium E hallii A	temperate	cluster_272097	subcluster_341738
uvig_40921	32403	56.49168286887016	Caudovirales	Medium-quality	Intestinimonas butyriciproducens	virulent	cluster_91691	subcluster_115464
uvig_40923	27545	36.66727173715738	Caudovirales	Medium-quality	Holdemanella biformis	temperate	cluster_195966	subcluster_247020
uvig_40925	26433	33.43547837929861	Caudovirales	Medium-quality	GCF 000752095.2	virulent	cluster_30709	subcluster_38567
uvig_40931	19843	46.12205815652875	Caudovirales	Medium-quality	Lawsonia intracellularis	virulent	cluster_160879	subcluster_202463
uvig_40934	18362	50.11436662672912	Caudovirales	Low-quality	Faecalibacterium prausnitzii	temperate	cluster_260190	subcluster_326495
uvig_40935	18344	31.61251635412124	Caudovirales	Low-quality	Barnesiella intestinihominis	virulent	cluster_271438	subcluster_340723
uvig_40937	17000	29.105882352941176	Caudovirales	Low-quality	Odoribacter splanchnicus	virulent	cluster_253826	subcluster_318810
uvig_40940	16227	53.1090158378012	Caudovirales	Low-quality	Ruminococcaceae bacterium	virulent	cluster_178778	subcluster_225677
uvig_40941	15562	47.10834083022748	Caudovirales	Low-quality	Tidjanibacter massiliensis	virulent	cluster_241797	subcluster_304024
uvig_40942	14981	54.17528869901875	Caudovirales	Low-quality	Enterobacter cloacae	virulent	cluster_264024	subcluster_331266
uvig_40944	13946	53.83622544098666	Caudovirales	Low-quality	Intestinimonas butyriciproducens	temperate	cluster_173081	subcluster_218580
uvig_40946	12478	43.67687129347652	Caudovirales	Low-quality	Parabacteroides merdae	virulent	cluster_258528	subcluster_324468
uvig_40947	10899	45.949169648591614		Low-quality	Salmonella enterica	virulent	cluster_98557	subcluster_124184
uvig_40951	10254	54.203237760873805	Caudovirales	Low-quality	Enterobacter cloacae	virulent	cluster_225937	subcluster_284373
uvig_41006	44603	44.50373293276237	Caudovirales	Complete	Bacteroides uniformis	virulent	cluster_187419	subcluster_236397
uvig_41007	49226	49.00662251655629	Caudovirales	Complete	Dorea longicatena	virulent	cluster_129732	subcluster_163299
uvig_41010	28864	33.97311529933481	Caudovirales	Medium-quality	Holdemanella biformis	temperate	cluster_143639	subcluster_180840
uvig_41016	17930	37.75794757389849	Caudovirales	Low-quality	Ruminococcus faecis	virulent	cluster_74157	subcluster_93504
uvig_41031	19719	37.74532177088087	Caudovirales	Low-quality	Barnesiella intestinihominis	virulent	cluster_112126	subcluster_141378
uvig_41039	78372	39.27167866074618	Caudovirales	High-quality	Barnesiella intestinihominis	virulent	cluster_12016	subcluster_15006
uvig_41040	23035	52.77621011504233	Caudovirales	Low-quality	Alistipes shahii	virulent	cluster_32934	subcluster_41361
uvig_41052	41203	43.620610149746376	Caudovirales	Low-quality	Faecalibacterium prausnitzii	virulent	cluster_270510	subcluster_339446
uvig_41054	34045	46.15068291966515	Caudovirales	Low-quality	Faecalibacterium prausnitzii	virulent	cluster_69336	subcluster_87584
