contig_id	contig_length	provirus	proviral_length	gene_count	viral_genes	host_genes	checkv_quality	miuvig_quality	completeness	completeness_method	contamination	kmer_freq	warnings
UHGV-1364859	32265	No	NA	47	12	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
UHGV-1864891	5440	No	NA	8	3	0	High-quality	High-quality	90.93	AAI-based (high-confidence)	0.0	1.0	
UHGV-0126121	46539	No	NA	74	33	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
UHGV-1433956	106924	No	NA	108	31	0	High-quality	High-quality	96.02	AAI-based (high-confidence)	0.0	1.0	
UHGV-0140779	38573	No	NA	62	19	2	High-quality	High-quality	98.8	AAI-based (medium-confidence)	0.0	1.0	
UHGV-0140775	35888	No	NA	49	24	0	Medium-quality	Genome-fragment	83.09	AAI-based (high-confidence)	0.0	1.0	
UHGV-0140774	33914	No	NA	52	30	0	High-quality	High-quality	96.26	AAI-based (high-confidence)	0.0	1.0	
UHGV-1441162	6404	No	NA	7	4	0	High-quality	High-quality	95.88	AAI-based (high-confidence)	0.0	1.0	
UHGV-0151526	55981	No	NA	96	17	1	High-quality	High-quality	97.14	AAI-based (high-confidence)	0.0	1.0	
UHGV-1870760	40320	No	NA	69	24	0	High-quality	High-quality	99.32	AAI-based (high-confidence)	0.0	1.0	
UHGV-1870762	50792	No	NA	84	20	1	High-quality	High-quality	98.98	AAI-based (high-confidence)	0.0	1.0	
UHGV-0119712	42129	No	NA	46	13	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
UHGV-0000218	38007	No	NA	55	13	2	High-quality	High-quality	90.74	AAI-based (high-confidence)	0.0	1.0	
UHGV-0386947	38235	No	NA	55	15	1	High-quality	High-quality	98.49	AAI-based (high-confidence)	0.0	1.0	
UHGV-0119716	40155	No	NA	59	22	1	High-quality	High-quality	94.48	AAI-based (medium-confidence)	0.0	1.0	
UHGV-0307778	60743	No	NA	97	17	2	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
UHGV-1358081	5992	No	NA	9	3	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.01	
UHGV-0193978	31800	No	NA	48	21	1	High-quality	High-quality	93.2	AAI-based (medium-confidence)	0.0	1.0	
UHGV-0866318	37670	No	NA	79	21	1	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
UHGV-1372583	37836	No	NA	42	12	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
UHGV-1372569	4939	No	NA	8	6	0	High-quality	High-quality	97.24	AAI-based (high-confidence)	0.0	1.0	
UHGV-1372562	4887	No	NA	8	7	0	High-quality	High-quality	99.46	AAI-based (high-confidence)	0.0	1.0	
UHGV-1372561	4946	No	NA	8	6	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
UHGV-1372568	4907	No	NA	6	6	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
UHGV-1372566	4943	No	NA	8	7	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
UHGV-1372547	36252	No	NA	54	20	0	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.0	
UHGV-1372541	5015	No	NA	7	5	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
UHGV-1372559	36212	No	NA	42	10	1	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
UHGV-1372552	105245	No	NA	134	17	4	High-quality	High-quality	99.05	AAI-based (high-confidence)	0.0	1.0	
UHGV-1544648	44966	No	NA	65	53	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
UHGV-0104297	41915	No	NA	53	7	0	High-quality	High-quality	97.42	AAI-based (high-confidence)	0.0	1.0	
UHGV-0018138	35070	No	NA	54	16	1	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
UHGV-0018137	35088	No	NA	59	21	0	High-quality	High-quality	94.02	AAI-based (high-confidence)	0.0	1.01	
UHGV-0018205	198389	No	NA	176	15	2	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
UHGV-0018180	63982	No	NA	79	30	1	High-quality	High-quality	99.02	AAI-based (high-confidence)	0.0	1.0	
UHGV-0018230	32727	No	NA	55	9	0	High-quality	High-quality	99.3	AAI-based (medium-confidence)	0.0	1.0	
UHGV-0018223	33363	No	NA	51	28	0	High-quality	High-quality	96.12	AAI-based (high-confidence)	0.0	1.0	
UHGV-0018258	60732	No	NA	87	33	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
UHGV-0018241	186441	No	NA	211	32	7	High-quality	High-quality	98.67	AAI-based (high-confidence)	0.0	1.0	
UHGV-0018261	58535	No	NA	98	19	1	High-quality	High-quality	99.06	AAI-based (medium-confidence)	0.0	1.0	
UHGV-0018259	63494	No	NA	75	6	2	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.0	
UHGV-1458211	43089	No	NA	49	25	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
UHGV-0184397	59762	No	NA	109	14	2	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
UHGV-1538021	41992	No	NA	61	34	0	High-quality	High-quality	100.0	AAI-based (medium-confidence)	0.0	1.0	
UHGV-1541723	41783	No	NA	41	20	1	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
UHGV-1955358	39573	No	NA	61	26	2	High-quality	High-quality	90.98	AAI-based (high-confidence)	0.0	1.0	
UHGV-1935200	60456	No	NA	81	14	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
UHGV-1496292	42661	No	NA	65	13	0	High-quality	High-quality	99.9	AAI-based (high-confidence)	0.0	1.0	
UHGV-1496294	43597	No	NA	66	15	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
UHGV-0142311	31044	No	NA	45	16	1	High-quality	High-quality	94.9	AAI-based (high-confidence)	0.0	1.0	
UHGV-0128817	35956	No	NA	53	20	0	High-quality	High-quality	90.3	AAI-based (high-confidence)	0.0	1.0	
UHGV-0085807	41343	No	NA	56	19	4	High-quality	High-quality	98.12	AAI-based (high-confidence)	0.0	1.0	
UHGV-0107855	45380	No	NA	65	13	2	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.01	
UHGV-1366087	30086	No	NA	40	19	1	High-quality	High-quality	99.78	AAI-based (high-confidence)	0.0	1.0	
UHGV-0172914	43855	No	NA	51	27	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
UHGV-0348706	51611	No	NA	60	12	1	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
UHGV-0199584	40081	No	NA	52	9	1	High-quality	High-quality	90.5	AAI-based (medium-confidence)	0.0	1.0	
UHGV-0374040	42056	No	NA	76	28	1	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
UHGV-0102725	44533	No	NA	70	17	0	High-quality	High-quality	99.21	AAI-based (high-confidence)	0.0	1.0	
UHGV-0017671	67968	No	NA	80	12	1	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
UHGV-0026979	37008	No	NA	54	29	0	High-quality	High-quality	96.73	AAI-based (high-confidence)	0.0	1.0	
UHGV-0028044	43412	No	NA	58	10	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
UHGV-0132219	63156	No	NA	110	16	4	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
UHGV-1364169	47013	No	NA	71	22	1	High-quality	High-quality	97.5	AAI-based (high-confidence)	0.0	1.0	
UHGV-0036619	39743	No	NA	74	15	1	High-quality	High-quality	98.94	AAI-based (high-confidence)	0.0	1.0	
UHGV-0036620	39764	No	NA	71	19	1	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
UHGV-0036682	209049	No	NA	248	27	9	High-quality	High-quality	98.3	AAI-based (high-confidence)	0.0	1.0	
UHGV-0036688	98171	No	NA	114	20	3	High-quality	High-quality	99.17	AAI-based (high-confidence)	0.0	1.0	
UHGV-0036693	146611	No	NA	169	30	6	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
UHGV-0036695	187597	No	NA	219	34	7	High-quality	High-quality	99.29	AAI-based (high-confidence)	0.0	1.0	
UHGV-0036700	40616	No	NA	52	9	1	High-quality	High-quality	98.38	AAI-based (high-confidence)	0.0	1.0	
UHGV-0036706	42817	No	NA	75	14	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
UHGV-0036708	43512	No	NA	63	11	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
UHGV-0036727	60118	No	NA	94	28	1	High-quality	High-quality	100.0	AAI-based (medium-confidence)	0.0	1.0	
UHGV-0083202	36251	No	NA	51	26	1	High-quality	High-quality	93.47	AAI-based (high-confidence)	0.0	1.0	
UHGV-0126073	36340	No	NA	57	15	2	High-quality	High-quality	96.93	AAI-based (high-confidence)	0.0	1.0	
UHGV-1386893	11752	No	NA	14	5	0	Complete	High-quality	100.0	ITR (high-confidence)	0.0	1.01	
UHGV-0065831	45861	No	NA	63	16	0	High-quality	High-quality	93.21	AAI-based (medium-confidence)	0.0	1.0	
UHGV-0849245	2895	No	NA	3	3	0	High-quality	High-quality	100.0	AAI-based (medium-confidence)	0.0	1.0	
UHGV-0201303	13047	No	NA	15	4	0	High-quality	High-quality	100.0	AAI-based (medium-confidence)	0.0	1.0	
UHGV-0144318	39210	No	NA	56	19	0	High-quality	High-quality	96.75	AAI-based (high-confidence)	0.0	1.0	
UHGV-0370876	64533	No	NA	80	16	1	High-quality	High-quality	98.16	AAI-based (high-confidence)	0.0	1.0	
UHGV-0106947	40779	No	NA	62	25	1	High-quality	High-quality	94.31	AAI-based (high-confidence)	0.0	1.0	
UHGV-2103938	6047	No	NA	5	3	0	High-quality	High-quality	99.88	AAI-based (high-confidence)	0.0	1.0	
UHGV-0106948	51064	No	NA	80	21	0	High-quality	High-quality	94.23	AAI-based (high-confidence)	0.0	1.0	
UHGV-1488704	16655	No	NA	22	7	0	Complete	High-quality	100.0	ITR (medium-confidence)	0.0	1.0	
UHGV-1854216	6258	No	NA	6	3	0	High-quality	High-quality	97.97	AAI-based (high-confidence)	0.0	1.0	
UHGV-1854069	5887	No	NA	9	3	0	High-quality	High-quality	98.76	AAI-based (high-confidence)	0.0	1.0	
UHGV-1854221	6263	No	NA	8	3	0	High-quality	High-quality	98.49	AAI-based (high-confidence)	0.0	1.0	
UHGV-1854220	6263	No	NA	8	3	0	High-quality	High-quality	99.66	AAI-based (high-confidence)	0.0	1.0	
UHGV-1854296	6616	No	NA	7	3	0	High-quality	High-quality	99.21	AAI-based (high-confidence)	0.0	1.0	
UHGV-1854225	6261	No	NA	9	3	0	High-quality	High-quality	97.89	AAI-based (high-confidence)	0.0	1.0	
UHGV-1854372	4942	No	NA	9	6	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
UHGV-1854507	6029	No	NA	9	3	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
UHGV-1854505	6030	No	NA	9	2	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
UHGV-0028939	76135	No	NA	95	12	0	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.0	
UHGV-0031671	110172	No	NA	170	27	3	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
UHGV-1392185	65328	No	NA	76	11	1	High-quality	High-quality	97.09	AAI-based (high-confidence)	0.0	1.0	
UHGV-0024632	124856	No	NA	203	37	6	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
UHGV-0250181	82165	No	NA	74	11	0	High-quality	High-quality	90.48	AAI-based (high-confidence)	0.0	1.0	
UHGV-0334097	42522	No	NA	71	16	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
UHGV-0279818	77490	No	NA	149	31	3	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
UHGV-0038468	126718	No	NA	211	30	2	High-quality	High-quality	91.65	AAI-based (high-confidence)	0.0	1.0	
UHGV-1384664	43620	No	NA	50	25	0	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.0	
UHGV-0187047	36068	No	NA	60	19	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
UHGV-1859106	6609	No	NA	8	3	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
UHGV-0278927	2868	No	NA	2	2	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
UHGV-0350345	58691	No	NA	103	18	1	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
UHGV-0277912	42467	No	NA	79	13	1	High-quality	High-quality	99.39	AAI-based (high-confidence)	0.0	1.0	
UHGV-1526168	41500	No	NA	54	36	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
UHGV-0725559	107489	No	NA	141	30	3	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
UHGV-1526163	33853	No	NA	58	23	0	High-quality	High-quality	93.56	AAI-based (high-confidence)	0.0	1.0	
UHGV-1483795	16733	No	NA	23	7	0	Complete	High-quality	100.0	ITR (medium-confidence)	0.0	1.05	
UHGV-0190267	36826	No	NA	61	10	2	High-quality	High-quality	97.05	AAI-based (high-confidence)	0.0	1.0	
UHGV-0198629	35214	No	NA	56	21	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
UHGV-0201619	37561	No	NA	52	11	2	High-quality	High-quality	92.33	AAI-based (high-confidence)	0.0	1.0	
UHGV-0209023	44689	No	NA	74	12	1	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
UHGV-1446980	58771	No	NA	89	21	0	High-quality	High-quality	96.28	AAI-based (high-confidence)	0.0	1.0	
UHGV-1511805	30403	No	NA	45	10	0	High-quality	High-quality	92.68	AAI-based (high-confidence)	0.0	1.0	
UHGV-1499716	34899	No	NA	56	17	1	High-quality	High-quality	99.75	AAI-based (high-confidence)	0.0	1.0	
UHGV-0158860	57505	No	NA	77	11	4	High-quality	High-quality	100.0	AAI-based (medium-confidence)	0.0	1.0	
UHGV-0196809	33195	No	NA	55	23	1	High-quality	High-quality	95.29	AAI-based (high-confidence)	0.0	1.0	
UHGV-1941085	36119	No	NA	47	11	2	High-quality	High-quality	97.61	AAI-based (medium-confidence)	0.0	1.0	
UHGV-1513403	26133	No	NA	46	11	0	High-quality	High-quality	90.2	AAI-based (high-confidence)	0.0	1.0	
UHGV-0764366	60761	No	NA	89	11	2	High-quality	High-quality	91.62	AAI-based (high-confidence)	0.0	1.01	
UHGV-0861943	2851	No	NA	3	2	0	Complete	High-quality	100.0	ITR (high-confidence)	0.0	1.01	
UHGV-0205590	38454	No	NA	44	12	1	High-quality	High-quality	92.78	AAI-based (medium-confidence)	0.0	1.0	
UHGV-0159196	33914	No	NA	57	21	0	High-quality	High-quality	96.02	AAI-based (medium-confidence)	0.0	1.0	
UHGV-0338188	44896	No	NA	63	16	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
UHGV-1995730	59484	No	NA	82	14	2	High-quality	High-quality	95.02	AAI-based (high-confidence)	0.0	1.0	
UHGV-1361789	39416	No	NA	51	12	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
UHGV-0036379	42087	No	NA	72	15	2	High-quality	High-quality	93.05	AAI-based (high-confidence)	0.0	1.0	
UHGV-0371346	10804	No	NA	12	5	0	High-quality	High-quality	92.02	AAI-based (medium-confidence)	0.0	1.0	
UHGV-0117850	41051	No	NA	61	22	2	High-quality	High-quality	100.0	AAI-based (medium-confidence)	0.0	1.0	
UHGV-1540624	38732	No	NA	59	45	0	High-quality	High-quality	99.72	AAI-based (high-confidence)	0.0	1.0	
UHGV-0004441	53285	No	NA	82	23	2	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
UHGV-0153289	59848	No	NA	98	27	0	High-quality	High-quality	99.14	AAI-based (high-confidence)	0.0	1.0	
UHGV-0133383	38211	No	NA	49	6	1	High-quality	High-quality	92.36	AAI-based (high-confidence)	0.0	1.0	
UHGV-0130872	32389	No	NA	50	21	0	High-quality	High-quality	90.06	AAI-based (high-confidence)	0.0	1.0	
UHGV-1439980	5587	No	NA	10	6	0	High-quality	High-quality	99.61	AAI-based (high-confidence)	0.0	1.0	
UHGV-0036511	39447	No	NA	51	8	0	High-quality	High-quality	98.8	AAI-based (high-confidence)	0.0	1.0	
UHGV-1395815	32647	No	NA	46	14	0	High-quality	High-quality	91.92	AAI-based (high-confidence)	0.0	1.0	
UHGV-0020181	82424	No	NA	124	20	2	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
UHGV-0036701	36752	No	NA	54	10	1	High-quality	High-quality	96.34	AAI-based (high-confidence)	0.0	1.0	
UHGV-0234632	86012	No	NA	108	17	2	High-quality	High-quality	99.27	AAI-based (high-confidence)	0.0	1.0	
UHGV-1431917	41942	No	NA	67	11	1	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
UHGV-0023277	44114	No	NA	57	22	2	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
UHGV-0009322	17158	No	NA	24	7	0	Medium-quality	Genome-fragment	86.56	AAI-based (medium-confidence)	0.0	1.0	
UHGV-0184752	43856	No	NA	63	7	1	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
UHGV-1479240	29952	No	NA	41	16	0	High-quality	High-quality	95.26	AAI-based (high-confidence)	0.0	1.0	
UHGV-0184751	39869	No	NA	60	15	1	High-quality	High-quality	98.36	AAI-based (high-confidence)	0.0	1.0	
UHGV-0185859	4933	No	NA	7	5	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
UHGV-0185860	4780	No	NA	8	4	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
UHGV-0185862	6224	No	NA	7	3	0	High-quality	High-quality	97.29	AAI-based (high-confidence)	0.0	1.0	
UHGV-0185863	4782	No	NA	6	5	0	High-quality	High-quality	99.62	AAI-based (high-confidence)	0.0	1.0	
UHGV-0185854	4408	No	NA	6	2	0	High-quality	High-quality	98.64	AAI-based (medium-confidence)	0.0	1.0	
UHGV-0185855	5657	No	NA	8	5	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
UHGV-0185856	6404	No	NA	5	3	0	High-quality	High-quality	98.48	AAI-based (high-confidence)	0.0	1.0	
UHGV-0185857	6452	No	NA	7	3	0	High-quality	High-quality	96.71	AAI-based (high-confidence)	0.0	1.0	
UHGV-0185876	6509	No	NA	7	3	0	High-quality	High-quality	99.98	AAI-based (high-confidence)	0.0	1.0	
UHGV-0185877	5954	No	NA	7	2	0	High-quality	High-quality	99.78	AAI-based (high-confidence)	0.0	1.0	
UHGV-0188899	36864	No	NA	65	22	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
UHGV-0188896	45152	No	NA	74	18	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
UHGV-0188884	44459	No	NA	79	25	0	High-quality	High-quality	99.64	AAI-based (high-confidence)	0.0	1.0	
UHGV-0188864	6661	No	NA	8	3	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
UHGV-0188850	6395	No	NA	8	3	0	High-quality	High-quality	99.97	AAI-based (high-confidence)	0.0	1.0	
UHGV-0188826	6446	No	NA	6	3	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
UHGV-0188825	6544	No	NA	9	3	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
UHGV-0188815	59465	No	NA	100	18	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
UHGV-0188787	19729	No	NA	31	7	0	Complete	High-quality	100.0	ITR (high-confidence)	0.0	1.0	
UHGV-0188786	6337	No	NA	9	3	0	High-quality	High-quality	99.07	AAI-based (high-confidence)	0.0	1.0	
UHGV-1437788	17798	No	NA	21	4	0	High-quality	High-quality	98.53	AAI-based (high-confidence)	0.0	1.0	
UHGV-1507776	32011	No	NA	46	19	0	High-quality	High-quality	98.62	AAI-based (high-confidence)	0.0	1.0	
UHGV-1417320	57586	No	NA	106	17	1	High-quality	High-quality	99.95	AAI-based (high-confidence)	0.0	1.0	
UHGV-0159562	41874	No	NA	75	21	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
UHGV-0011594	59494	No	NA	82	29	0	High-quality	High-quality	95.55	AAI-based (high-confidence)	0.0	1.01	
UHGV-1374864	37179	No	NA	55	19	0	High-quality	High-quality	97.7	AAI-based (high-confidence)	0.0	1.0	
UHGV-0245893	55829	No	NA	98	19	0	High-quality	High-quality	97.11	AAI-based (high-confidence)	0.0	1.0	
UHGV-1456076	76340	No	NA	88	10	0	High-quality	High-quality	90.43	AAI-based (high-confidence)	0.0	1.0	
UHGV-1913087	5771	No	NA	8	4	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
UHGV-1913070	4752	No	NA	5	4	0	High-quality	High-quality	99.66	AAI-based (high-confidence)	0.0	1.0	
UHGV-1912235	5119	No	NA	8	5	0	High-quality	High-quality	97.32	AAI-based (high-confidence)	0.0	1.0	
UHGV-1911932	44693	No	NA	48	42	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
UHGV-1910255	4798	No	NA	9	4	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
UHGV-0091413	36548	No	NA	66	23	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
UHGV-1914200	58073	No	NA	98	33	1	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
UHGV-1914084	3912	No	NA	6	1	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
UHGV-0000369	40139	No	NA	49	11	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.01	
UHGV-0033404	64845	No	NA	77	15	2	High-quality	High-quality	96.37	AAI-based (high-confidence)	0.0	1.0	
UHGV-0028591	39281	No	NA	57	18	1	High-quality	High-quality	94.82	AAI-based (high-confidence)	0.0	1.0	
UHGV-1434821	29114	No	NA	35	9	0	High-quality	High-quality	97.96	AAI-based (high-confidence)	0.0	1.0	
UHGV-1502102	56971	No	NA	101	23	0	High-quality	High-quality	96.63	AAI-based (high-confidence)	0.0	1.0	
UHGV-1385538	40626	No	NA	52	12	1	High-quality	High-quality	100.0	AAI-based (medium-confidence)	0.0	1.0	
UHGV-1502107	56977	No	NA	96	20	3	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
UHGV-1365152	13459	No	NA	17	3	0	Complete	High-quality	100.0	ITR (high-confidence)	0.0	1.0	
UHGV-1499420	12755	No	NA	19	5	0	High-quality	High-quality	91.84	AAI-based (medium-confidence)	0.0	1.0	
UHGV-1353966	5282	No	NA	9	7	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
UHGV-0032424	50157	No	NA	74	12	0	High-quality	High-quality	94.81	AAI-based (medium-confidence)	0.0	1.0	
UHGV-0076415	35296	No	NA	45	35	1	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
UHGV-0335590	34227	No	NA	46	24	1	High-quality	High-quality	98.63	AAI-based (high-confidence)	0.0	1.0	
UHGV-0012289	74872	No	NA	118	18	3	High-quality	High-quality	94.07	AAI-based (high-confidence)	0.0	1.0	
UHGV-0329168	35180	No	NA	60	16	0	High-quality	High-quality	96.08	AAI-based (high-confidence)	0.0	1.0	
UHGV-0249510	6145	No	NA	8	3	0	High-quality	High-quality	96.31	AAI-based (high-confidence)	0.0	1.0	
UHGV-0387474	44321	No	NA	88	19	0	Complete	High-quality	100.0	DTR (medium-confidence)	0.0	1.01	
UHGV-0387488	33840	No	NA	50	22	1	High-quality	High-quality	98.27	AAI-based (high-confidence)	0.0	1.0	
UHGV-0387469	6472	No	NA	7	4	0	High-quality	High-quality	99.53	AAI-based (high-confidence)	0.0	1.0	
UHGV-0387471	5273	No	NA	9	5	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
UHGV-0387457	38026	No	NA	50	14	2	High-quality	High-quality	94.26	AAI-based (medium-confidence)	0.0	1.0	
UHGV-0387462	6681	No	NA	7	3	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
