contig_id	contig_length	provirus	proviral_length	gene_count	viral_genes	host_genes	checkv_quality	miuvig_quality	completeness	completeness_method	contamination	kmer_freq	warnings
OQ818700	53843	No	NA	75	37	0	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.0	
OQ818699	54190	No	NA	76	38	0	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.0	
OQ818698	54213	No	NA	79	36	0	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.0	
OQ818697	53820	No	NA	74	36	0	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.0	
OQ818696	54556	No	NA	79	38	0	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.0	
OQ818695	53494	No	NA	74	36	0	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.0	
OQ818694	53903	No	NA	78	36	0	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.0	
MT813197	39436	No	NA	59	43	0	High-quality	High-quality	99.45	AAI-based (high-confidence)	0.0	1.0	
OR578708	30482	No	NA	31	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
OR578707	45803	No	NA	74	4	2	Low-quality	Genome-fragment	22.42	HMM-based (lower-bound)	0.0	1.0	
OR578706	162978	No	NA	150	18	4	Medium-quality	Genome-fragment	78.77	HMM-based (lower-bound)	0.0	1.0	
OR506460	58683	No	NA	67	46	0	High-quality	High-quality	98.51	AAI-based (high-confidence)	0.0	1.0	
OR637327	177603	No	NA	276	190	0	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.0	
OR637326	178179	No	NA	277	190	0	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.0	
OR538032	244027	No	NA	376	165	0	High-quality	High-quality	90.66	AAI-based (high-confidence)	0.0	1.0	
OR620964	248678	No	NA	308	39	0	High-quality	High-quality	94.19	AAI-based (high-confidence)	0.0	1.0	
OR620963	92502	No	NA	131	35	0	High-quality	High-quality	96.67	AAI-based (high-confidence)	0.0	1.0	
OR670491	355583	No	NA	541	231	0	High-quality	High-quality	96.94	AAI-based (high-confidence)	0.0	1.0	
OR472329	121779	No	NA	205	81	0	High-quality	High-quality	94.29	AAI-based (high-confidence)	0.0	1.0	
OQ851348	43615	No	NA	65	53	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
OP534061	138084	No	NA	166	33	3	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
OR604635	42609	No	NA	54	40	0	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.0	
OR700190	48383	No	NA	76	69	0	High-quality	High-quality	97.66	AAI-based (high-confidence)	0.0	1.0	
OR589135	58217	No	NA	83	50	0	High-quality	High-quality	99.39	AAI-based (high-confidence)	0.0	1.0	
OP548052	44424	No	NA	56	31	0	High-quality	High-quality	99.89	AAI-based (high-confidence)	0.0	1.0	
OQ992558	166167	No	NA	263	252	0	High-quality	High-quality	98.79	AAI-based (high-confidence)	0.0	1.0	
OR529306	33766	No	NA	60	57	0	Low-quality	Genome-fragment	19.95	AAI-based (high-confidence)	0.0	1.0	
OK665488	73308	No	NA	96	67	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
MN101226	122724	No	NA	209	184	0	Medium-quality	Genome-fragment	72.89	AAI-based (high-confidence)	0.0	1.0	
OR567511	172888	No	NA	284	243	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
CP072507	54929	No	NA	55	30	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
OP562166	76147	No	NA	86	51	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
OL436246	138868	No	NA	192	137	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.01	
OL436245	144254	No	NA	205	128	0	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.0	
OR493421	252505	No	NA	300	93	1	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.0	
OR283216	66998	No	NA	96	43	1	High-quality	High-quality	99.7	AAI-based (medium-confidence)	0.0	1.0	
OR283215	17362	No	NA	25	9	0	High-quality	High-quality	99.78	AAI-based (high-confidence)	0.0	1.0	
OR283214	17362	No	NA	25	9	0	High-quality	High-quality	99.78	AAI-based (high-confidence)	0.0	1.0	
OR283213	17362	No	NA	25	9	0	High-quality	High-quality	99.78	AAI-based (high-confidence)	0.0	1.0	
OR283212	17448	No	NA	25	7	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
OR283211	17445	No	NA	25	7	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
OR283210	17438	No	NA	25	9	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
OR283209	17448	No	NA	25	7	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
OR283208	17364	No	NA	25	9	0	High-quality	High-quality	99.79	AAI-based (high-confidence)	0.0	1.0	
OR283207	17362	No	NA	25	9	0	High-quality	High-quality	99.78	AAI-based (high-confidence)	0.0	1.0	
OR283206	59932	No	NA	85	59	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
OQ756160	61032	No	NA	75	62	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
OK539833	87273	No	NA	130	116	0	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.01	
OK539832	157917	No	NA	209	187	0	High-quality	High-quality	99.91	AAI-based (high-confidence)	0.0	1.0	
LC779065	145093	No	NA	200	22	4	High-quality	High-quality	95.5	AAI-based (medium-confidence)	0.0	1.0	
OR577172	61282	No	NA	85	26	1	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.0	
MZ171369	37078	No	NA	62	20	1	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
OR228460	277803	No	NA	362	122	0	High-quality	High-quality	99.1	AAI-based (high-confidence)	0.0	1.0	
OR234010	38916	No	NA	66	30	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
OR234009	39150	No	NA	65	29	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
OR591532	45854	No	NA	58	37	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
OR578534	40456	No	NA	48	42	0	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.0	
OR545379	39368	No	NA	44	42	0	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.01	
OR509539	72635	No	NA	93	64	0	High-quality	High-quality	99.73	AAI-based (high-confidence)	0.0	1.0	
OR498728	89258	No	NA	128	117	1	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.01	
OR474483	42829	No	NA	59	51	0	High-quality	High-quality	99.34	AAI-based (high-confidence)	0.0	1.0	
MZ911962	57025	No	NA	83	54	0	High-quality	High-quality	95.7	AAI-based (high-confidence)	0.0	1.0	
OR413586	51694	No	NA	73	42	0	High-quality	High-quality	97.69	AAI-based (high-confidence)	0.0	1.0	
OR413585	239099	No	NA	259	135	0	High-quality	High-quality	97.3	AAI-based (high-confidence)	0.0	1.0	
OR413584	107599	No	NA	147	122	0	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.0	
OR413583	147005	No	NA	242	156	0	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.0	
OR413582	39530	No	NA	45	44	0	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.0	
OR413581	240593	No	NA	260	137	0	High-quality	High-quality	97.9	AAI-based (high-confidence)	0.0	1.0	
OR413580	53075	No	NA	71	41	0	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.0	
OR413579	39459	No	NA	57	50	0	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.0	
OR413578	240348	No	NA	256	137	0	High-quality	High-quality	97.81	AAI-based (high-confidence)	0.0	1.0	
OR413577	53144	No	NA	73	41	0	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.0	
OR413576	52451	No	NA	71	42	0	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.0	
OR413575	210197	No	NA	225	98	0	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.0	
OR180314	49786	No	NA	70	28	0	High-quality	High-quality	99.64	AAI-based (high-confidence)	0.0	1.0	
OR180313	50353	No	NA	71	28	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
OR180312	50304	No	NA	71	28	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
OR180310	44699	No	NA	80	44	0	High-quality	High-quality	99.52	AAI-based (high-confidence)	0.0	1.0	
OR180309	44580	No	NA	79	42	0	High-quality	High-quality	99.29	AAI-based (high-confidence)	0.0	1.0	
OR180308	44580	No	NA	79	42	0	High-quality	High-quality	99.29	AAI-based (high-confidence)	0.0	1.0	
OR180307	98154	No	NA	158	62	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
OR180306	44862	No	NA	83	44	0	High-quality	High-quality	99.88	AAI-based (high-confidence)	0.0	1.0	
OR613483	156193	No	NA	228	208	0	High-quality	High-quality	97.9	AAI-based (high-confidence)	0.0	1.0	
OR613482	156308	No	NA	225	205	0	High-quality	High-quality	97.97	AAI-based (high-confidence)	0.0	1.0	
OR613481	41805	No	NA	62	56	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
OR613480	55220	No	NA	88	51	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
OR613479	15972	No	NA	21	10	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
OR613478	63076	No	NA	103	24	0	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.0	
OR613477	15297	No	NA	22	13	0	High-quality	High-quality	98.04	AAI-based (high-confidence)	0.0	1.0	
OR613476	41797	No	NA	63	56	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
OR613475	61926	No	NA	89	47	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
OR613474	56687	No	NA	80	26	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
OR613473	54880	No	NA	98	31	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
OR613472	41530	No	NA	61	57	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
OR613471	155851	No	NA	221	199	0	High-quality	High-quality	97.68	AAI-based (high-confidence)	0.0	1.0	
OR613470	20207	No	NA	32	10	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
OR613469	59136	No	NA	103	91	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
OR613468	41785	No	NA	70	27	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
OR613467	48999	No	NA	79	31	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
OR613466	62344	No	NA	104	21	0	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.0	
OR402836	7020	No	NA	12	3	0	Medium-quality	Genome-fragment	88.58	AAI-based (medium-confidence)	0.0	1.0	
OQ992562	280316	No	NA	370	122	0	High-quality	High-quality	99.99	AAI-based (high-confidence)	0.0	1.0	
OQ992561	278927	No	NA	357	122	0	High-quality	High-quality	99.5	AAI-based (high-confidence)	0.0	1.0	
OQ992560	66107	No	NA	93	86	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
OQ992559	71977	No	NA	89	60	0	High-quality	High-quality	98.82	AAI-based (high-confidence)	0.0	1.0	
OQ992557	61365	No	NA	88	51	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
OQ992556	65863	No	NA	92	83	0	High-quality	High-quality	99.71	AAI-based (high-confidence)	0.0	1.0	
OQ992555	65864	No	NA	92	83	0	High-quality	High-quality	99.72	AAI-based (high-confidence)	0.0	1.0	
OQ992554	91698	No	NA	166	156	0	High-quality	High-quality	98.6	AAI-based (high-confidence)	0.0	1.0	
OQ992553	61543	No	NA	87	50	1	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
OQ992552	65845	No	NA	92	84	0	High-quality	High-quality	99.69	AAI-based (high-confidence)	0.0	1.0	
OQ992551	45509	No	NA	71	48	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
OR555718	48244	No	NA	57	33	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
OQ745668	43873	No	NA	48	30	0	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.01	
BK062760	8828	No	NA	20	1	1	Low-quality	Genome-fragment	5.56	HMM-based (lower-bound)	0.0	1.0	
OQ817837	33215	No	NA	48	17	0	Medium-quality	Genome-fragment	61.93	AAI-based (high-confidence)	0.0	1.03	
OQ817842	50543	No	NA	68	29	0	High-quality	High-quality	94.14	AAI-based (high-confidence)	0.0	1.08	
OQ817832	58030	No	NA	70	24	1	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
OQ817833	46435	No	NA	60	30	0	Medium-quality	Genome-fragment	87.04	AAI-based (high-confidence)	0.0	1.0	
OQ817834	46012	No	NA	59	30	0	Medium-quality	Genome-fragment	86.36	AAI-based (high-confidence)	0.0	1.0	
OQ817835	43305	No	NA	53	26	0	Medium-quality	Genome-fragment	80.89	AAI-based (high-confidence)	0.0	1.0	
OQ817836	46215	No	NA	58	29	0	Medium-quality	Genome-fragment	86.53	AAI-based (high-confidence)	0.0	1.0	
OQ817838	46086	No	NA	60	30	0	Medium-quality	Genome-fragment	86.23	AAI-based (high-confidence)	0.0	1.0	
OQ817839	46478	No	NA	60	29	0	Medium-quality	Genome-fragment	86.76	AAI-based (high-confidence)	0.0	1.0	
OQ817840	45982	No	NA	64	33	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
OQ817841	45029	No	NA	60	31	0	High-quality	High-quality	99.96	AAI-based (high-confidence)	0.0	1.0	
OQ817843	46478	No	NA	59	29	0	Medium-quality	Genome-fragment	86.76	AAI-based (high-confidence)	0.0	1.0	
OQ817844	45648	No	NA	58	28	0	Medium-quality	Genome-fragment	86.68	AAI-based (high-confidence)	0.0	1.0	
OQ859057	36480	No	NA	49	17	0	High-quality	High-quality	99.72	AAI-based (high-confidence)	0.0	1.03	
OQ859056	36480	No	NA	49	17	0	High-quality	High-quality	99.72	AAI-based (high-confidence)	0.0	1.03	
OQ859055	36480	No	NA	49	17	0	High-quality	High-quality	99.72	AAI-based (high-confidence)	0.0	1.03	
OQ859054	36282	No	NA	49	17	0	High-quality	High-quality	99.18	AAI-based (high-confidence)	0.0	1.02	
OQ859053	36282	No	NA	49	17	0	High-quality	High-quality	99.18	AAI-based (high-confidence)	0.0	1.02	
OQ859052	36282	No	NA	49	17	0	High-quality	High-quality	99.18	AAI-based (high-confidence)	0.0	1.02	
OQ859051	36282	No	NA	49	17	0	High-quality	High-quality	99.18	AAI-based (high-confidence)	0.0	1.02	
OQ859050	36282	No	NA	49	17	0	High-quality	High-quality	99.18	AAI-based (high-confidence)	0.0	1.02	
OQ859049	36282	No	NA	49	17	0	High-quality	High-quality	99.18	AAI-based (high-confidence)	0.0	1.02	
OQ859048	36282	No	NA	49	17	0	High-quality	High-quality	99.18	AAI-based (high-confidence)	0.0	1.02	
OQ859047	36282	No	NA	49	17	0	High-quality	High-quality	99.18	AAI-based (high-confidence)	0.0	1.02	
OQ859046	36282	No	NA	49	17	0	High-quality	High-quality	99.18	AAI-based (high-confidence)	0.0	1.02	
OQ859045	36282	No	NA	49	17	0	High-quality	High-quality	99.18	AAI-based (high-confidence)	0.0	1.02	
OQ859044	36282	No	NA	49	17	0	High-quality	High-quality	99.18	AAI-based (high-confidence)	0.0	1.02	
OQ859043	36678	No	NA	49	17	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.03	
OR466728	48315	No	NA	78	65	0	High-quality	High-quality	98.47	AAI-based (high-confidence)	0.0	1.01	
OR502445	157089	No	NA	199	169	0	High-quality	High-quality	99.41	AAI-based (high-confidence)	0.0	1.0	
OR492660	49460	No	NA	77	70	0	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.0	
OQ884031	44601	No	NA	66	42	0	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.0	
OQ884030	151475	No	NA	223	123	0	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.0	
OQ884029	41198	No	NA	62	26	3	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.0	
OQ884028	44357	No	NA	69	46	0	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.0	
OQ884027	65696	No	NA	92	86	0	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.0	
OQ884026	42833	No	NA	54	46	0	High-quality	High-quality	97.57	AAI-based (high-confidence)	0.0	1.0	
OR584314	40865	No	NA	48	40	0	High-quality	High-quality	98.65	AAI-based (high-confidence)	0.0	1.0	
OR387886	40301	No	NA	51	47	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
OR548257	56324	No	NA	76	30	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
OR521088	41206	No	NA	64	35	0	High-quality	High-quality	99.13	AAI-based (high-confidence)	0.0	1.0	
OR521087	71141	No	NA	121	67	0	High-quality	High-quality	98.79	AAI-based (high-confidence)	0.0	1.0	
OR521086	73415	No	NA	133	124	0	High-quality	High-quality	96.44	AAI-based (high-confidence)	0.0	1.0	
OR521085	80277	No	NA	130	35	0	High-quality	High-quality	100.0	AAI-based (medium-confidence)	0.0	1.0	
OR521084	41522	No	NA	61	57	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
OR521083	80037	No	NA	129	67	0	High-quality	High-quality	97.31	AAI-based (high-confidence)	0.0	1.0	
OR521082	76740	No	NA	142	133	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
OR521081	59182	No	NA	87	56	0	High-quality	High-quality	99.78	AAI-based (high-confidence)	0.0	1.0	
OR521080	67767	No	NA	113	22	1	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.06	
OR521079	41810	No	NA	62	56	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
OR521078	54512	No	NA	81	43	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
OR521077	15297	No	NA	22	13	0	High-quality	High-quality	98.04	AAI-based (high-confidence)	0.0	1.0	
OR521076	60613	No	NA	94	84	0	High-quality	High-quality	99.04	AAI-based (high-confidence)	0.0	1.0	
OR521075	59302	No	NA	91	85	0	High-quality	High-quality	96.89	AAI-based (high-confidence)	0.0	1.0	
OR521074	56410	No	NA	84	49	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
OR521073	41099	No	NA	62	38	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
OR521072	17363	No	NA	25	9	0	High-quality	High-quality	99.79	AAI-based (high-confidence)	0.0	1.0	
OR521071	67607	No	NA	88	41	0	High-quality	High-quality	99.68	AAI-based (high-confidence)	0.0	1.0	
OR521070	155718	No	NA	226	206	0	High-quality	High-quality	97.61	AAI-based (high-confidence)	0.0	1.0	
OR521069	68701	No	NA	101	97	0	High-quality	High-quality	98.88	AAI-based (high-confidence)	0.0	1.0	
OR521068	52332	No	NA	94	79	0	High-quality	High-quality	99.88	AAI-based (high-confidence)	0.0	1.0	
OR521067	16228	No	NA	22	11	0	High-quality	High-quality	95.66	AAI-based (high-confidence)	0.0	1.0	
OR521066	45575	No	NA	72	63	0	High-quality	High-quality	93.0	AAI-based (high-confidence)	0.0	1.0	
OR521065	54333	No	NA	88	84	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
OR521064	42226	No	NA	70	28	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
OR521063	69888	No	NA	101	92	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
OR521062	67607	No	NA	88	41	0	High-quality	High-quality	99.68	AAI-based (high-confidence)	0.0	1.0	
OR521061	73415	No	NA	133	124	0	High-quality	High-quality	96.44	AAI-based (high-confidence)	0.0	1.0	
OR521060	43653	No	NA	66	34	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
OR521059	63246	No	NA	110	25	0	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.06	
OR521058	48060	No	NA	75	37	0	High-quality	High-quality	96.66	AAI-based (high-confidence)	0.0	1.0	
OR521057	45871	No	NA	74	39	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
OR472545	50636	No	NA	84	63	0	High-quality	High-quality	99.94	AAI-based (high-confidence)	0.0	1.0	
OR188720	38820	No	NA	60	41	0	High-quality	High-quality	94.0	AAI-based (high-confidence)	0.0	1.0	
OR188719	41628	No	NA	48	17	1	Complete	High-quality	100.0	DTR (medium-confidence)	0.0	1.0	
OR188718	42384	No	NA	52	18	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
OR352819	39926	No	NA	50	45	0	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.0	
OR400517	113852	No	NA	165	135	0	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.0	
OR360270	41704	No	NA	63	48	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
OR348818	42509	No	NA	57	24	0	High-quality	High-quality	96.95	AAI-based (high-confidence)	0.0	1.01	
OR360541	52138	No	NA	72	35	0	High-quality	High-quality	98.08	AAI-based (high-confidence)	0.0	1.0	
OR553916	80038	No	NA	129	67	0	High-quality	High-quality	97.31	AAI-based (high-confidence)	0.0	1.0	
OR553915	47205	No	NA	68	34	0	High-quality	High-quality	99.87	AAI-based (high-confidence)	0.0	1.0	
OR553914	39807	No	NA	59	38	0	High-quality	High-quality	97.77	AAI-based (high-confidence)	0.0	1.0	
OR553913	48792	No	NA	76	34	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
OR553912	50867	No	NA	84	75	0	High-quality	High-quality	97.97	AAI-based (high-confidence)	0.0	1.0	
OR553910	45985	No	NA	65	41	0	High-quality	High-quality	99.09	AAI-based (high-confidence)	0.0	1.0	
OR553909	81156	No	NA	129	68	0	High-quality	High-quality	98.66	AAI-based (high-confidence)	0.0	1.0	
OR553908	133671	No	NA	216	127	0	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.09	
OR553907	68848	No	NA	93	43	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
OR553906	39403	No	NA	59	38	0	High-quality	High-quality	96.71	AAI-based (high-confidence)	0.0	1.0	
OR553904	75270	No	NA	141	131	0	High-quality	High-quality	98.88	AAI-based (high-confidence)	0.0	1.0	
OR553903	128873	No	NA	218	78	0	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.01	
OR553902	55075	No	NA	88	50	0	High-quality	High-quality	98.3	AAI-based (high-confidence)	0.0	1.0	
OR553901	51055	No	NA	82	77	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
OR553900	61253	No	NA	87	45	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
